name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
amkor technology,,usa,,,,,,7570000000.0,30.0,,,,
rohm,,japan,,,,,,7620000000.0,77.0,semiconductors tech ,,,
woori financial group,,south-korea,,,,,,7640000000.0,31.0,banks financial-services ,,,
abb india,,india,,,,,,7610000000.0,35.0,engineering ,,,
wacker chemie,,germany,,,,,,7620000000.0,153.0,chemicals ,,,
iridium communications,,usa,,,,,,7650000000.0,60.0,telecommunication ,,,
kingdom holding,,saudi-arabia,,,,,,7600000000.0,2.0,investment ,,,
tokyu,,japan,,,,,,7650000000.0,12.0,railways transportation ,,,
symbotic,,usa,,,,,,7590000000.0,13.0,robotics tech ,,,
elbit systems,,israel,,,,,,7640000000.0,172.0,,,,
arkema,,france,,,,,,7590000000.0,101.0,chemicals ,,,
sinopharm,,china,,,,,,7680000000.0,2.0,pharmaceuticals ,,,
aselsan,,turkey,,,,,,7720000000.0,3.0,defense-contractors ,,,
new fortress energy,,usa,,,,,,7670000000.0,36.0,,,,
canadian utilities,,canada,,,,,,7670000000.0,28.0,,,,
hess midstream,,usa,,,,,,7670000000.0,32.0,oil-gas energy ,,,
olin,,usa,,,,,,7730000000.0,56.0,,,,
wh group,,hong-kong,,,,,,7730000000.0,0.0,food ,,,
apollo hospitals,,india,,,,,,7670000000.0,53.0,healthcare medical-care-facilities ,,,
diasorin,,italy,,,,,,7740000000.0,141.0,,,,
ciena,,usa,,,,,,7730000000.0,52.0,telecommunication telecommunications-equipment ,,,
monotaro,,japan,,,,,,7700000000.0,15.0,e-commerce internet tech ,,,
acadia healthcare,,usa,,,,,,7730000000.0,85.0,,,,
mitsubishi chemical holdings,,japan,,,,,,7700000000.0,5.0,chemicals ,,,
punjab national bank,,india,,,,,,7690000000.0,0.0,banks financial-services ,,,
phoenix group,,united-kingdom,,,,,,7680000000.0,7.0,insurance ,,,
bajaj holdings & investment,,india,,,,,,7720000000.0,69.0,investment ,,,
grifols,,spain,,,,,,7810000000.0,9.0,,,,
fosun,,china,,,,,,7780000000.0,0.0,conglomerate ,,,
ocado,,united-kingdom,,,,,,7770000000.0,9.0,retail e-commerce internet tech food ,,,
edison,,italy,,,,,,7740000000.0,1.0,oil-gas energy utility-companies ,,,
manhattan associates,,usa,,,,,,7760000000.0,124.0,,,,
shoprite,,south-africa,,,,,,7800000000.0,14.0,retail supermarkets ,,,
wex,,usa,,,,,,7800000000.0,179.0,financial-services ,,,
rational ag,,germany,,,,,,7750000000.0,682.0,home-and-kitchen-appliances ,,,
dish network,,usa,,,,,,7790000000.0,14.0,telecommunication ,,,
agc,,japan,,,,,,7780000000.0,35.0,,,,
ncsoft,,south-korea,,,,,,7780000000.0,383.0,video-games tech entertainment ,,,
auckland airport,,new-zealand,,,,,,7820000000.0,5.0,airports infrastructure ,,,
goto,,indonesia,,,,,,7740000000.0,0.0,internet tech e-commerce financial-services ,,,
sinopac financial holdings,,taiwan,,,,,,7840000000.0,0.0,financial-services banks ,,,
rakuten,,japan,,,,,,7770000000.0,4.0,e-commerce internet tech ,,,
s-oil,,south-korea,,,,,,7820000000.0,68.0,oil-gas energy ,,,
japan exchange group,,japan,,,,,,7870000000.0,14.0,stock-exchanges financial-services exchanges ,,,
petgas petronas gas,,malaysia,,,,,,7850000000.0,3.0,oil-gas energy utility-companies infrastructure ,,,
sealed air,,usa,,,,,,7880000000.0,54.0,,,,
xero,,new-zealand,,,,,,7860000000.0,51.0,tech software ,,,
megacable holdings,,mexico,,,,,,7890000000.0,3.0,telecommunication ,,,
raiadrogasil,,brazil,,,,,,7850000000.0,4.0,,,,
nissin foods,,japan,,,,,,7880000000.0,77.0,food ,,,
gail,,india,,,,,,7860000000.0,1.0,oil-gas utility-companies energy ,,,
oge energy,,usa,,,,,,7910000000.0,39.0,,,,
fortune brands home & security,,usa,,,,,,7920000000.0,61.0,,,,
tetra tech,,usa,,,,,,8050000000.0,151.0,professional-services engineering ,,,
ralph lauren,,usa,,,,,,7980000000.0,121.0,,,,
srf limited,,india,,,,,,7910000000.0,26.0,,,,
ccl industries,,canada,,,,,,7960000000.0,44.0,packaging ,,,
allegroeu,,poland,,,,,,7920000000.0,7.0,e-commerce tech internet ,,,
healthcare realty,,usa,,,,,,8010000000.0,21.0,healthcare reit real-estate investment medical-care-facilities ,,,
americana restaurants international,,united-arab-emirates,,,,,,7950000000.0,0.0,restaurant-chains food ,,,
signature bank,,usa,,,,,,7910000000.0,125.0,,,,
pershing square holdings,,usa,,,,,,7970000000.0,37.0,,,,
skf svenska kullagerfabriken,,sweden,,,,,,7950000000.0,17.0,,,,
china gas,,china,,,,,,8050000000.0,1.0,oil-gas energy ,,,
robinhood,,usa,,,,,,8029999999.0,9.0,financial-services internet tech ,,,
gea group,,germany,,,,,,7910000000.0,44.0,,,,
dentsply sirona,,usa,,,,,,7980000000.0,37.0,,,,
crocs,,usa,,,,,,8050000000.0,130.0,footwear manufacturing ,,,
st engineering,,singapore,,,,,,8109999999.0,2.0,,,,
xpeng,,china,,,,,,8130000000.0,9.0,automakers electric-vehicles manufacturing autonomous-driving ,,,
middleby,,usa,,,,,,8080000000.0,149.0,,,,
unum,,usa,,,,,,8090000000.0,40.0,insurance ,,,
coty,,usa,,,,,,8119999999.0,9.0,flavors-and-fragrances cosmetics luxury-goods consumer-goods ,,,
hamamatsu,,japan,,,,,,8050000000.0,52.0,,,,
indofood cbp,,indonesia,,,,,,8060000000.0,0.0,food ,,,
francaise des jeux,,france,,,,,,8240000000.0,43.0,gambling entertainment ,,,
webster financial,,usa,,,,,,8150000000.0,46.0,banks financial-services ,,,
yamaha motor,,japan,,,,,,8220000000.0,24.0,motorcycle-manufacturers manufacturing ,,,
tata power,,india,,,,,,8160000000.0,2.0,electricity utility-companies energy ,,,
grupo acs,,spain,,,,,,8160000000.0,30.0,engineering construction ,,,
wharf holdings,,hong-kong,,,,,,8150000000.0,2.0,real-estate ,,,
agilon health,,usa,,,,,,8210000000.0,19.0,healthcare ,,,
dino polska,,poland,,,,,,8230000000.0,83.0,retail supermarkets ,,,
royal gold,,usa,,,,,,8170000000.0,124.0,mining gold-mining silver-mining ,,,
lear corporation,,usa,,,,,,8220000000.0,139.0,,,,
accor,,france,,,,,,8220000000.0,31.0,hotels travel ,,,
medical properties trust,,usa,,,,,,8160000000.0,13.0,real-estate ,,,
banque cantonale vaudoise,,switzerland,,,,,,8140000000.0,94.0,banks financial-services ,,,
organon,,usa,,,,,,8220000000.0,32.0,pharmaceuticals biotech ,,,
capri holdings,,united-kingdom,,,,,,8230000000.0,63.0,clothing ,,,
ally,,usa,,,,,,8130000000.0,27.0,banks financial-services ,,,
korea zinc,,south-korea,,,,,,8250000000.0,442.0,,,,
hasbro,,usa,,,,,,9010000000.0,65.0,,,,
doosan enerbility,,south-korea,,,,,,8250000000.0,12.0,energy ,,,
sk telecom,,south-korea,,,,,,8289999999.0,21.0,telecommunication ,,,
penumbra,,usa,,,,,,9000000000.0,237.0,medical-devices ,,,
grupo aeroportuario del sureste,,mexico,,,,,,8260000000.0,275.0,airports infrastructure ,,,
antero resources,,usa,,,,,,9040000000.0,30.0,oil-gas oil-gas-equipment-services ,,,
telefonica deutschland o2,,germany,,,,,,8289999999.0,2.0,telecommunication ,,,
us foods,,usa,,,,,,8300000000.0,36.0,food ,,,
switch,,usa,,,,,,8270000000.0,34.0,,,,
pure storage,,usa,,,,,,8289999999.0,27.0,tech ,,,
mondi,,united-kingdom,,,,,,9010000000.0,18.0,pulp-and-paper manufacturing ,,,
vipshop,,china,,,,,,9060000000.0,14.0,e-commerce tech internet retail ,,,
mowi,,norway,,,,,,9010000000.0,16.0,food ,,,
adani wilmar,,india,,,,,,9050000000.0,6.0,food ,,,
avis budget group,,usa,,,,,,8289999999.0,200.0,car-rental ,,,
f5 networks,,usa,,,,,,9020000000.0,149.0,software tech it-security ,,,
abu dhabi islamic bank adib,,united-arab-emirates,,,,,,9090000000.0,2.0,banks financial-services ,,,
kesko,,finland,,,,,,9180000000.0,22.0,retail supermarkets ,,,
a o smith,,usa,,,,,,9170000000.0,60.0,,,,
getlink,,france,,,,,,9120000000.0,16.0,railways transportation ,,,
sumitomo denki kogyo,,japan,,,,,,9140000000.0,11.0,,,,
federal realty investment trust,,usa,,,,,,9100000000.0,111.0,,,,
china oilfield services,,china,,,,,,9190000000.0,1.0,oil-gas energy ,,,
largan precision,,taiwan,,,,,,9140000000.0,68.0,electronics ,,,
nitto denko,,japan,,,,,,9200000000.0,62.0,manufacturing ,,,
logitech,,switzerland,,,,,,9120000000.0,56.0,tech tech-hardware ,,,
floor & decor,,usa,,,,,,9210000000.0,86.0,,,,
sg holdings,,japan,,,,,,9110000000.0,14.0,,,,
store capital,,usa,,,,,,9080000000.0,32.0,,,,
sofina,,belgium,,,,,,9120000000.0,251.0,,,,
regal rexnord,,usa,,,,,,9070000000.0,137.0,electronics ,,,
mitsui osk lines,,japan,,,,,,9180000000.0,25.0,transportation container-shipping maritime-transportation ,,,
fertiglobe,,united-arab-emirates,,,,,,9260000000.0,1.0,fertilizer ,,,
bharat petroleum,,india,,,,,,9230000000.0,4.0,,,,
xp inc,,brazil,,,,,,9280000000.0,16.0,financial-services ,,,
performance food group,,usa,,,,,,9260000000.0,59.0,food ,,,
isuzu,,japan,,,,,,9260000000.0,11.0,automakers ,,,
international consolidated airlines,,spain,,,,,,9310000000.0,1.0,airlines travel transportation ,,,
president chain store pscs,,taiwan,,,,,,9320000000.0,8.0,supermarkets retail ,,,
asx,,australia,,,,,,9310000000.0,48.0,financial-services stock-exchanges exchanges ,,,
schroders,,united-kingdom,,,,,,9300000000.0,5.0,asset-management investment ,,,
bharat electronics,,india,,,,,,9230000000.0,1.0,electronics aerospace defense-contractors ,,,
havells india,,india,,,,,,9270000000.0,14.0,home-and-kitchen-appliances ,,,
bj's wholesale club,,usa,,,,,,9290000000.0,69.0,,,,
imcd,,netherlands,,,,,,9310000000.0,163.0,,,,
lincoln electric,,usa,,,,,,9210000000.0,159.0,,,,
black knight,,usa,,,,,,9310000000.0,59.0,financial-services ,,,
knight-swift,,usa,,,,,,9260000000.0,57.0,transportation ,,,
legend biotech,,usa,,,,,,9320000000.0,55.0,pharmaceuticals biotech ,,,
jbs,,brazil,,,,,,9330000000.0,4.0,food ,,,
fisher & paykel healthcare,,new-zealand,,,,,,9340000000.0,16.0,healthcare medical-devices ,,,
toray industries,,japan,,,,,,9340000000.0,5.0,chemicals ,,,
lenovo,,hong-kong,,,,,,9410000000.0,0.0,tech tech-hardware electronics ,,,
nov,,usa,,,,,,9390000000.0,23.0,energy oil-gas ,,,
recordati,,italy,,,,,,9420000000.0,45.0,pharmaceuticals biotech ,,,
east west bancorp,,usa,,,,,,9520000000.0,67.0,banks financial-services ,,,
hella,,germany,,,,,,9480000000.0,84.0,auto-parts automotive-suppliers manufacturing ,,,
central pattana,,thailand,,,,,,9370000000.0,2.0,,,,
yuanta financial holding,,taiwan,,,,,,9370000000.0,0.0,banks financial-services ,,,
westrock,,usa,,,,,,9440000000.0,37.0,packaging ,,,
anglogold ashanti,,south-africa,,,,,,9400000000.0,22.0,mining gold-mining ,,,
metso outotec mo group,,finland,,,,,,9440000000.0,11.0,mining manufacturing machinery-manufacturing ,,,
tingyi master kang,,china,,,,,,9470000000.0,1.0,food ,,,
james hardie industries,,ireland,,,,,,9460000000.0,21.0,building-materials ,,,
sig combibloc,,switzerland,,,,,,9470000000.0,24.0,packaging ,,,
country garden,,china,,,,,,9370000000.0,0.0,,,,
remy cointreau,,france,,,,,,9480000000.0,188.0,beverages alcoholic-beverages ,,,
nec corp,,japan,,,,,,9410000000.0,35.0,electronics tech ,,,
vat group,,switzerland,,,,,,9530000000.0,317.0,,,,
reinsurance group of america,,usa,,,,,,9610000000.0,143.0,insurance ,,,
keppel,,singapore,,,,,,9560000000.0,5.0,,,,
ford otosan,,turkey,,,,,,9570000000.0,27.0,manufacturing automakers ,,,
quanta computer,,taiwan,,,,,,9540000000.0,2.0,,,,
ipsen,,france,,,,,,9570000000.0,113.0,pharmaceuticals biotech ,,,
hong kong telecom,,hong-kong,,,,,,9620000000.0,1.0,telecommunication ,,,
northern star,,australia,,,,,,9640000000.0,8.0,mining gold-mining ,,,
gjensidige forsikring,,norway,,,,,,9610000000.0,18.0,insurance ,,,
zendesk,,usa,,,,,,9620000000.0,77.0,software tech ,,,
svenska cellulosa aktiebolaget sca,,sweden,,,,,,9600000000.0,13.0,pulp-and-paper ,,,
al dar properties,,united-arab-emirates,,,,,,9520000000.0,1.0,real-estate investment ,,,
sage group,,united-kingdom,,,,,,9630000000.0,9.0,software tech ,,,
tfi international,,canada,,,,,,9560000000.0,109.0,transportation delivery-services ,,,
yaskawa,,japan,,,,,,9660000000.0,36.0,electronics ,,,
esr,,hong-kong,,,,,,9650000000.0,2.0,real-estate investment ,,,
umicore,,belgium,,,,,,9670000000.0,38.0,,,,
willscot,,usa,,,,,,9710000000.0,46.0,,,,
cubesmart,,usa,,,,,,9680000000.0,42.0,,,,
cochlear,,australia,,,,,,9720000000.0,147.0,medical-devices ,,,
allegion,,ireland,,,,,,9970000000.0,113.0,,,,
jazz pharmaceuticals,,ireland,,,,,,9890000000.0,157.0,pharmaceuticals biotech ,,,
varun beverages,,india,,,,,,9730000000.0,14.0,beverages ,,,
ampol,,australia,,,,,,9800000000.0,20.0,energy oil-gas ,,,
hlbank hong leong bank,,malaysia,,,,,,9970000000.0,4.0,banks financial-services ,,,
full truck alliance,,china,,,,,,9740000000.0,8.0,transportation ,,,
autonation,,usa,,,,,,9920000000.0,112.0,used-car-retailer car-retail ,,,
interglobe aviation,,india,,,,,,9880000000.0,25.0,airlines travel transportation ,,,
chr hansen,,denmark,,,,,,9730000000.0,72.0,food ,,,
ares capital,,usa,,,,,,9840000000.0,19.0,,,,
amec,,china,,,,,,9780000000.0,15.0,semiconductors tech ,,,
red electrica,,spain,,,,,,9730000000.0,18.0,energy electricity infrastructure ,,,
liberty global,,united-kingdom,,,,,,9980000000.0,22.0,telecommunication ,,,
vail resorts,,usa,,,,,,9980000000.0,247.0,,,,
pko bank polski,,poland,,,,,,9970000000.0,7.0,banks financial-services ,,,
computershare,,australia,,,,,,9980000000.0,16.0,financial-services ,,,
zalando,,germany,,,,,,12210000000.0,47.0,e-commerce internet clothing tech retail dax ,,,
charles river laboratories,,usa,,,,,,12190000000.0,239.0,biotech ,,,
chesapeake energy,,usa,,,,,,12240000000.0,91.0,oil-gas energy ,,,
bilibili,,china,,,,,,10030000000.0,26.0,internet tech ,,,
entegris,,usa,,,,,,12210000000.0,81.0,semiconductors tech ,,,
subaru,,japan,,,,,,12190000000.0,15.0,automakers ,,,
godaddy,,usa,,,,,,12300000000.0,79.0,internet tech ,,,
campari,,italy,,,,,,12250000000.0,10.0,alcoholic-beverages beverages ,,,
alcoa,,usa,,,,,,9990000000.0,56.0,aluminum ,,,
exact sciences,,usa,,,,,,12290000000.0,69.0,biotech diagnostics ,,,
bouygues,,france,,,,,,12230000000.0,32.0,construction cac-40 conglomerate ,,,
kirin holdings,,japan,,,,,,12280000000.0,15.0,food beverages alcoholic-beverages ,,,
hindustan aeronautics,,india,,,,,,10020000000.0,29.0,aerospace defense-contractors aircraft-manufacturers ,,,
stora enso,,finland,,,,,,12310000000.0,16.0,pulp-and-paper ,,,
domino's pizza,,usa,,,,,,12270000000.0,346.0,pizza food restaurant-chains ,,,
croda international,,united-kingdom,,,,,,12260000000.0,87.0,chemicals ,,,
brookfield property partners,,,,,,,,12370000000.0,18.0,real-estate ,,,
segro,,united-kingdom,,,,,,12410000000.0,10.0,reit real-estate investment ,,,
intercontinental hotels group,,united-kingdom,,,,,,12380000000.0,70.0,hotels travel ,,,
booz allen hamilton,,usa,,,,,,12450000000.0,94.0,it-services professional-services ,,,
hua xia bank,,china,,,,,,12390000000.0,0.0,banks financial-services ,,,
bunzl,,united-kingdom,,,,,,12380000000.0,36.0,,,,
heidelbergcement,,germany,,,,,,12390000000.0,64.0,cement building-materials dax ,,,
carlyle group,,usa,,,,,,12350000000.0,33.0,,,,
shandong gold mining,,china,,,,,,12310000000.0,2.0,mining gold-mining ,,,
marketaxess,,usa,,,,,,12450000000.0,330.0,financial-services ,,,
sekisui house,,japan,,,,,,12380000000.0,18.0,construction ,,,
hubbell,,usa,,,,,,12390000000.0,230.0,electronics ,,,
wisetech global,,australia,,,,,,12380000000.0,37.0,software tech ,,,
taiwan cooperative financial,,taiwan,,,,,,12350000000.0,0.0,banks financial-services insurance ,,,
packaging corporation of america,,usa,,,,,,12390000000.0,133.0,,,,
carlisle companies,,usa,,,,,,12400000000.0,239.0,,,,
host hotels & resorts,,usa,,,,,,12500000000.0,17.0,real-estate hotels investment travel ,,,
smith & nephew,,united-kingdom,,,,,,12520000000.0,28.0,medical-equipment ,,,
worldline,,france,,,,,,12680000000.0,45.0,financial-services cac-40 ,,,
bajaj auto,,india,,,,,,12570000000.0,44.0,,,,
ambuja cements,,india,,,,,,12710000000.0,6.0,cement building-materials ,,,
essential utilities,,usa,,,,,,12550000000.0,47.0,utility-companies ,,,
china eastern airlines,,china,,,,,,12680000000.0,20.0,airlines travel transportation ,,,
gbl,,belgium,,,,,,12540000000.0,85.0,,,,
ovintiv,,usa,,,,,,12600000000.0,50.0,oil-gas energy ,,,
reliance steel & aluminum,,usa,,,,,,12720000000.0,216.0,steel-producers steel-industry aluminum ,,,
vodacom,,south-africa,,,,,,12620000000.0,7.0,telecommunication ,,,
yonyou,,china,,,,,,12500000000.0,3.0,software tech ,,,
bio-techne,,usa,,,,,,12700000000.0,80.0,pharmaceuticals ,,,
tech mahindra,,india,,,,,,12570000000.0,12.0,,,,
talanx,,germany,,,,,,12600000000.0,49.0,financial-services insurance ,,,
camden property trust,,usa,,,,,,12520000000.0,117.0,,,,
rede d'or sao luiz,,brazil,,,,,,12720000000.0,5.0,healthcare medical-care-facilities ,,,
uni-president enterprises,,taiwan,,,,,,12740000000.0,2.0,food ,,,
biomerieux,,france,,,,,,12780000000.0,107.0,diagnostics biotech ,,,
eqt corporation,,usa,,,,,,12810000000.0,34.0,,,,
banque saudi fransi,,saudi-arabia,,,,,,12810000000.0,10.0,banks financial-services ,,,
bank of shanghai,,china,,,,,,12720000000.0,0.0,banks financial-services ,,,
mitsubishi heavy industries,,japan,,,,,,12840000000.0,38.0,,,,
secom,,japan,,,,,,12810000000.0,59.0,,,,
bank hapoalim,,israel,,,,,,12830000000.0,9.0,banks financial-services ,,,
carl zeiss meditec,,germany,,,,,,12820000000.0,143.0,,,,
telefonica brasil,,brazil,,,,,,12820000000.0,7.0,telecommunication ,,,
grupo elektra,,mexico,,,,,,12880000000.0,56.0,retail ,,,
tenaga nasional,,malaysia,,,,,,12840000000.0,8.0,electricity energy utility-companies ,,,
hansoh pharma,,china,,,,,,12980000000.0,2.0,pharmaceuticals ,,,
erie indemnity,,usa,,,,,,12930000000.0,247.0,insurance ,,,
suzano,,brazil,,,,,,12880000000.0,9.0,pulp-and-paper ,,,
capitec bank,,south-africa,,,,,,13020000000.0,112.0,banks financial-services ,,,
bank leumi,,israel,,,,,,13030000000.0,8.0,banks financial-services ,,,
siam cement,,thailand,,,,,,13030000000.0,10.0,cement building-materials ,,,
akzonobel,,netherlands,,,,,,13060000000.0,75.0,chemicals paint-and-coating ,,,
liberty media,,usa,,,,,,13070000000.0,40.0,media-press entertainment ,,,
britannia industries,,india,,,,,,13020000000.0,54.0,,,,
aspentech,,usa,,,,,,13050000000.0,202.0,software tech ,,,
resona holdings,,japan,,,,,,12990000000.0,5.0,banks financial-services ,,,
metro,,canada,,,,,,13080000000.0,55.0,supermarkets retail ,,,
celanese,,usa,,,,,,13110000000.0,120.0,chemicals ,,,
bureau veritas,,france,,,,,,13160000000.0,29.0,professional-services ,,,
nissan,,japan,,,,,,13190000000.0,3.0,automakers manufacturing ,,,
julius bar,,switzerland,,,,,,13190000000.0,63.0,banks financial-services ,,,
sumitomo mitsui trust holdings,,japan,,,,,,13130000000.0,36.0,,,,
bdo unibank,,,,,,,,13160000000.0,25.0,banks financial-services ,,,
snap-on,,usa,,,,,,13170000000.0,247.0,tool-manufacturers manufacturing ,,,
amerco,,usa,,,,,,13170000000.0,67.0,insurance rental-and-leasing-services ,,,
liberty broadband,,usa,,,,,,13190000000.0,88.0,,,,
tdk,,japan,,,,,,13200000000.0,34.0,electronics ,,,
kpn,,netherlands,,,,,,13210000000.0,3.0,telecommunication ,,,
nice,,israel,,,,,,13210000000.0,207.0,software tech ,,,
singapore airlines,,singapore,,,,,,13200000000.0,4.0,airlines travel transportation ,,,
brookfield asset management,,canada,,,,,,13170000000.0,31.0,investment financial-services ,,,
first horizon national,,usa,,,,,,13210000000.0,24.0,,,,
adani power,,india,,,,,,13220000000.0,3.0,electricity energy ,,,
jack henry & associates,,usa,,,,,,13230000000.0,181.0,financial-services tech ,,,
american homes 4 rent,,usa,,,,,,13230000000.0,32.0,real-estate investment ,,,
new china life insurance,,china,,,,,,13230000000.0,4.0,insurance ,,,
leidos,,usa,,,,,,13230000000.0,96.0,software it-security tech ,,,
cboe,,usa,,,,,,13250000000.0,124.0,stock-exchanges financial-services exchanges ,,,
equity lifestyle properties,,usa,,,,,,13250000000.0,67.0,real-estate reit investment ,,,
alfa laval,,sweden,,,,,,13290000000.0,31.0,,,,
unity software,,usa,,,,,,13460000000.0,33.0,software tech video-games ,,,
mtu aero engines,,germany,,,,,,13310000000.0,250.0,dax aerospace ,,,
bank of beijing,,china,,,,,,13370000000.0,0.0,banks financial-services ,,,
stanley black & decker,,usa,,,,,,13320000000.0,90.0,tool-manufacturers manufacturing ,,,
zhongsheng group,,china,,,,,,13390000000.0,5.0,retail car-rental ,,,
siemens india,,india,,,,,,13430000000.0,37.0,,,,
advantest,,japan,,,,,,13490000000.0,73.0,,,,
commerzbank,,germany,,,,,,13440000000.0,10.0,banks financial-services ,,,
fortum,,finland,,,,,,13430000000.0,15.0,energy electricity ,,,
amundi,,france,,,,,,13520000000.0,66.0,asset-management investment ,,,
international paper,,usa,,,,,,13390000000.0,37.0,pulp-and-paper ,,,
lg electronics,,south-korea,,,,,,13330000000.0,17.0,electronics tech tech-hardware ,,,
transunion,,usa,,,,,,13510000000.0,70.0,financial-services ,,,
tyler technologies,,usa,,,,,,13400000000.0,321.0,software tech ,,,
kimco realty,,usa,,,,,,13550000000.0,21.0,reit real-estate investment ,,,
bio-rad laboratories,,usa,,,,,,13530000000.0,462.0,healthcare ,,,
chanasri petrochemical,,indonesia,,,,,,13370000000.0,0.0,oil-gas energy ,,,
everest re,,,,,,,,13570000000.0,346.0,insurance ,,,
qbe insurance,,australia,,,,,,13790000000.0,9.0,insurance ,,,
corebridge financial,,usa,,,,,,13660000000.0,21.0,asset-management financial-services insurance investment ,,,
jeronimo martins,,,,,,,,13820000000.0,21.0,retail ,,,
nitori holdings,,japan,,,,,,13740000000.0,121.0,retail ,,,
poste italiane,,italy,,,,,,13750000000.0,10.0,delivery-services ,,,
siemens gamesa,,spain,,,,,,13710000000.0,19.0,,,,
weichai power,,china,,,,,,13820000000.0,1.0,manufacturing ,,,
obic,,japan,,,,,,13670000000.0,154.0,,,,
edenred,,france,,,,,,13600000000.0,54.0,,,,
hindalco industries,,india,,,,,,13800000000.0,6.0,,,,
thai beverage,,thailand,,,,,,13750000000.0,0.0,beverages alcoholic-beverages ,,,
alliant energy,,usa,,,,,,13720000000.0,54.0,utility-companies electricity energy ,,,
paramount global,,usa,,,,,,13720000000.0,20.0,media-press entertainment ,,,
gaming and leisure properties,,usa,,,,,,13680000000.0,53.0,gambling real-estate reit investment ,,,
sysmex,,japan,,,,,,13710000000.0,65.0,healthcare ,,,
grasim industries,,india,,,,,,13580000000.0,20.0,,,,
interpublic group,,usa,,,,,,13830000000.0,35.0,advertising ,,,
dassault aviation,,france,,,,,,14050000000.0,169.0,aircraft-manufacturers defense-contractors manufacturing ,,,
power financial,,canada,,,,,,13900000000.0,15.0,asset-management financial-services ,,,
huaneng power,,china,,,,,,13850000000.0,1.0,energy electricity ,,,
trimble,,usa,,,,,,13880000000.0,56.0,software tech ,,,
erste group bank,,,,,,,,14080000000.0,34.0,banks financial-services ,,,
newcrest mining,,australia,,,,,,13910000000.0,15.0,mining gold-mining ,,,
akamai,,usa,,,,,,14000000000.0,89.0,tech internet software it-security ,,,
carrefour,,france,,,,,,13910000000.0,19.0,retail cac-40 supermarkets ,,,
eurofins scientific,,,,,,,,14010000000.0,72.0,cac-40 diagnostics ,,,
loews corporation,,usa,,,,,,14080000000.0,59.0,,,,
acciona energias renovables,,spain,,,,,,13930000000.0,42.0,energy renewable-energy electricity ,,,
bandai namco,,japan,,,,,,14050000000.0,63.0,video-games entertainment tech ,,,
viatris,,usa,,,,,,14070000000.0,11.0,pharmaceuticals biotech ,,,
formosa chemicals & fibre,,taiwan,,,,,,14020000000.0,2.0,chemicals ,,,
nordson,,usa,,,,,,13950000000.0,244.0,manufacturing ,,,
toyota tsusho,,japan,,,,,,14100000000.0,40.0,,,,
lamb weston,,usa,,,,,,14170000000.0,98.0,food ,,,
ss&c technologies,,usa,,,,,,14320000000.0,56.0,software tech ,,,
poolcorp,,usa,,,,,,14160000000.0,362.0,,,,
carnival,,usa,,,,,,14350000000.0,11.0,travel cruise-lines ,,,
abn amro,,netherlands,,,,,,14220000000.0,15.0,banks financial-services ,,,
ck infrastructure,,hong-kong,,,,,,14190000000.0,5.0,infrastructure ,,,
evergy,,usa,,,,,,14250000000.0,62.0,utility-companies electricity energy ,,,
netapp,,usa,,,,,,14130000000.0,65.0,software tech ,,,
credit suisse,,switzerland,,,,,,14280000000.0,3.0,banks financial-services ,,,
shaw communications,,canada,,,,,,14340000000.0,28.0,telecommunication ,,,
tencent music,,china,,,,,,14260000000.0,8.0,entertainment ,,,
novozymes,,denmark,,,,,,14340000000.0,51.0,,,,
adnoc drilling company,,united-arab-emirates,,,,,,14280000000.0,0.0,oil-gas energy ,,,
shinkin central bank,,japan,,,,,,14240000000.0,2.0,banks financial-services ,,,
indian oil,,india,,,,,,14270000000.0,1.0,oil-gas energy ,,,
mongodb,,usa,,,,,,14470000000.0,208.0,software tech ,,,
mtn group,,south-africa,,,,,,14460000000.0,8.0,telecommunication ,,,
huazhu hotels,,china,,,,,,14420000000.0,45.0,hotels travel ,,,
shionogi,,japan,,,,,,14350000000.0,48.0,pharmaceuticals ,,,
multiply group,,united-arab-emirates,,,,,,14480000000.0,1.0,investment ,,,
telenor,,norway,,,,,,14590000000.0,10.0,telecommunication ,,,
healthpeak properties,,usa,,,,,,14550000000.0,27.0,real-estate investment ,,,
continental,,germany,,,,,,14430000000.0,72.0,tires dax ,,,
textron,,usa,,,,,,14550000000.0,69.0,conglomerate ,,,
sodexo,,france,,,,,,14570000000.0,99.0,food ,,,
gen digital,,usa,,,,,,14580000000.0,22.0,it-security tech software ,,,
china railway construction,,china,,,,,,14580000000.0,1.0,railways construction ,,,
sasa polyester,,turkey,,,,,,14640000000.0,6.0,chemicals ,,,
south32,,australia,,,,,,14360000000.0,3.0,mining ,,,
fleetcor,,usa,,,,,,14470000000.0,196.0,financial-services ,,,
westlake chemical,,usa,,,,,,14550000000.0,114.0,chemicals ,,,
sunny optical,,china,,,,,,14640000000.0,13.0,,,,
volvo car,,sweden,,,,,,14750000000.0,4.0,automakers manufacturing ,,,
bangkok dusit medical services bdms,,thailand,,,,,,14660000000.0,0.0,healthcare medical-care-facilities ,,,
essex property trust,,usa,,,,,,14710000000.0,219.0,real-estate investment ,,,
almarai,,saudi-arabia,,,,,,14740000000.0,14.0,,,,
gac guangzhou automobile group,,china,,,,,,14840000000.0,1.0,automakers manufacturing ,,,
