name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
airbus,"leiden, netherlands",netherlands,,,"121,056",guillaume mjd faury,,97410000000,,,industrials,https://www.airbus.com,
petroleo brasileiro sa - petrobras,"rio de janeiro, rj, brazil",brazil,,3 october 1953,"46,416",joaquim silva e luna,,98370000000,,,energy,"https://petrobras.com.br/pt, https://en.wikipedia.org/wiki/petrobras",
allianz se,"munich, germany",germany,,,"155,411",oliver bate,,98470000000,,,financials,https://www.allianz.com,
chubb limited,"zurich, switzerland",switzerland,,"hamilton, bermuda 1985","31,000",evan g greenberg,,98570000000,,,financials,"https://www.chubb.com/us-en, https://en.wikipedia.org/wiki/ace limited",
daimler ag,"stuttgart, germany",germany,,,"289,282",ola kallenius,,98790000000,,,consumer discretionary,https://www.daimler.com,
general electric,"boston, ma, united states",united states,,"april 15, 1892","168,000",h lawrence culp jr,,99220000000,,,industrials,"https://www.ge.com, https://www.facebook.com/ge, https://twitter.com/generalelectric, https://www.linkedin.com/company/ge, https://en.wikipedia.org/wiki/general electric",
the estee lauder companies inc,"new york, ny, united states",united states,,1946,"44,640",fabrizio freda,,100160000000,,,consumer staples,"https://www.elcompanies.com, https://www.facebook.com/elcompanies, https://www.twitter.com/aveda, https://www.linkedin.com/company/the-estee-lauder-companies-inc-, https://en.wikipedia.org/wiki/est%c3%a9e lauder companies",
s&p global inc,"new york, ny, united states",united states,,1917,"22,850",douglas l peterson mba,,100840000000,,,financials,"https://www.spglobal.com, https://en.wikipedia.org/wiki/s%26p global",
stryker corporation,"kalamazoo, mi, united states",united states,,1941,"46,000",kevin a lobo,,101410000000,,,healthcare,"https://www.stryker.com, https://www.facebook.com/strykercareers, https://twitter.com/stryker jobs, https://www.linkedin.com/company/stryker, https://en.wikipedia.org/wiki/stryker corp.",
british american tobacco plc,"london, united kingdom",united kingdom,,1902,"54,365",jack marie henry david bowles,,101440000000,,,consumer staples,"https://www.bat.com, https://twitter.com/batpress, https://www.linkedin.com/company/british-american-tobacco, https://en.wikipedia.org/wiki/british american tobacco",
altria group inc,"richmond, va, united states",united states,,1985,"6,000",william f gifford jr,,102980000000,,,consumer staples,"https://www.altria.com, https://www.facebook.com/altria-group-147856125304229/, https://twitter.com/altrianews, https://www.linkedin.com/company/altria/, https://en.wikipedia.org/wiki/altria",
nippon telegraph & telephone corp,"tokyo, japan",japan,,,"324,667",jun sawada,,103750000000,,,communication services,https://group.ntt,
saudi basic industries corp,"riyadh, saudi arabia",saudi arabia,,,,yousef bin abdullah al-benyan,,104000000000,,,basic materials,https://www.sabic.com,
byd company,"shenzhen, china",china,,,"224,280",chuan-fu wang,,104420000000,,,consumer discretionary,https://www.byd.com,
charter communications,"stamford, ct, united states",united states,,1993,"93,700",thomas m rutledge,,104970000000,,,communication services,"https://corporate.charter.com, https://en.wikipedia.org/wiki/charter communications",
edwards lifesciences corporation,"irvine, ca, united states",united states,,1958,"15,700",michael a mussallem,,73380000000,,,healthcare,"https://www.edwards.com, https://www.facebook.com/pages/edwards-lifesciences/143318615703224, https://twitter.com/edwardslifesci, https://www.linkedin.com/company/edwards-lifesciences, https://en.wikipedia.org/wiki/edwards lifesciences",
zurich insurance group ag,"zurich, switzerland",switzerland,,,"55,000",mario greco,,73580000000,,,financials,https://www.zurich.com,
atlassian corporation plc,"sydney, nsw, australia",australia,,2002,"7,388",michael cannon-brookes,,73720000000,,,technology,"https://www.atlassian.com, https://www.facebook.com/atlassiansoftware/, https://twitter.com/atlassian, https://www.linkedin.com/company/atlassian/, https://en.wikipedia.org/wiki/atlassian",
the tjx companies inc,"framingham, ma, united states",united states,,1987,"270,000",ernie l herrman,,73990000000,,,consumer discretionary,"https://www.tjx.com, https://www.facebook.com/pages/the-tjx-companies/1396229077291923 fref=ts, https://twitter.com/tjxco, https://www.linkedin.com/company/tjx, https://en.wikipedia.org/wiki/tjx companies",
intercontinental exchange inc,"atlanta, ga, united states",united states,,"may 11, 2000","8,858",jeffrey c sprecher,,74170000000,,,financials,"https://www.ice.com, https://en.wikipedia.org/wiki/intercontinental exchange",
canadian natural resources limited,"calgary, ab, canada",canada,,,"9,735",,,74780000000,,,energy,https://www.cnrl.com,
truist financial corporation,"charlotte, nc, united states",united states,,1872,"50,283",william henry rogers jr,,74790000000,,,financials,"https://www.truist.com, https://en.wikipedia.org/wiki/truist financial",
regeneron pharmaceuticals inc,"tarrytown, ny, united states",united states,,1988,"10,368",leonard s schleifer md phd,,74910000000,,,healthcare,"https://www.regeneron.com, https://en.wikipedia.org/wiki/regeneron pharmaceuticals",
gilead sciences inc,"foster city, ca, united states",united states,,"june 22, 1987","14,400",daniel p o'day,,76150000000,,,healthcare,"https://www.gilead.com, https://www.facebook.com/gilead-sciences-162678203751209/, https://twitter.com/gileadsciences, https://www.linkedin.com/company/gilead-sciences, https://en.wikipedia.org/wiki/gilead sciences",
becton dickinson and company,"franklin lakes, nj, united states",united states,,"east rutherford, new jersey 1897","75,000",thomas e polen jr,,76980000000,,,healthcare,"https://www.bd.com, https://www.facebook.com/bectondickinsonandco, https://twitter.com/bdandco, https://www.linkedin.com/company/bd1, https://en.wikipedia.org/wiki/bd  company ",
the pnc financial services group inc,"pittsburgh, pa, united states",united states,,"april 10, 1845","57,668",william s demchak,,77100000000,,,financials,"https://www.pnc.com, https://www.facebook.com/pncbank, https://twitter.com/pncnews, https://www.linkedin.com/company/pnc-bank, https://en.wikipedia.org/wiki/pnc financial services",
lam research corporation,"fremont, ca, united states",united states,,1980,"16,300",timothy m archer,,77600000000,,,technology,"https://www.lamresearch.com, https://www.facebook.com/lamresearchcorporation, https://twitter.com/lamresearch, https://www.linkedin.com/company/lam-research/, https://en.wikipedia.org/wiki/lam research",
the southern company,"atlanta, ga, united states",united states,,1945,"27,027",thomas a fanning,,78380000000,,,utilities,"https://www.southerncompany.com, https://www.facebook.com/socompany, https://twitter.com/southerncompany, https://www.linkedin.com/company/southern-company, https://en.wikipedia.org/wiki/southern company",
china petroleum & chemical corporation,"beijing, china",china,,"beijing, china 25 february 2000","384,065",,,78390000000,,,energy,"https://www.sinopec.com, https://en.wikipedia.org/wiki/sinopec",
china yangtze power co ltd,"beijing, china",china,,,"3,985",,,78420000000,,,utilities,https://www.cypc.com.cn,
kering sa,"paris, france",france,,,"42,811",franaois-henri pinault,,78660000000,,,consumer discretionary,https://www.kering.com,
general motors company,"detroit, mi, united states",united states,,"september 16, 1908","157,000",mary t barra,,62690000000,,,consumer discretionary,"https://www.gm.com, https://www.facebook.com/generalmotors, https://twitter.com/gm, https://www.linkedin.com/company/1472, https://en.wikipedia.org/wiki/general motors",
metlife inc,"new york, ny, united states",united states,,"march 24, 1868","49,000",michel abbas khalaf,,62690000000,,,financials,"https://www.metlife.com, https://www.facebook.com/metlife, https://twitter.com/metlife, https://www.linkedin.com/company/metlife/, https://en.wikipedia.org/wiki/metlife",
dassault systemes se,"velizy-villacoublay, france",france,,,"20,496",bernard s charles,,62750000000,,,technology,https://www.3ds.com,
pacificorp,"portland, or, united states",united states,,,"4,800",william j fehrman,,62870000000,,,utilities,https://www.pacificorp.com,
boston scientific corporation,,united states,,1979,"41,000",michael f mahoney,,63080000000,,,healthcare,"https://www.bostonscientific.com, https://www.facebook.com/bostonscientific, https://twitter.com/bostonsci, https://www.linkedin.com/company/boston-scientific/, https://en.wikipedia.org/wiki/boston scientific",
fedex corporation,"memphis, tn, united states",united states,,"may 5, 1971","384,000",frederick w smith,,63250000000,,,industrials,"https://www.fedex.com, https://en.wikipedia.org/wiki/fedex",
shin-etsu chemical co ltd,"tokyo, japan",japan,,,"24,629",,,63430000000,,,basic materials,https://www.shinetsu.co.jp,
ap moller - maersk a-s,"copenhagen, denmark",denmark,,,"95,000",soren skou,,64400000000,,,industrials,https://www.maersk.com,
sk hynix inc,"icheon-si, south korea",south korea,,,"29,047",,,64599999999,,,technology,https://www.skhynix.com,
oriental land co ltd,"urayasu, japan",japan,,,"8,782",toshio kagami,,64660000000,,,consumer discretionary,https://www.olc.co.jp,
snowflake inc,"san mateo, ca, united states",united states,,"july 23, 2012","2,495",frank slootman,,65040000000,,,technology,"https://www.snowflake.com, https://www.facebook.com/snowflake-inc-709171695819345/, https://twitter.com/snowflakedb, https://www.linkedin.com/company/snowflake-computing/, https://en.wikipedia.org/wiki/snowflake inc.",
exelon corporation,"chicago, il, united states",united states,,"october 20, 2000","31,518",christopher mark crane,,65530000000,,,utilities,"https://www.exeloncorp.com, https://twitter.com/exelon, https://www.linkedin.com/company/exelon, https://en.wikipedia.org/wiki/exelon",
colgate-palmolive company,"new york, ny, united states",united states,,1806,"33,800",noel r wallace,,65640000000,,,consumer staples,"https://www.colgatepalmolive.com, https://www.facebook.com/colgate, https://twitter.com/colgate, https://www.linkedin.com/company/colgate-palmolive, https://en.wikipedia.org/wiki/colgate palmolive",
ford motor company,"dearborn, mi, united states",united states,,"june 16, 1903","183,000",james d farley jr,,65739999999,,,consumer discretionary,"https://www.ford.com, https://twitter.com/fordcredit, https://en.wikipedia.org/wiki/ford",
newmont corporation,"denver, co, united states",united states,,1921,"14,400",thomas ronald palmer,,65890000000,,,basic materials,"https://www.newmont.com, https://en.wikipedia.org/wiki/newmont corporation",
equinix inc reit,"redwood city, ca, united states",united states,,1998,"10,944",charles j meyers,,66349999999,,,real estate,"https://www.equinix.com, https://www.facebook.com/equinix, https://twitter.com/equinix, https://www.linkedin.com/company/equinix, https://en.wikipedia.org/wiki/equinix",
macquarie group limited,"sydney, nsw, australia",australia,,1969,"17,209",shemara r wikramanayake bcom llb llb bcom unsw,,55990000000,,,financials,"https://www.macquarie.com, https://www.facebook.com/macquariegroup/, https://twitter.com/macquarie, https://www.linkedin.com/company/macquariegroup/, https://en.wikipedia.org/wiki/macquarie group",
bayerische motoren werke ag,"munich, germany",germany,,,"118,909",oliver zipse,,56170000000,,,consumer discretionary,https://www.bmwgroup.com,
bank of communications co ltd,"shanghai, china",china,,,"90,238",,,56380000000,,,financials,https://www.bankcomm.com,
kla corporation,"milpitas, ca, united states",united states,,1997,"11,300",richard p wallace,,56480000000,,,technology,"https://www.kla.com, https://en.wikipedia.org/wiki/kla corporation",
humana inc,"louisville, ky, united states",united states,,"august 18, 1961","95,500",bruce dale broussard,,56550000000,,,healthcare,"https://www.humana.com, https://www.facebook.com/humana, https://twitter.com/humana, https://www.linkedin.com/company/humana, https://en.wikipedia.org/wiki/humana",
tc energy corporation,"calgary, ab, canada",canada,,,"7,017",francois lionel poirier,,56770000000,,,energy,"https://www.tcenergy.com, https://www.facebook.com/tcenergycorporation/, https://twitter.com/tcenergy, https://www.linkedin.com/company/tcenergy/about/",
the saudi national bank,"riyadh, saudi arabia",saudi arabia,,,"16,113",saeed bin mohammed a al-ghamdi,,56890000000,,,financials,https://www.alahli.com,
ihs markit ltd,"london, united kingdom",united kingdom,,1959,"16,000",,,56940000000,,,industrials,"https://www.ihsmarkit.com, https://en.wikipedia.org/wiki/ihs markit",
pinduoduo,"shanghai, china",china,,,"7,986",lei chen,,57090000000,,,consumer discretionary,"https://www.pinduoduo.com, https://en.wikipedia.org/wiki/pinduoduo",
marriott international inc,"bethesda, md, united states",united states,,"march 5, 1927","120,000",anthony g capuano jr,,57180000000,,,consumer discretionary,"https://www.marriott.com, https://en.wikipedia.org/wiki/marriott int%27l.",
canadian imperial bank of commerce,"toronto, on, canada",canada,,"june 1, 1961","46,030",victor g dodig,,57200000000,,,financials,"https://www.cibc.com, https://en.wikipedia.org/wiki/canadian imperial bank of commerce",
mitsubishi corp,"tokyo, japan",japan,,,,takehiko kakiuchi,,57230000000,,,industrials,https://www.mitsubishicorp.com,
foshan haitian flavouring and food company ltd,"foshan, china",china,,,"6,058",,,57400000000,,,consumer staples,https://www.haitian-food.com,
enterprise products partners lp,"houston, tx, united states",united states,,1968,"7,000",a james teague,,57430000000,,,energy,"https://www.enterpriseproducts.com, https://en.wikipedia.org/wiki/enterprise products",
itau unibanco holding sa,"sao paulo, sp, brazil",brazil,,,"99,600",milton maluhy filho,,57450000000,,,financials,https://www.itau.com.br,
marvell technology inc,"wilmington, de, united states",united states,,,"6,695",matthew j murphy,,57620000000,,,technology,https://www.marvell.com,
honda motor co ltd,"tokyo, japan",japan,,"hamamatsu, japan october 1946, incorporated 24 september 1948","211,374",toshihiro mibe,,49110000000,,,consumer discretionary,"https://www.honda.co.jp, https://en.wikipedia.org/wiki/honda",
paychex inc,"rochester, ny, united states",united states,,1971,"15,000",martin mucci,,49230000000,,,industrials,"https://www.paychex.com, https://en.wikipedia.org/wiki/paychex",
centene corporation,"st. louis, mo, united states",united states,,1984,"72,500",sarah m london,,49320000000,,,healthcare,"https://www.centene.com, https://www.facebook.com/centenecorporation, https://twitter.com/centene, https://www.linkedin.com/company/centene-corporation, https://en.wikipedia.org/wiki/centene",
the kraft heinz company,"pittsburgh, pa, united states",united states,,"july 2, 2015","36,000",miguel patricio,,49420000000,,,consumer staples,"https://www.kraftheinzcompany.com, https://www.facebook.com/kraft, https://twitter.com/kraftheinzco, https://www.linkedin.com/company/164197, https://en.wikipedia.org/wiki/kraft heinz",
roper technologies inc,"sarasota, fl, united states",united states,,1890,"19,300",laurence neil hunn,,49660000000,,,industrials,"https://www.ropertech.com, https://www.linkedin.com/company/roper-industries, https://en.wikipedia.org/wiki/roper technologies",
mercadolibre inc,"buenos aires, argentina",argentina,,"august 2, 1999","29,957",marcos eduardo galperan,,49830000000,,,consumer discretionary,"https://www.mercadolibre.com, https://en.wikipedia.org/wiki/mercadolibre",
illumina inc,"san diego, ca, united states",united states,,1998,"9,800",francis a desouza,,49910000000,,,healthcare,"https://www.illumina.com, https://en.wikipedia.org/wiki/illumina, inc.",
safran sa,"paris, france",france,,,"77,008",olivier andries,,50020000000,,,industrials,https://www.safran-group.com,
synopsys inc,"mountain view, ca, united states",united states,,"1986 in research triangle park, north carolina.","16,361",aart j de geus,,50180000000,,,technology,"https://www.synopsys.com, https://www.facebook.com/synopsys, https://twitter.com/synopsys, https://www.linkedin.com/company/synopsys, https://en.wikipedia.org/wiki/synopsys",
novatek pjsc,"tarko-sale, russia",russia,,,,leonid viktorovich mikhelson,,50190000000,,,energy,https://www.novatek.ru,
ecolab inc,"saint paul, mn, united states",united states,,1923,"47,000",christophe beck,,50290000000,,,basic materials,"https://www.ecolab.com, https://www.facebook.com/ecolab, https://twitter.com/ecolab, https://www.linkedin.com/company/ecolab, https://en.wikipedia.org/wiki/ecolab",
china tourism group duty free corp ltd,"beijing, china",china,,,"14,217",,,50460000000,,,consumer discretionary,https://www.ctgdutyfree.com.cn,
hon hai precision industry co ltd,"new taipei city, taiwan",taiwan,,,,,,50750000000,,,technology,https://www.foxconn.com,
fortescue metals group limited,"east perth, wa, australia",australia,,2003,"10,232",elizabeth anne gaines ca,,50760000000,,,basic materials,"https://www.fmgl.com.au, https://twitter.com/fortescuenews, https://www.linkedin.com/company/fortescue-metals-group, https://en.wikipedia.org/wiki/fortescue metals group",
american electric power company inc,"columbus, oh, united states",united states,,1906,"16,688",nicholas k akins,,50950000000,,,utilities,"https://www.aep.com, https://en.wikipedia.org/wiki/american electric power",
archer-daniels-midland company,"chicago, il, united states",united states,,"minneapolis, minnesota, u.s.1902","39,218",juan ricardo luciano,,51030000000,,,consumer staples,"https://www.adm.com, https://www.facebook.com/admcares/, https://twitter.com/admupdates, https://www.linkedin.com/company/adm, https://en.wikipedia.org/wiki/adm  company ",
hp inc,"palo alto, ca, united states",united states,,"january 1, 1939","51,000",enrique j lores,,43900000000,,,technology,"https://www.hp.com, https://en.wikipedia.org/wiki/hp inc.",
zijin mining group co ltd,"longyan, china",china,,,"43,876",,,43930000000,,,basic materials,https://www.zijinmining.com,
wipro limited,"bengaluru, india",india,,29 december 1945,"220,000",thierry delaporte,,43980000000,,,technology,"https://www.wipro.com, https://www.facebook.com/wiprotechnologies, https://twitter.com/wipro, https://www.linkedin.com/company/wipro, https://en.wikipedia.org/wiki/wipro",
samsung biologics coltd,"incheon, south korea",south korea,,,"3,247",john chongbo rim,,44010000000,,,healthcare,https://samsungbiologics.com,
sumitomo mitsui financial group inc,"tokyo, japan",japan,,"june 6, 1996","86,800",jun ohta,,44060000000,,,financials,"https://www.smfg.co.jp, https://en.wikipedia.org/wiki/sumitomo mitsui financial group",
chipotle mexican grill inc,"newport beach, ca, united states",united states,,"july 13, 1993","97,660",brian r niccol,,44110000000,,,consumer discretionary,"https://www.chipotle.com, https://www.facebook.com/chipotle, https://www.twitter.com/chipotletweets, https://www.linkedin.com/company/chipotle-mexican-grill, https://en.wikipedia.org/wiki/chipotle mexican grill",
cadence design systeinc,"san jose, ca, united states",united states,,1988,"9,300",anirudh devgan phd,,44230000000,,,technology,"https://www.cadence.com, https://www.facebook.com/cadencedesign, https://twitter.com/cadence, https://www.linkedin.com/company/cadence-design-systems, https://en.wikipedia.org/wiki/cadence design systems",
cintas corporation,"cincinnati, oh, united states",united states,,1929,"40,000",todd m schneider,,44320000000,,,industrials,"https://www.cintas.com, https://www.facebook.com/cintas, https://twitter.com/cintascorp, https://www.linkedin.com/company/cintas, https://en.wikipedia.org/wiki/cintas",
iqvia holdings inc,"durham, nc, united states",united states,,1982,"79,000",ari bousbib,,44320000000,,,healthcare,"https://www.iqvia.com, https://www.facebook.com/quintiles/, https://twitter.com/quintilesims, https://en.wikipedia.org/wiki/iqvia",
autozone inc,"memphis, tn, united states",united states,,"july 4, 1979","65,100",william c rhodes iii,,44390000000,,,consumer discretionary,"https://www.autozone.com, https://en.wikipedia.org/wiki/autozone",
te connectivity ltd,"schaffhausen, switzerland",switzerland,,2007,"85,000",terrence r curtin cpa,,44780000000,,,technology,"https://www.te.com, https://en.wikipedia.org/wiki/te connectivity",
