name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
third point investors limited,,united kingdom,,,,,,836600000,,,financials,,
alliance pharma plc,,united kingdom,,,,,,834500000,,,healthcare,,
polar capital holdings plc,,united kingdom,,,,,,830300000,,,financials,,
centessa pharmaceuticals ltd,,united kingdom,,,,,,830100000,,,healthcare,,
tyman plc,,united kingdom,,,,,,829200000,,,industrials,,
restore plc,,united kingdom,,,,,,828800000,,,industrials,,
ruffer investment company limited,,united kingdom,,,,,,827800000,,,financials,,
pacific horizon investment trust,,united kingdom,,,,,,823500000,,,financials,,
nextenergy solar ord,,united kingdom,,,,,,817800000,,,financials,,
genius sports ltd,,united kingdom,,,,,,812900000,,,communication services,,
mas real estate inc,,united kingdom,,,,,,"(nov. 1, 2021)",,,real estate,,
the vitec group plc,,united kingdom,,,,,,803400000,,,technology,,
ag barr plc,,united kingdom,,,,,,799200000,,,consumer staples,,
advanced medical solutions group plc,,united kingdom,,,,,,793700000,,,healthcare,,
the scottish investment trust plc,,united kingdom,,,,,,791800000,,,financials,,
jpmorgan indian investment trust plc,,united kingdom,,,,,,785900000,,,financials,,
keller group plc,,united kingdom,,,,,,778100000,,,industrials,,
reach plc,,united kingdom,,,,,,777100000,,,communication services,,
bank of georgia group plc,,united kingdom,,,,,,777100000,,,financials,,
mortgage advice bureau holdings plc,,united kingdom,,,,,,771400000,,,financials,,
target healthcare reit plc,,united kingdom,,,,,,769600000,,,real estate,,
sabre insurance group plc,,united kingdom,,,,,,766400000,,,financials,,
mp evans group plc,,united kingdom,,,,,,758200000,,,consumer staples,,
hotel chocolat group plc,,united kingdom,,,,,,756600000,,,consumer staples,,
stagecoach group plc,,united kingdom,,,,,,751100000,,,industrials,,
renew holdings plc,,united kingdom,,,,,,744000000,,,industrials,,
rak petroleum plc,,united kingdom,,,,,,737400000,,,energy,,
asia dragon trust plc,,united kingdom,,,,,,737000000,,,financials,,
oxford biomedica plc,,united kingdom,,,,,,734700000,,,healthcare,,
dfs furniture plc,,united kingdom,,,,,,733000000,,,consumer discretionary,,
civitas social housing plc,,united kingdom,,,,,,729800000,,,real estate,,
ideagen plc,,united kingdom,,,,,,728400000,,,technology,,
forterra plc,,united kingdom,,,,,,725500000,,,basic materials,,
harworth group plc,,united kingdom,,,,,,723600000,,,real estate,,
picton property income limited,,united kingdom,,,,,,722200000,,,real estate,,
empiric student property plc,,united kingdom,,,,,,721300000,,,real estate,,
greatland gold plc,,united kingdom,,,,,,721200000,,,basic materials,,
goco group plc,,united kingdom,,,,,,"(march 13, 2021)",,,technology,,
stenprop ltd,,united kingdom,,,,,,"(nov. 1, 2021)",,,real estate,,
craneware plc,,united kingdom,,,,,,718900000,,,healthcare,,
integrated diagnostics holdings plc,,united kingdom,,,,,,718000000,,,healthcare,,
bluefield solar income fund limited,,united kingdom,,,,,,717500000,,,financials,,
sthree plc,,united kingdom,,,,,,717100000,,,industrials,,
twentyfour income ord,,united kingdom,,,,,,716500000,,,financials,,
fw thorpe plc,,united kingdom,,,,,,714900000,,,industrials,,
torm plc,,united kingdom,,,,,,713800000,,,energy,,
north atlantic smaller companies,,united kingdom,,,,,,712900000,,,financials,,
the prs reit plc,,united kingdom,,,,,,705500000,,,real estate,,
scion tech growth i,,united kingdom,,,,,,704000000,,,financials,,
boussard & gavaudan holdings eur,,united kingdom,,,,,,695300000,,,financials,,
navigator holdings ltd,,united kingdom,,,,,,691800000,,,energy,,
fd technologies plc,,united kingdom,,,,,,690500000,,,technology,,
baillie gifford shin nippon plc,,united kingdom,,,,,,690200000,,,financials,,
mountview estates plc,,united kingdom,,,,,,688400000,,,real estate,,
ncc group plc,,united kingdom,,,,,,686300000,,,technology,,
imimobile plc,,united kingdom,,,,,,"(march 13, 2021)",,,technology,,
john menzies plc,,united kingdom,,,,,,682500000,,,industrials,,
johnson service group plc,,united kingdom,,,,,,680700000,,,industrials,,
marston's plc,,united kingdom,,,,,,671400000,,,consumer discretionary,,
hunting plc,,united kingdom,,,,,,669900000,,,energy,,
ecclesiastical insurance office plc,,united kingdom,,,,,,666800000,,,financials,,
senior plc,,united kingdom,,,,,,662600000,,,industrials,,
enquest plc,,united kingdom,,,,,,661500000,,,energy,,
robert walters plc,,united kingdom,,,,,,660200000,,,industrials,,
blackrock greater europe investment trust plc,,united kingdom,,,,,,659800000,,,financials,,
nichols plc,,united kingdom,,,,,,657000000,,,consumer staples,,
arrow global group plc,,united kingdom,,,,,,"(march 13, 2021)",,,financials,,
halfords group plc,,united kingdom,,,,,,650100000,,,consumer discretionary,,
rdi reit plc,,united kingdom,,,,,,"(march 13, 2021)",,,real estate,,
urban logistics reit plc,,united kingdom,,,,,,644000000,,,real estate,,
frontier developments plc,,united kingdom,,,,,,635600000,,,communication services,,
odfjell drilling ltd,,united kingdom,,,,,,634700000,,,energy,,
helical plc,,united kingdom,,,,,,632100000,,,real estate,,
genel energy plc,,united kingdom,,,,,,631900000,,,energy,,
henderson far east income ltd,,united kingdom,,,,,,"(march 13, 2021)",,,financials,,
wincanton plc,,united kingdom,,,,,,629700000,,,industrials,,
mid-wynd international investment trust plc,,united kingdom,,,,,,625900000,,,financials,,
alfa financial software holdings plc,,united kingdom,,,,,,622300000,,,technology,,
the restaurant group plc,,united kingdom,,,,,,616300000,,,consumer discretionary,,
schroder asian total return investment company plc,,united kingdom,,,,,,612100000,,,financials,,
tritax eurobox plc,,united kingdom,,,,,,"(march 13, 2021)",,,real estate,,
sig plc,,united kingdom,,,,,,604700000,,,industrials,,
chesnara plc,,united kingdom,,,,,,599500000,,,financials,,
dunedin income growth investment trust,,united kingdom,,,,,,592400000,,,financials,,
silence therapeutics plc,,united kingdom,,,,,,"(nov. 1, 2021)",,,healthcare,,
aberdeen standard asia focus plc,,united kingdom,,,,,,584200000,,,financials,,
gcp asset backed income fund limited,,united kingdom,,,,,,580100000,,,financials,,
cineworld group plc,,united kingdom,,,,,,575900000,,,communication services,,
kin and carta plc,,united kingdom,,,,,,574800000,,,industrials,,
brunner investment trust plc,,united kingdom,,,,,,574700000,,,financials,,
impact healthcare reit plc,,united kingdom,,,,,,567300000,,,real estate,,
scapa group plc,,united kingdom,,,,,,"(march 13, 2021)",,,basic materials,,
north american income trust the plc,,united kingdom,,,,,,566700000,,,financials,,
european assets trust plc,,united kingdom,,,,,,564200000,,,financials,,
knot offshore partners lp,,united kingdom,,,,,,562500000,,,industrials,,
bh global limited,,united kingdom,,,,,,"(march 13, 2021)",,,financials,,
jpmorgan claverhouse investment trust plc,,united kingdom,,,,,,560900000,,,financials,,
aberdeen global premier properties fund,,united kingdom,,,,,,560600000,,,financials,,
custodian reit ord,,united kingdom,,,,,,559000000,,,real estate,,
oxford immunotec global plc,,united kingdom,,,,,,"(feb. 18, 2021)",,,healthcare,,
ao world plc,,united kingdom,,,,,,556100000,,,consumer discretionary,,
henry boot plc,,united kingdom,,,,,,555300000,,,real estate,,
coinshares international ltd,,united kingdom,,,,,,551800000,,,financials,,
volex plc,,united kingdom,,,,,,549600000,,,industrials,,
judges scientific plc,,united kingdom,,,,,,545000000,,,technology,,
paypoint plc,,united kingdom,,,,,,542900000,,,technology,,
brooks macdonald group plc,,united kingdom,,,,,,539200000,,,financials,,
strix group plc,,united kingdom,,,,,,537900000,,,technology,,
central asia metals plc,,united kingdom,,,,,,535200000,,,basic materials,,
aberdeen asian income fund limited,,united kingdom,,,,,,532400000,,,financials,,
avon protection plc,,united kingdom,,,,,,531400000,,,industrials,,
avon rubber plc,,united kingdom,,,,,,528600000,,,industrials,,
jpmorgan global emerging markets income trust,,united kingdom,,,,,,527600000,,,financials,,
starwood european real estate finance ltd,,united kingdom,,,,,,526000000,,,financials,,
mattioli woods plc,,united kingdom,,,,,,523700000,,,financials,,
octopus renewables infrastructure trust plc,,united kingdom,,,,,,523100000,,,financials,,
lsl property services plc,,united kingdom,,,,,,515700000,,,real estate,,
hollywood bowl group plc,,united kingdom,,,,,,514500000,,,consumer discretionary,,
urovant sciences ltd,,united kingdom,,,,,,"(feb. 18, 2021)",,,healthcare,,
diverse income trust,,united kingdom,,,,,,511900000,,,financials,,
panariagroup industrie ceramiche spa,,united kingdom,,,,,,510100000,,,technology,,
baillie gifford european growth trust plc,,united kingdom,,,,,,508200000,,,financials,,
anglo pacific group plc,,united kingdom,,,,,,503900000,,,basic materials,,
kier group plc,,united kingdom,,,,,,499200000,,,industrials,,
investindustrial acquisition corp,,united kingdom,,,,,,"(dec. 1, 2021)",,,financials,,
pacific assets trust,,united kingdom,,,,,,498800000,,,financials,,
regional reit ltd,,united kingdom,,,,,,498800000,,,real estate,,
on the beach group plc,,united kingdom,,,,,,497100000,,,consumer discretionary,,
phoenix spree deutschland limited,,united kingdom,,,,,,496700000,,,real estate,,
jpmorgan elect plc managed growth,,united kingdom,,,,,,492600000,,,financials,,
compass pathways plc,,united kingdom,,,,,,492200000,,,healthcare,,
inspecs group plc,,united kingdom,,,,,,491800000,,,healthcare,,
jpmorgan asia growth & income plc,,united kingdom,,,,,,490700000,,,financials,,
kistos plc,,united kingdom,,,,,,487000000,,,financials,,
templeton emerging markets investment trust temit,,united kingdom,,,,,,484400000,,,financials,,
luxfer holdings plc,,united kingdom,,,,,,483800000,,,industrials,,
mj gleeson plc,,united kingdom,,,,,,483400000,,,consumer discretionary,,
polar capital global healthcare trust,,united kingdom,,,,,,477700000,,,financials,,
petrofac limited,,united kingdom,,,,,,472400000,,,energy,,
henderson european focus trust plc,,united kingdom,,,,,,471200000,,,financials,,
bloomsbury publishing plc,,united kingdom,,,,,,470900000,,,communication services,,
fuller smith & turner plc,,united kingdom,,,,,,470100000,,,consumer discretionary,,
real estate credit investments limited,,united kingdom,,,,,,470100000,,,financials,,
pendragon plc,,united kingdom,,,,,,468400000,,,consumer discretionary,,
lowland investment company plc,,united kingdom,,,,,,464900000,,,financials,,
honeycomb investment trust plc,,united kingdom,,,,,,463300000,,,financials,,
standard life investments property income trust,,united kingdom,,,,,,463000000,,,real estate,,
bmo private equity trust plc,,united kingdom,,,,,,462700000,,,financials,,
tt electronics plc,,united kingdom,,,,,,461900000,,,technology,,
capita plc,,united kingdom,,,,,,460200000,,,industrials,,
lookers plc,,united kingdom,,,,,,459300000,,,consumer discretionary,,
alpha financial markets consulting plc,,united kingdom,,,,,,458900000,,,industrials,,
bmo capital and income investment trust plc,,united kingdom,,,,,,455100000,,,financials,,
riverstone energy limited,,united kingdom,,,,,,454400000,,,financials,,
henderson international income trust,,united kingdom,,,,,,453600000,,,financials,,
accesso technology group plc,,united kingdom,,,,,,450900000,,,technology,,
vp plc,,united kingdom,,,,,,450200000,,,industrials,,
devro plc,,united kingdom,,,,,,449000000,,,consumer staples,,
jubilee metals group plc,,united kingdom,,,,,,445200000,,,basic materials,,
eurasia mining plc,,united kingdom,,,,,,440400000,,,basic materials,,
triple point social housing reit plc,,united kingdom,,,,,,439800000,,,real estate,,
s&u plc,,united kingdom,,,,,,"(jan. 1, 2022)",,,financials,,
saga plc,,united kingdom,,,,,,434400000,,,financials,,
fidelity asian values plc,,united kingdom,,,,,,433700000,,,financials,,
aberdeen new india investment trust plc,,united kingdom,,,,,,433600000,,,financials,,
aberdeen diversified income and growth trust plc,,united kingdom,,,,,,428200000,,,financials,,
headlam group plc,,united kingdom,,,,,,428100000,,,consumer discretionary,,
benchmark holdings plc,,united kingdom,,,,,,427100000,,,healthcare,,
elixirr international plc,,united kingdom,,,,,,424000000,,,industrials,,
aberdeen new dawn investment trust plc,,united kingdom,,,,,,421300000,,,financials,,
scion tech growth ii,,united kingdom,,,,,,421100000,,,financials,,
luceco plc,,united kingdom,,,,,,420800000,,,industrials,,
the gym group plc,,united kingdom,,,,,,417000000,,,consumer discretionary,,
trian investors 1 ltd,,united kingdom,,,,,,415400000,,,financials,,
gresham house plc,,united kingdom,,,,,,406700000,,,financials,,
marshall motor holdings plc,,united kingdom,,,,,,406300000,,,consumer discretionary,,
fundsmith emerging equities trust plc,,united kingdom,,,,,,405300000,,,financials,,
jpmorgan china growth & income plc,,united kingdom,,,,,,402800000,,,financials,,
home reit plc,,united kingdom,,,,,,399000000,,,real estate,,
audioboom group plc,,united kingdom,,,,,,397800000,,,communication services,,
pensionbee group plc,,united kingdom,,,,,,392800000,,,technology,,
scottish oriental smaller companies trust plc,,united kingdom,,,,,,391400000,,,financials,,
frp advisory group plc,,united kingdom,,,,,,391200000,,,financials,,
martin currie global portfolio investment trust,,united kingdom,,,,,,390900000,,,financials,,
afc energy plc,,united kingdom,,,,,,390700000,,,industrials,,
aberdeen standard european logistics income plc,,united kingdom,,,,,,385700000,,,real estate,,
porvair plc,,united kingdom,,,,,,385400000,,,industrials,,
rps group plc,,united kingdom,,,,,,384600000,,,industrials,,
adriatic metals plc,,united kingdom,,,,,,379900000,,,basic materials,,
vh global sustainable energy opportunities plc,,united kingdom,,,,,,378800000,,,financials,,
centralnic group plc,,united kingdom,,,,,,377900000,,,communication services,,
schroder real estate investment trust limited,,united kingdom,,,,,,377600000,,,real estate,,
london security plc,,united kingdom,,,,,,"(march 13, 2021)",,,industrials,,
funding circle holdings plc,,united kingdom,,,,,,373900000,,,financials,,
tracsis plc,,united kingdom,,,,,,373800000,,,technology,,
amryt pharma plc,,united kingdom,,,,,,"(jan. 1, 2022)",,,healthcare,,
baillie gifford uk growth,,united kingdom,,,,,,372500000,,,financials,,
broadstone acquisition corp,,united kingdom,,,,,,"(dec. 1, 2021)",,,financials,,
speedy hire plc,,united kingdom,,,,,,368900000,,,industrials,,
idox plc,,united kingdom,,,,,,368200000,,,technology,,
accsys technologies plc,,united kingdom,,,,,,367800000,,,basic materials,,
premier oil plc,,united kingdom,,,,,,"(march 13, 2021)",,,energy,,
brickability group plc,,united kingdom,,,,,,365000000,,,industrials,,
argo blockchain plc,,united kingdom,,,,,,362500000,,,financials,,
charles stanley group plc,,united kingdom,,,,,,"(jan. 1, 2022)",,,financials,,
centricus acquisition corp,,united kingdom,,,,,,"(nov. 1, 2021)",,,financials,,
newriver reit plc,,united kingdom,,,,,,359700000,,,real estate,,
mckay securities plc,,united kingdom,,,,,,358600000,,,real estate,,
numis corporation plc,,united kingdom,,,,,,358400000,,,financials,,
bacanora lithium plc,,united kingdom,,,,,,"(jan. 1, 2022)",,,basic materials,,
photo-me international plc,,united kingdom,,,,,,355900000,,,consumer discretionary,,
xps pensions group plc,,united kingdom,,,,,,352900000,,,consumer discretionary,,
telit communications plc,,united kingdom,,,,,,"(march 13, 2021)",,,technology,,
aberdeen emerging markets equity income fund inc,,united kingdom,,,,,,350000000,,,financials,,
tatton asset management plc,,united kingdom,,,,,,347200000,,,financials,,
iqe plc,,united kingdom,,,,,,346800000,,,technology,,
international biotechnology trust,,united kingdom,,,,,,346300000,,,financials,,
aurora acquisition corp,,united kingdom,,,,,,345600000,,,financials,,
naked wines plc,,united kingdom,,,,,,344900000,,,consumer staples,,
cvc credit partners european opportunities limited,,united kingdom,,,,,,344100000,,,financials,,
goodwin plc,,united kingdom,,,,,,343400000,,,industrials,,
savannah energy plc,,united kingdom,,,,,,343400000,,,energy,,
ab dynamics plc,,united kingdom,,,,,,341200000,,,consumer discretionary,,
unicorn aim vct plc,,united kingdom,,,,,,341000000,,,financials,,
motorpoint group plc,,united kingdom,,,,,,339200000,,,consumer discretionary,,
gooch & housego plc,,united kingdom,,,,,,336400000,,,technology,,
blackrock frontiers investment trust plc,,united kingdom,,,,,,336300000,,,financials,,
jpmorgan smaller companies investment trust plc,,united kingdom,,,,,,336100000,,,financials,,
schroder japan growth fund plc,,united kingdom,,,,,,"(march 13, 2021)",,,financials,,
city of london investment group plc,,united kingdom,,,,,,335000000,,,financials,,
horizonte minerals plc,,united kingdom,,,,,,333400000,,,basic materials,,
jpmorgan us smaller co inv tst plc,,united kingdom,,,,,,332900000,,,financials,,
loungers plc,,united kingdom,,,,,,330300000,,,consumer discretionary,,
troy income & growth trust plc,,united kingdom,,,,,,328700000,,,financials,,
premier miton group plc,,united kingdom,,,,,,325600000,,,financials,,
jpmorgan mid cap investment trust plc,,united kingdom,,,,,,324300000,,,financials,,
octopus apollo vct,,united kingdom,,,,,,322600000,,,financials,,
dignity plc,,united kingdom,,,,,,322000000,,,consumer discretionary,,
james latham plc,,united kingdom,,,,,,321300000,,,industrials,,
the independent investment trust plc,,united kingdom,,,,,,320100000,,,financials,,
adaptimmune therapeutics plc,,united kingdom,,,,,,315800000,,,healthcare,,
eurocell plc,,united kingdom,,,,,,315300000,,,industrials,,
gateley holdings plc,,united kingdom,,,,,,314900000,,,industrials,,
i3 energy plc,,united kingdom,,,,,,312900000,,,energy,,
cqs new city high yield fund limited,,united kingdom,,,,,,311800000,,,financials,,
invesco asia trust plc,,united kingdom,,,,,,311300000,,,financials,,
fidelity japan trust plc,,united kingdom,,,,,,309200000,,,financials,,
angle plc,,united kingdom,,,,,,307500000,,,healthcare,,
ricardo plc,,united kingdom,,,,,,307500000,,,industrials,,
verona pharma plc,,united kingdom,,,,,,307500000,,,healthcare,,
autolus therapeutics plc,,united kingdom,,,,,,307300000,,,healthcare,,
secure trust bank plc,,united kingdom,,,,,,306400000,,,financials,,
proton motor power systeplc,,united kingdom,,,,,,305400000,,,industrials,,
vertu motors plc,,united kingdom,,,,,,304300000,,,consumer discretionary,,
securities trust of scotland plc,,united kingdom,,,,,,304100000,,,financials,,
aa plc,,united kingdom,,,,,,"(march 13, 2021)",,,consumer discretionary,,
wilmington plc,,united kingdom,,,,,,302200000,,,industrials,,
river and mercantile group plc,,united kingdom,,,,,,300500000,,,financials,,
augean plc,,united kingdom,,,,,,"(march 13, 2021)",,,industrials,,
ted baker plc,,united kingdom,,,,,,294400000,,,consumer discretionary,,
augmentum fintech plc,,united kingdom,,,,,,292500000,,,financials,,
gemfields group limited,,united kingdom,,,,,,291700000,,,basic materials,,
bmo real estate investments ltd,,united kingdom,,,,,,291500000,,,real estate,,
henderson high income trust,,united kingdom,,,,,,290700000,,,financials,,
cerillion plc,,united kingdom,,,,,,290000000,,,technology,,
fintel plc,,united kingdom,,,,,,288700000,,,industrials,,
mears group plc,,united kingdom,,,,,,286600000,,,industrials,,
lindsell train investment trust,,united kingdom,,,,,,286500000,,,financials,,
petra diamonds limited,,united kingdom,,,,,,285600000,,,basic materials,,
schroder uk public private trust plc,,united kingdom,,,,,,285500000,,,financials,,
tiziana life sciences plc,,united kingdom,,,,,,"(march 13, 2021)",,,healthcare,,
ecofin global utilities & infrastructure trust plc,,united kingdom,,,,,,284300000,,,financials,,
nb global monthly income fund ltd gbp,,united kingdom,,,,,,281100000,,,financials,,
keystone law group plc,,united kingdom,,,,,,276800000,,,consumer discretionary,,
schroder income growth fund plc,,united kingdom,,,,,,276800000,,,financials,,
ekf diagnostics holdings plc,,united kingdom,,,,,,275400000,,,healthcare,,
afh financial group plc,,united kingdom,,,,,,"(march 13, 2021)",,,financials,,
redx pharma plc,,united kingdom,,,,,,274000000,,,healthcare,,
cc japan income & growth trust plc,,united kingdom,,,,,,272800000,,,financials,,
montanaro uk smaller companies trust,,united kingdom,,,,,,272100000,,,financials,,
xaar plc,,united kingdom,,,,,,271700000,,,technology,,
galliford try holdings plc,,united kingdom,,,,,,267500000,,,industrials,,
city merchants high yield trust limited,,united kingdom,,,,,,"(march 13, 2021)",,,financials,,
severfield plc,,united kingdom,,,,,,266200000,,,industrials,,
jpmorgan japan small cap growth & income plc,,united kingdom,,,,,,265800000,,,financials,,
hargreave hale aim vct plc,,united kingdom,,,,,,265700000,,,financials,,
supreme plc,,united kingdom,,,,,,265600000,,,industrials,,
jpmorgan global core real assets limited,,united kingdom,,,,,,265100000,,,financials,,
norcros plc,,united kingdom,,,,,,264800000,,,industrials,,
independent oil and gas plc,,united kingdom,,,,,,264700000,,,energy,,
ilika plc,,united kingdom,,,,,,264500000,,,industrials,,
macfarlane group plc,,united kingdom,,,,,,263899999,,,consumer discretionary,,
m&c saatchi plc,,united kingdom,,,,,,262600000,,,communication services,,
schroder uk mid cap,,united kingdom,,,,,,261100000,,,financials,,
animalcare group plc,,united kingdom,,,,,,260500000,,,healthcare,,
andrews sykes group plc,,united kingdom,,,,,,258300000,,,industrials,,
cohort plc,,united kingdom,,,,,,257399999,,,industrials,,
the simplybiz group plc,,united kingdom,,,,,,"(march 13, 2021)",,,industrials,,
aew uk reit ord,,united kingdom,,,,,,253700000,,,real estate,,
hargreaves services plc,,united kingdom,,,,,,253100000,,,industrials,,
u and i group plc,,united kingdom,,,,,,"(dec. 1, 2021)",,,real estate,,
renalytix ai plc,,united kingdom,,,,,,249600000,,,healthcare,,
impellam group plc,,united kingdom,,,,,,248400000,,,industrials,,
hyve group plc,,united kingdom,,,,,,247500000,,,industrials,,
residential secure income plc,,united kingdom,,,,,,247500000,,,real estate,,
manchester & london investment trust plc,,united kingdom,,,,,,247300000,,,financials,,
baillie gifford china growth trust plc,,united kingdom,,,,,,246900000,,,financials,,
mulberry group plc,,united kingdom,,,,,,246600000,,,consumer discretionary,,
wandisco plc,,united kingdom,,,,,,245500000,,,technology,,
medica group plc,,united kingdom,,,,,,245500000,,,healthcare,,
the pebble group plc,,united kingdom,,,,,,245000000,,,communication services,,
tribal group plc,,united kingdom,,,,,,244300000,,,technology,,
water intelligence plc,,united kingdom,,,,,,244200000,,,industrials,,
strategic equity capital plc,,united kingdom,,,,,,243900000,,,financials,,
hurricane energy plc,,united kingdom,,,,,,243800000,,,energy,,
science group plc,,united kingdom,,,,,,243400000,,,industrials,,
tpximpact holdings plc,,united kingdom,,,,,,240200000,,,technology,,
agronomics limited,,united kingdom,,,,,,239900000,,,healthcare,,
amati aim vct plc,,united kingdom,,,,,,238200000,,,financials,,
iomart group plc,,united kingdom,,,,,,238000000,,,technology,,
k3 capital group plc,,united kingdom,,,,,,237200000,,,financials,,
avacta group plc,,united kingdom,,,,,,232900000,,,healthcare,,
quartix holdings plc,,united kingdom,,,,,,232600000,,,technology,,
curtis banks group plc,,united kingdom,,,,,,231800000,,,financials,,
sdi group plc,,united kingdom,,,,,,230600000,,,technology,,
begbies traynor group plc,,united kingdom,,,,,,230400000,,,industrials,,
aurora investment trust,,united kingdom,,,,,,229900000,,,financials,,
creo medical limited,,united kingdom,,,,,,228900000,,,healthcare,,
aptitude software group plc,,united kingdom,,,,,,228800000,,,technology,,
aberdeen standard equity income trust plc,,united kingdom,,,,,,228700000,,,financials,,
invesco perpetual uk smaller companies investment trust plc,,united kingdom,,,,,,228400000,,,financials,,
twentyfour select monthly income fund limited,,united kingdom,,,,,,225700000,,,financials,,
ten entertainment group plc,,united kingdom,,,,,,225200000,,,consumer discretionary,,
blackrock latin american investment trust plc,,united kingdom,,,,,,224600000,,,financials,,
pantheon international plc,,united kingdom,,,,,,224500000,,,financials,,
ediston property investment company plc,,united kingdom,,,,,,223100000,,,real estate,,
bioventix plc,,united kingdom,,,,,,222600000,,,healthcare,,
jersey electricity plc,,united kingdom,,,,,,"(march 13, 2021)",,,utilities,,
time out group plc,,united kingdom,,,,,,220500000,,,communication services,,
james fisher and sons plc,,united kingdom,,,,,,220300000,,,industrials,,
zoetic international plc,,united kingdom,,,,,,"(march 13, 2021)",,,healthcare,,
camellia plc,,united kingdom,,,,,,217400000,,,consumer staples,,
blancco technology group plc,,united kingdom,,,,,,217400000,,,technology,,
instem plc,,united kingdom,,,,,,216700000,,,healthcare,,
allergy therapeutics plc,,united kingdom,,,,,,216300000,,,healthcare,,
octopus aim vct plc,,united kingdom,,,,,,215300000,,,financials,,
petropavlovsk plc,,united kingdom,,,,,,212600000,,,basic materials,,
pensana plc,,united kingdom,,,,,,212000000,,,basic materials,,
first trust dynamic europe equity income fund,,united kingdom,,,,,,211000000,,,financials,,
invesco income growth trust plc,,united kingdom,,,,,,"(march 13, 2021)",,,financials,,
bmo managed portfolio trust plc,,united kingdom,,,,,,210700000,,,financials,,
anexo group plc,,united kingdom,,,,,,206300000,,,industrials,,
tristel plc,,united kingdom,,,,,,206200000,,,healthcare,,
inspired plc,,united kingdom,,,,,,206000000,,,industrials,,
trifast plc,,united kingdom,,,,,,205200000,,,industrials,,
card factory plc,,united kingdom,,,,,,204600000,,,consumer discretionary,,
churchill china plc,,united kingdom,,,,,,203800000,,,consumer discretionary,,
jupiter us smaller companies plc,,united kingdom,,,,,,"(march 13, 2021)",,,financials,,
arix bioscience plc,,united kingdom,,,,,,203600000,,,healthcare,,
zotefoaplc,,united kingdom,,,,,,202000000,,,basic materials,,
metro bank plc,,united kingdom,,,,,,200700000,,,financials,,
nucleus financial group plc,,united kingdom,,,,,,"(march 13, 2021)",,,financials,,
fonix mobile plc,,united kingdom,,,,,,200600000,,,technology,,
schroder european real estate investment trust plc,,united kingdom,,,,,,200500000,,,real estate,,
avi japan opportunity trust plc,,united kingdom,,,,,,199700000,,,financials,,
springfield properties plc,,united kingdom,,,,,,199700000,,,consumer discretionary,,
novacyt sa,,united kingdom,,,,,,198200000,,,healthcare,,
gabelli value plus trust plc,,united kingdom,,,,,,"(march 13, 2021)",,,financials,,
avingtrans plc,,united kingdom,,,,,,196900000,,,industrials,,
sigma capital group plc,,united kingdom,,,,,,"(march 13, 2021)",,,real estate,,
middlefield canadian income pcc,,united kingdom,,,,,,193300000,,,financials,,
circassia group plc,,united kingdom,,,,,,192800000,,,healthcare,,
henderson diversified income trust plc,,united kingdom,,,,,,191200000,,,financials,,
studio retail group plc,,united kingdom,,,,,,"(jan. 1, 2022)",,,consumer discretionary,,
foxtons group plc,,united kingdom,,,,,,190600000,,,real estate,,
blackrock energy and resources income trust plc,,united kingdom,,,,,,190300000,,,financials,,
venator materials plc,,united kingdom,,,,,,190200000,,,basic materials,,
mercia asset management plc,,united kingdom,,,,,,189100000,,,financials,,
chenavari toro income fund ltd,,united kingdom,,,,,,188200000,,,financials,,
keystone positive change investment trust plc,,united kingdom,,,,,,188100000,,,financials,,
stv group plc,,united kingdom,,,,,,188000000,,,communication services,,
blackrock north american income trust plc,,united kingdom,,,,,,"(march 13, 2021)",,,financials,,
proven vct plc,,united kingdom,,,,,,"(jan. 1, 2022)",,,financials,,
arbuthnot banking group plc,,united kingdom,,,,,,186900000,,,financials,,
m&g credit income investment trust plc,,united kingdom,,,,,,186800000,,,financials,,
franchise brands plc,,united kingdom,,,,,,186500000,,,industrials,,
bango plc,,united kingdom,,,,,,186400000,,,technology,,
equals group plc,,united kingdom,,,,,,183200000,,,financials,,
duke royalty limited,,united kingdom,,,,,,182400000,,,financials,,
aberforth split level income trust plc,,united kingdom,,,,,,182100000,,,financials,,
n brown group plc,,united kingdom,,,,,,180700000,,,consumer discretionary,,
carr's group plc,,united kingdom,,,,,,180000000,,,consumer staples,,
countrywide plc,,united kingdom,,,,,,"(march 13, 2021)",,,real estate,,
access intelligence plc,,united kingdom,,,,,,179900000,,,technology,,
caledonia mining corporation plc,,united kingdom,,,,,,179000000,,,basic materials,,
h&t group plc,,united kingdom,,,,,,176400000,,,financials,,
knights group holdings plc,,united kingdom,,,,,,174600000,,,industrials,,
mind gym plc,,united kingdom,,,,,,174300000,,,industrials,,
aquis exchange plc,,united kingdom,,,,,,173900000,,,financials,,
tmt investments plc,,united kingdom,,,,,,170900000,,,financials,,
superplc,,united kingdom,,,,,,170600000,,,consumer discretionary,,
castings plc,,united kingdom,,,,,,169000000,,,industrials,,
calnex solutions plc,,united kingdom,,,,,,169000000,,,technology,,
aberdeen income credit strategies fund,,united kingdom,,,,,,168300000,,,financials,,
sureserve group plc,,united kingdom,,,,,,167400000,,,industrials,,
record plc,,united kingdom,,,,,,166800000,,,financials,,
trident royalties plc,,united kingdom,,,,,,166800000,,,basic materials,,
alterola biotech inc,,united kingdom,,,,,,165900000,,,healthcare,,
