name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
dexcom inc,"sandiego,ca,unitedstates",united states,, 1999," 6,300",kevin ronald sayer,,46860000000,,,healthcare,,
nucor corporation,"charlotte,nc,unitedstates",united states,,," 28,800",leon j topalian,,46860000000,,,basic materials,,
cognizant technology solutions corporation,"teaneck,nj,unitedstates",united states,, 26 january 1994," 330,600",brian humphries,,47070000000,,,technology,,
open joint stock company omz,"moscow,russia",russia,,,,igor y zhilkin,,47150000000,,,industrials,,
prudential financial inc,"newark,nj,unitedstates",united states,, 1875," 40,916",charles frederick lowrey jr,,47170000000,,,financials,,
autodesk inc,"sanrafael,ca,unitedstates",united states,," january 30, 1982"," 12,600",andrew anagnost,,47690000000,,,technology,,
naspers ltd,"capetown,southafrica",south africa,,," 28,445",bob van dijk,,47730000000,,,communication services,,
crowdstrike holdings inc,"sunnyvale,ca,unitedstates",united states,, 2011," 4,965",george r kurtz,,47890000000,,,technology,,
grupo mexico sab de cv,"mexicocity,df,mexico",mexico,,," 29,707",,,48000000000,,,basic materials,,
o'reilly automotive inc,"springfield,mo,unitedstates",united states,," december 2, 1957"," 82,852",gregory d johnson,,48140000000,,,consumer discretionary,,
johnson controls international plc,"cork,ireland",ireland,, 1885," 101,000",george r oliver,,48150000000,,,industrials,,
vmware inc,"paloalto,ca,unitedstates",united states,," february 10, 1998"," 34,000",rangarajan raghuram,,48170000000,,,technology,,
suncor energy inc,"calgary,ab,canada",canada,," montreal, quebec, canada in 1919"," 16,922",mark s little,,48270000000,,,energy,,
mckesson corporation,"irving,tx,unitedstates",united states,," new york city, united states1833"," 59,000",brian s tyler phd,,48460000000,,,healthcare,,
rosneft oil co pjsc,"moscow,russia",russia,,,,igor ivanovich sechin,,48500000000,,,energy,,
dow inc,"midland,mi,unitedstates",united states,," april 1, 2019"," 35,700",james r fitterling,,48500000000,,,basic materials,,
lululemon athletica inc,"vancouver,bc,canada",canada,, 1998," 25,000",calvin r mcdonald,,48520000000,,,consumer discretionary,,
mediatek inc,"hsinchucity,taiwan",taiwan,,,,lih shyng tsai phd,,48740000000,,,technology,,
scentre group,"sydney,nsw,australia",australia,, 2014," 2,780",peter kenneth allen,,48830000000,,,real estate,,
hitachi ltd,"tokyo,japan",japan,,," 350,864",toshiaki higashihara,,48920000000,,,industrials,,
wanhua chemical group co ltd,"yantai,china",china,,," 19,692",,,39730000000,,,basic materials,,
united overseas bank ltd,"singapore,singapore",singapore,,," 24,346",ee cheong wee bsc ma,,39730000000,,,financials,,
xcel energy inc,"minneapolis,mn,unitedstates",united states,, 1909," 11,321",robert c frenzel,,39760000000,,,utilities,,
welltower inc,"toledo,oh,unitedstates",united states,, 1970, 464,shankh s mitra,,39960000000,,,real estate,,
msci inc,"newyork,ny,unitedstates",united states,, 1968," 4,303",henry a fernandez,,39970000000,,,financials,,
boc hong kong holdings ltd,"central,hongkong",hong kong,,," 14,462",yu sun,,39990000000,,,financials,,
baxter international inc,"deerfield,il,unitedstates",united states,, 1931," 60,000",jose e almeida,,40130000000,,,healthcare,,
citic securities company ltd,"shenzhen,china",china,,," 11,380",,,40170000000,,,financials,,
global payments inc,"atlanta,ga,unitedstates",united states,, 2000," 25,000",jeffrey s sloan jd,,40350000000,,,industrials,,
agilent technologies inc,"santaclara,ca,unitedstates",united states,, 1999," 17,200",michael r mcmullen,,40490000000,,,healthcare,,
walgreens boots alliance inc,"deerfield,il,unitedstates",united states,," december 31, 2014"," 202,000",rosalind gates brewer,,40550000000,,,healthcare,,
digital realty trust inc,"sanfrancisco,ca,unitedstates",united states,, 2004," 3,030",arthur william stein,,40640000000,,,real estate,,
oversea-chinese banking corp ltd,"singapore,singapore",singapore,,," 29,622",,,40770000000,,,financials,,
carrier global corporation,"palmbeachgardens,fl,unitedstates",united states,," june 26, 1915"," 58,000",david l gitlin,,40790000000,,,industrials,,
the bank of new york mellon corporation,"newyork,ny,unitedstates",united states,," july 1, 2007"," 49,100",thomas p gibbons,,40830000000,,,financials,,
east money information coltd,"shanghai,china",china,,," 5,696",,,40830000000,,,communication services,,
motorola solutions inc,"chicago,il,unitedstates",united states,," january 4, 2011"," 18,700",gregory q brown,,40870000000,,,technology,,
mmc norilsk nickel pjsc,"moscow,russia",russia,,,,,,41160000000,,,basic materials,,
ing groep nv,"amsterdam,netherlands",netherlands,,," 57,000",steven j a van rijswijk,,41250000000,,,financials,,
valero energy corporation,"sanantonio,tx,unitedstates",united states,," january 1, 1980"," 9,794",joseph w gorder,,41270000000,,,energy,,
hang seng bank limited,"central,hongkong",hong kong,,," 9,396",,,41470000000,,,financials,,
the allstate corporation,"northbrook,il,unitedstates",united states,," april 17, 1931"," 54,300",thomas joseph wilson ii,,41540000000,,,financials,,
the williacompanies inc,"tulsa,ok,unitedstates",united states,, 1908," 4,783",alan s armstrong,,41600000000,,,energy,,
devon energy corporation,"oklahomacity,ok,unitedstates",united states,, 1971," 1,600",richard e muncrief,,41820000000,,,energy,,
stmicroelectronics nv,"geneva,switzerland",switzerland,,," 48,254",jean-marc chery,,41910000000,,,technology,,
biontech se,"mainz,germany",germany,, 2008," 2,800",prof ugur sahin md,,41930000000,,,healthcare,,
manulife financial corporation,"toronto,on,canada",canada,," june 23, 1887"," 38,000",rocco gori,,41980000000,,,financials,,
the kroger co,"cincinnati,oh,unitedstates",united states,, 1883," 500,000",william rodney mcmullen,,42030000000,,,consumer staples,,
sysco corporation,"houston,tx,unitedstates",united states,," march 19, 1969"," 58,000",kevin p hourican,,42220000000,,,consumer staples,,
wuxi apptec co ltd,"shanghai,china",china,,," 34,912",ge li phd,,42250000000,,,healthcare,,
hilton worldwide holdings inc,"mclean,va,unitedstates",united states,," may 31, 1919"," 142,000",christopher j nassetta,,42390000000,,,consumer discretionary,,
dsv panalpina a-s,"hedehusene,denmark",denmark,,," 77,958",jens bjorn andersen,,42490000000,,,industrials,,
seven & i holdings co ltd,"tokyo,japan",japan,,," 58,975",,,42530000000,,,consumer staples,,
general mills inc,"minneapolis,mn,unitedstates",united states,," june 20, 1866"," 35,000",jeffrey l harmening,,42650000000,,,consumer staples,,
corteva inc,"wilmington,de,unitedstates",united states,, 2019," 21,000",charles victor magro bsc chem mba,,42660000000,,,basic materials,,
longi green energy technology co ltd,"xi'an,china",china,,," 46,631",,,42680000000,,,technology,,
monster beverage corporation,"corona,ca,unitedstates",united states,, 1935," 3,458",rodney cyril sacks,,42810000000,,,consumer staples,,
yihai kerry arawana holdings co ltd,"shanghai,china",china,,," 34,389",,,42840000000,,,consumer staples,,
hoya corp,"tokyo,japan",japan,,," 37,245",eiichiro ikeda,,42880000000,,,healthcare,,
republic services inc,"phoenix,az,unitedstates",united states,," july 2, 1998"," 35,000",jon vander ark,,42910000000,,,industrials,,
wesfarmers limited,"perth,wa,australia",australia,, 1914," 122,000",robert g scott,,43090000000,,,consumer discretionary,,
xiaomi corp,"beijing,china",china,,," 33,427",jun lei,,43100000000,,,technology,,
kimberly-clark corporation,"dallas,tx,unitedstates",united states,, 1872," 45,000",michael d hsu,,43210000000,,,consumer staples,,
kinder morgan inc,"houston,tx,unitedstates",united states,, 1997," 10,529",steven j kean,,43380000000,,,energy,,
murata manufacturing co ltd,"nagaokakyo,japan",japan,,," 77,398",,,43410000000,,,technology,,
barrick gold corporation,"toronto,on,canada",canada,, 1983," 18,421",dennis mark bristow,,43500000000,,,basic materials,,
aflac incorporated,"columbus,ga,unitedstates",united states,," november 17, 1955"," 12,447",daniel paul amos,,43590000000,,,financials,,
simon property group inc,"indianapolis,in,unitedstates",united states,, 1993," 2,400",david e simon,,43690000000,,,real estate,,
lloyds banking group plc,"london,unitedkingdom",united kingdom,,," 57,955",,,43700000000,,,financials,,
woolworths group limited,"bellavista,nsw,australia",australia,, 22 september 1924," 210,067",bradford leon banducci bcomm acc llb mba,,35330000000,,,consumer staples,,
intuitive surgical inc,"sunnyvale,ca,unitedstates",united states,, 1995," 9,793",gary s guthart phd,,35370000000,,,healthcare,,
experian plc,"dublin,ireland",ireland,, 1996," 20,000",brian j cassin,,35400000000,,,industrials,,
resmed inc,"sandiego,ca,unitedstates",united states,, 1989," 7,970",michael j farrell be mba sm,,35440000000,,,healthcare,,
neste oyj,"espoo,finland",finland,,," 4,719",peter z e vanacker,,35570000000,,,energy,,
shanxi xinghuacun fen wine factory coltd,"fenyang,china",china,,," 12,614",,,35840000000,,,consumer staples,,
coinbase global inc,"wilmington,de,unitedstates",united states,,," 3,730",brian armstrong,,35860000000,,,technology,,
nio limited,"shanghai,china",china,, november 2014," 7,763",william li,,35860000000,,,consumer discretionary,,
cloudflare inc,"sanfrancisco,ca,unitedstates",united states,, july 2009," 2,440",matthew prince,,35920000000,,,technology,,
da sa,"paris,france",france,,," 98,105",,,35930000000,,,consumer staples,,
lyondellbasell industries nv,"houston,tx,unitedstates",united states,, 2007," 19,100",kenneth todd lane,,35960000000,,,basic materials,,
waste connections inc,,united states,," 1997 in folsom, california"," 19,998",worthing f jackman,,36140000000,,,industrials,,
transdigm group incorporated,"cleveland,oh,unitedstates",united states,, 1993," 13,300",kevin m stein phd,,36140000000,,,industrials,,
public service enterprise group incorporated,"newark,nj,unitedstates",united states,, 1903," 12,684",ralph izzo phd,,36280000000,,,utilities,,
telus corporation,"vancouver,bc,canada",canada,, 1990," 90,800",darren entwistle ba lld mba,,36370000000,,,communication services,,
inner mongolia yili industrial group co ltd,"hohhot,china",china,,," 59,159",,,36610000000,,,consumer staples,,
constellation software inc,"toronto,on,canada",canada,, 1995," 16,000",,,36670000000,,,technology,,
shanghai pudong development bank co ltd,"shanghai,china",china,,," 61,686",,,36720000000,,,financials,,
doordash inc,"sanfrancisco,ca,unitedstates",united states,, january 2013," 8,600",tony xu,,36740000000,,,communication services,,
munchener ruckversicherungs-gesellschaft aktiengesellschaft in munchen,"munich,germany",germany,,," 39,281",torsten jeworrek,,36890000000,,,financials,,
beijing-shanghai high-speed railway coltd,"beijing,china",china,,, 57,,,36900000000,,,industrials,,
jiangsu hengrui medicine co ltd,"lianyungang,china",china,,," 28,903",,,36900000000,,,healthcare,,
tokio marine holdings inc,"tokyo,japan",japan,,," 43,257",satoru komiya,,36990000000,,,financials,,
parker-hannifin corporation,"cleveland,oh,unitedstates",united states,," 1917, cleveland, ohio, u.s."," 54,640",thomas l williams,,37050000000,,,industrials,,
smc corp,"tokyo,japan",japan,,," 20,619",,,37080000000,,,industrials,,
trane technologies plc,"swords,ireland",ireland,, 1871," 37,000",david s regnery,,37360000000,,,industrials,,
phillips 66,"houston,tx,unitedstates",united states,, 1927," 14,000",greg c garland,,37510000000,,,energy,,
electronic arts inc,"redwoodcity,ca,unitedstates",united states,," may 27, 1982"," 11,000",andrew wilson,,37380000000,,,communication services,,
pt bank rakyat indonesia persero tbk,"jakarta,indonesia",indonesia,,," 79,398",,,37510000000,,,financials,,
sartorius stedim biotech sa,"aubagne,france",france,,," 10,409",joachim kreuzburg,,37550000000,,,healthcare,,
compass group plc,"chertsey,unitedkingdom",united kingdom,, 1941," 480,000",dominic blakemore,,37730000000,,,consumer discretionary,,
daiichi sankyo company ltd,"tokyo,japan",japan,,," 16,033",sunao manabe dvm phd,,37790000000,,,healthcare,,
capgemini se,"paris,france",france,,," 324,700",aiman ezzat,,37820000000,,,technology,,
sba communications corporation,"bocaraton,fl,unitedstates",united states,,," 1,596",jeffrey a stoops,,37930000000,,,real estate,,
dollar tree inc,"chesapeake,va,unitedstates",united states,, 1986," 61,886",michael a witynski,,38000000000,,,consumer staples,,
credit agricole sa,"montrouge,france",france,,," 75,975",philippe brassac,,38010000000,,,financials,,
ab volvo,"gothenburg,sweden",sweden,,," 92,144",martin lundstedt msc,,38130000000,,,industrials,,
kuaishou technology,"beijing,china",china,,," 27,125",yixiao cheng,,38150000000,,,communication services,,
dell technologies inc,"roundrock,tx,unitedstates",united states,," september 7, 2016"," 133,000",michael saul dell,,38160000000,,,technology,,
banco bilbao vizcaya argentaria sa,"bilbao,spain",spain,,," 110,432",onur genc,,38250000000,,,financials,,
baker hughes company,"houston,tx,unitedstates",united states,, 1907," 54,000",lorenzo simonelli,,38390000000,,,energy,,
ecopetrol sa,"bogota,colombia",colombia,, 1921," 18,000",,,38690000000,,,                                        energy                                    ,,
alcon inc,"geneva,switzerland",switzerland,," 1945, fort worth, texas, united states"," 24,389",david j endicott,,38900000000,,,healthcare,,
prudential plc,"london,unitedkingdom",united kingdom,, 1848," 23,000",,,39000000000,,,financials,,
novozymes a-s,"bagsvaerd,denmark",denmark,,," 6,184",ester baiget,,39030000000,,,basic materials,,
givaudan sa,"vernier,switzerland",switzerland,,," 16,842",,,39290000000,,,basic materials,,
ebay inc,"sanjose,ca,unitedstates",united states,," september 3, 1995"," 10,800",jamie j ian,,39340000000,,,consumer discretionary,,
alimentation couche-tard inc,"laval,qc,canada",canada,, 1980," 98,000",brian p hannasch,,39560000000,,,consumer staples,,
eqt ab,"tokyo,japan",japan,,," 1,059",christian sinding,,39710000000,,,financials,,
hess corporation,"newyork,ny,unitedstates",united states,," december 11, 1919"," 1,545",john b hess,,32810000000,,,energy,,
orange sa,"paris,france",france,, 1 january 1988," 132,002",stephane richard,,32840000000,,,communication services,,
deutsche borse ag,"eschborn,germany",germany,,," 8,855",theodor weimer,,32990000000,,,financials,,
cenovus energy inc,"calgary,ab,canada",canada,, 2009," 5,938",alexander j pourbaix,,33020000000,,,energy,,
aptiv plc,"dublin,ireland",ireland,, 1994," 155,000",kevin p clark,,33020000000,,,consumer discretionary,,
rockwell automation inc,"milwaukee,wi,unitedstates",united states,, 1903," 24,500",blake d moret,,33049999999,,,industrials,,
sun life financial inc,"toronto,on,canada",canada,,," 22,719",kevin david strain ca cpa,,33080000000,,,financials,,
otis worldwide corporation,"farmington,ct,unitedstates",united states,, 20 september 1853," 70,000",judith f marks,,33090000000,,,industrials,,
zoom video communications inc,"sanjose,ca,unitedstates",united states,," april 21, 2011"," 6,787",eric s yuan,,33220000000,,,communication services,,
china resources land ltd,"wanchai,hongkong",hong kong,,," 47,537",,,33259999999,,,real estate,,
telefonaktiebolaget lm ericsson,"stockholm,sweden",sweden,," stockholm, sweden 1876"," 100,454",e borje ekholm mba msc,,33290000000,,,technology,,
international flavors & fragrances inc,"newyork,ny,unitedstates",united states,, 1889 ," 24,000",franklin k clyburn jr,,33320000000,,,basic materials,,
china vanke co ltd,"shenzhen,china",china,,," 140,565",jiusheng zhu mba,,33350000000,,,real estate,,
koninklijke ahold delhaize nv,"zaandam,netherlands",netherlands,,," 144,550",frans w h muller,,33430000000,,,consumer staples,,
ptt pcl,"bangkok,thailand",thailand,,,,auttapol rerkpiboon,,33460000000,,,energy,,
mizuho financial group inc,"tokyo,japan",japan,, 2001," 54,492",masahiro kihara,,33470000000,,,financials,,
kkr & co inc,"newyork,ny,unitedstates",united states,, 1976," 3,238",joseph y bae,,33490000000,,,financials,,
poly developments and holdings group co ltd,"guangzhou,china",china,,," 61,201",,,33640000000,,,real estate,,
mtr corp ltd,"kowloonbay,hongkong",hong kong,,," 31,968",chak-pui kam,,33659999999,,,industrials,,
fanuc corp,"yamanashi,japan",japan,,," 8,256",kenji yamaguchi,,33680000000,,,industrials,,
kuehne nagel international ag,"schindellegi,switzerland",switzerland,,," 73,516",detlef a trefzger,,33689999999,,,industrials,,
discover financial services,"riverwoods,il,unitedstates",united states,, 1985," 16,700",roger crosby hochschild,,33729999999,,,financials,,
tyson foods inc,"springdale,ar,unitedstates",united states,, 1935," 137,000",donnie d king,,33729999999,,,consumer staples,,
halliburton company,"houston,tx,unitedstates",united states,, 1919," 40,000",jeffrey allen miller,,33950000000,,,energy,,
t rowe price group inc,"baltimore,md,unitedstates",united states,, 1937," 7,529",robert w sharps cfa cpa cfa cpa,,34009999999,,,financials,,
chunghwa telecom co ltd,"taipeicity,taiwan",taiwan,," june 15, 1996"," 20,341",chi-mau sheih,,34060000000,,,communication services,,
equity residential,"chicago,il,unitedstates",united states,, 1969," 2,400",mark j parrell,,34110000000,,,real estate,,
chongqing zhifei biological products co ltd,"chongqing,china",china,,," 3,380",,,34130000000,,,healthcare,,
arthur j gallagher & co,"rollingmeadows,il,unitedstates",united states,, 1927," 39,000",j patrick gallagher jr,,34220000000,,,financials,,
z holdings corp,"tokyo,japan",japan,,," 22,531",kentaro kawabe,,34240000000,,,consumer discretionary,,
verisk analytics inc,"jerseycity,nj,unitedstates",united states,, 1971," 9,367",scott g stephenson,,34390000000,,,industrials,,
sydney airport limited,"sydney,nsw,australia",australia,, 2002, 418,,,34400000000,,,industrials,,
verbund ag,"vienna,austria",austria,,," 2,870",michael strugl mba,,34440000000,,,                                        utilities                                    ,,
align technology inc,"tempe,az,unitedstates",united states,, 1997," 22,540",joseph m hogan,,34490000000,,,healthcare,,
fastenal company,"winona,mn,unitedstates",united states,, 1967," 18,370",daniel l florness,,34580000000,,,industrials,,
ameriprise financial inc,"minneapolis,mn,unitedstates",united states,, 1894," 12,000",james m cracchiolo,,34640000000,,,financials,,
arcelormittal,"luxembourgcity,luxembourg",luxembourg,,," 158,000",aditya mittal,,34660000000,,,                                        basic materials                                    ,,
budweiser brewing company apac ltd,"causewaybay,hongkong",hong kong,,," 26,038",jan eli b craps,,34730000000,,,consumer staples,,
china citic bank corp ltd,"beijing,china",china,,," 57,062",,,34840000000,,,financials,,
consolidated edison inc,"newyork,ny,unitedstates",united states,, 1823 as the new york gas light company," 13,871",timothy p cawley,,34890000000,,,utilities,,
cheniere energy inc,"houston,tx,unitedstates",united states,, 1996," 1,550",jack a fusco,,34920000000,,,energy,,
old dominion freight line inc,"thomasville,nc,unitedstates",united states,, 1934," 23,663",greg c gantt,,34940000000,,,industrials,,
sun hung kai properties ltd,"wanchai,hongkong",hong kong,,," 38,500",,,35040000000,,,real estate,,
yum brands inc,"louisville,ky,unitedstates",united states,," october 6, 1997"," 36,000",david w gibbs,,35120000000,,,consumer discretionary,,
imperial oil limited,"calgary,ab,canada",canada,, 1880," 5,400",bradley william corson bs,,35130000000,,,energy,,
avalonbay communities inc,"arlington,va,unitedstates",united states,, 1978," 2,839",benjamin w schall,,35190000000,,,real estate,,
assicurazioni generali,"trieste,italy",italy,,," 74,621",philippe roger donnet,,35200000000,,,financials,,
hexagon ab,"stockholm,sweden",sweden,,," 22,097",ola rollan bsc bsc econ,,35210000000,,,technology,,
telstra corporation limited,"melbourne,vic,australia",australia,, 1 july 1975," 26,728",andrew richard penn mba amp mba bec fcca hfaipm,,35240000000,,,communication services,,
henkel ag & co kgaa,"dusseldorf,germany",germany,,," 52,450",carsten knobel,,30530000000,,,consumer staples,,
twitter inc,"sanfrancisco,ca,unitedstates",united states,," march 21, 2006"," 7,500",parag agrawal,,30830000000,,,communication services,,
energy transfer lp,"dallas,tx,unitedstates",united states,, 1995," 12,558",marshall s mccrea iii,,30690000000,,,energy,,
loblaw companies limited,"brampton,on,canada",canada,," toronto, ontario, canada 1956"," 200,000",galen g weston ba mba mba,,30700000000,,,consumer staples,,
veeva systeinc,"pleasanton,ca,unitedstates",united states,, 2007," 4,506",peter p gassner,,30760000000,,,healthcare,,
nokia corporation,"espoo,finland",finland,, 12 may 1865," 87,927",pekka ilmari lundmark,,30910000000,,,technology,,
saic motor corp ltd,"shanghai,china",china,,," 204,815",,,30930000000,,,consumer discretionary,,
state street corporation,"boston,ma,unitedstates",united states,, 1792," 38,784",ronald philip o'hanley,,30950000000,,,financials,,
engie sa,"courbevoie,france",france,,," 154,364",catherine macgregor,,31000000000,,,utilities,,
anhui conch cement company ltd,"wuhu,china",china,,," 47,539",,,31020000000,,,basic materials,,
franco-nevada corporation,"toronto,on,canada",canada,,, 38,paul brink,,31000000000,,,basic materials,,
china pacific insurance,"shanghai,china",china,,," 110,940",,,31040000000,,,financials,,
zscaler inc,"sanjose,ca,unitedstates",united states,, 2007," 3,153",jagtar singh chaudhry,,31030000000,,,technology,,
eon se,"essen,germany",germany,,," 63,227",leonhard birnbaum,,31120000000,,,utilities,,
ametek inc,"berwyn,pa,unitedstates",united states,, 1930," 18,500",david a zapico,,31150000000,,,industrials,,
zhangzhou pientzehuang pharmaceutical ltd,"zhangzhou,china",china,,," 2,526",,,31170000000,,,healthcare,,
formosa petrochemical corp,"mailiao,taiwan",taiwan,,,,,,31220000000,,,energy,,
koninklijke dsm nv,"heerlen,netherlands",netherlands,,," 21,358",dimitri de vreeze,,31250000000,,,basic materials,,
swisscom ag,"bern,switzerland",switzerland,,," 18,905",urs schaeppi lic oec hsg,,31260000000,,,communication services,,
biogen inc,"cambridge,ma,unitedstates",united states,, 1978," 9,610",michel vounatsos,,31350000000,,,healthcare,,
japan post holdings co ltd,"tokyo,japan",japan,,," 243,612",hiroya masuda,,31410000000,,,financials,,
crh plc,"dublin,ireland",ireland,," cement limited 1936, roadstone limited 1949 & merger to form cement roadstone holdings 1970"," 77,400",,,31450000000,,,basic materials,,
china telecom corp ltd,"wanchai,hongkong",hong kong,,," 278,922",ruiwen ke,,31490000000,,,communication services,,
eversource energy,"springfield,ma,unitedstates",united states,, 1966," 9,227",joseph r nolan jr,,31560000000,,,utilities,,
foxconn industrial internet co ltd,"shenzhen,china",china,,," 196,159",hongmeng cheng,,31580000000,,,technology,,
japan tobacco inc,"tokyo,japan",japan,,," 55,381",masamichi terabatake,,31590000000,,,consumer staples,,
corning incorporated,"corning,ny,unitedstates",united states,, 1851," 61,200",wendell p weeks,,31600000000,,,technology,,
goodman group,"rosebery,nsw,australia",australia,, 1989, 941,gregory leith goodman,,31640000000,,,real estate,,
oneok inc,"tulsa,ok,unitedstates",united states,, 1906," 2,847",pierce h norton ii,,31660000000,,,energy,,
mettler-toledo international inc,"columbus,oh,unitedstates",united states,, 1945," 15,600",patrick k kaltenbach,,31780000000,,,healthcare,,
perusahaan perseroan persero pt telekomunikasi indonesia tbk,"bandung,indonesia",indonesia,, 23 october 1856," 20,817",,,31780000000,,,communication services,,
ppg industries inc,"pittsburgh,pa,unitedstates",united states,, 1883," 49,300",michael h mcgarry,,31890000000,,,basic materials,,
japan post bank coltd,"tokyo,japan",japan,,," 12,451",,,31930000000,,,financials,,
longfor group holdings ltd,"beijing,china",china,,," 44,065",xuping chen,,31980000000,,,real estate,,
great wall motor co ltd,"baoding,china",china,,," 63,174",,,32009999999,,,consumer discretionary,,
paccar inc,"bellevue,wa,unitedstates",united states,, 1905," 28,500",r preston feight,,32040000000,,,industrials,,
weg sa,"jaraguadosul,sc,brazil",brazil,,," 36,987",harry schmelzer jr,,32049999999,,,industrials,,
brown-forman corporation,"louisville,ky,unitedstates",united states,, 1870," 4,700",lawson e whiting,,32070000000,,,consumer staples,,
barclays plc,"london,unitedkingdom",united kingdom,, 17 november 1690," 81,600",coimbatore sundararajan venkatakrishnan,,32189999999,,,financials,,
anta sports products ltd,"jinjiang,china",china,,," 52,000",shizhong ding,,32200000000,,,consumer discretionary,,
singapore telecommunications ltd,"singapore,singapore",singapore,,," 22,914",kuan moon yuen,,32229999999,,,communication services,,
haier smart home co ltd,"qingdao,china",china,,," 99,299",,,32310000000,,,consumer discretionary,,
cellnex telecom sa,"madrid,spain",spain,,," 2,877",tobias martinez gimeno,,32320000000,,,communication services,,
citic ltd,"central,hongkong",hong kong,,," 135,304",,,32330000000,,,industrials,,
wuxi biologics,"wuxi,china",china,,," 9,864",zhisheng chen,,32409999999,,,healthcare,,
china overseas land & investment ltd,"central,hongkong",hong kong,,," 5,916",zhichao zhang,,32490000000,,,real estate,,
amerisourcebergen corporation,"chesterbrook,pa,unitedstates",united states,, merger between amerisource health and bergen brunswig in 2001," 38,000",steven h collis,,32509999999,,,healthcare,,
wec energy group inc,"milwaukee,wi,unitedstates",united states,, 1896," 6,938",scott j lauber,,32540000000,,,utilities,,
ross stores inc,"dublin,ca,unitedstates",united states,, 1982," 88,100",barbara rentler,,32710000000,,,consumer discretionary,,
cgn power co ltd,"shenzhen,china",china,,," 18,248",,,19250000000,,,utilities,,
snam spa,"sandonatomilanese,mi,italy",italy,,," 3,388",marco alvera,,19270000000,,,utilities,,
magna international inc,"aurora,on,canada",canada,, 1957," 158,000",seetarama swamy kotagiri,,19360000000,,,consumer discretionary,,
kb financial group inc,"seoul,southkorea",south korea,," september 29, 2008"," 25,428",jong-kyoo yoon phd,,19390000000,,,financials,,
svenska handelsbanken ab,"stockholm,sweden",sweden,,," 10,793",carl cederschiold,,19420000000,,,financials,,
fresenius medical care ag & co kgaa,"badhomburg,germany",germany,,," 122,909",robert maurice powell jr,,19420000000,,,healthcare,,
edp - energias de portugal sa,"lisbon,portugal",portugal,,," 12,236",miguel stilwell de andrade,,19430000000,,,                                        utilities                                    ,,
ferrovial sa,"madrid,spain",spain,,," 18,680",ignacio madridejos fernandez,,19440000000,,,industrials,,
molina healthcare inc,"longbeach,ca,unitedstates",united states,, 1980," 14,000",joseph michael zubretsky,,19460000000,,,healthcare,,
avantor inc,"radnor,pa,unitedstates",united states,, 1904," 13,500",michael stubblefield,,19480000000,,,basic materials,,
shenzhou international group holdings ltd,"kowloon,hongkong",hong kong,,," 94,400",guanlin huang,,19500000000,,,consumer discretionary,,
jbs sa,"saopaulo,sp,brazil",brazil,,," 250,000",gilberto tomazoni,,19530000000,,,consumer staples,,
transunion,"chicago,il,unitedstates",united states,," february 8, 1968"," 10,200",christopher a cartwright,,19530000000,,,industrials,,
arch capital group ltd,"pembroke,bermuda",bermuda,, 1995," 5,200",marc grandisson,,19540000000,,,                                        financials                                    ,,
marathon oil corporation,"houston,tx,unitedstates",united states,, 1887," 1,531",lee m tillman,,19540000000,,,energy,,
huatai securities co ltd,"nanjing,china",china,,," 7,375",yi zhou,,19550000000,,,financials,,
china tower corp ltd,"beijing,china",china,,," 20,500",,,19550000000,,,communication services,,
akamai technologies inc,"cambridge,ma,unitedstates",united states,, 1998," 8,700",f thomson leighton,,19590000000,,,technology,,
shanghai fosun pharmaceutical,"shanghai,china",china,,," 32,258",yifang wu,,19630000000,,,healthcare,,
billcom holdings inc,"paloalto,ca,unitedstates",united states,, 2006," 1,384",rene a lacerte,,19650000000,,,technology,,
henderson land development co ltd,"central,hongkong",hong kong,,," 10,059",,,19670000000,,,real estate,,
cgi inc,"montreal,qc,canada",canada,, june 1976," 82,000",george d schindler,,19670000000,,,technology,,
shiseido co ltd,"tokyo,japan",japan,,," 39,035",masahiko uotani,,19690000000,,,consumer staples,,
brookfield infrastructure partners lp,"hamilton,bermuda",bermuda,," january 14, 2008",,,,19700000000,,,                                        utilities                                    ,,
renesas electronics corp,"tokyo,japan",japan,,," 18,612",hidetoshi shibata,,19730000000,,,technology,,
kerry group plc,"tralee,ireland",ireland,,," 22,000",edmond scanlon,,19740000000,,,consumer staples,,
hologic inc,"marlborough,ma,unitedstates",united states,, 1985," 6,705",stephen p macmillan,,19750000000,,,healthcare,,
ryanair holdings plc,"swords,ireland",ireland,, 28 november 1984," 17,000",michael o'leary,,19780000000,,,industrials,,
standard bank group ltd,"johannesburg,southafrica",south africa,,," 49,224",simpiwe kenneth tshabalala amp ba ba hdip tax llb llm llb llm,,19820000000,,,financials,,
aviva plc,"london,unitedkingdom",united kingdom,, 2000," 22,000",,,19820000000,,,financials,,
china communications construction co ltd,"beijing,china",china,,," 133,294",,,19830000000,,,industrials,,
china resources beer holdings company ltd,"wanchai,hongkong",hong kong,,," 25,000",xiaohai hou,,19840000000,,,consumer staples,,
teradyne inc,"northreading,ma,unitedstates",united states,, 1960," 5,900",mark e jagiela,,19850000000,,,technology,,
kao corp,"tokyo,japan",japan,,," 33,409",yoshihiro hasebe,,19850000000,,,consumer staples,,
klabin sa,"saopaulo,sp,brazil",brazil,,,,cristiano cardoso teixeira,,19860000000,,,basic materials,,
