name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
victrex plc,,united kingdom,,,,,,,2060000000,,basic materials,specialty chemicals,,,,,,,,,
s4 capital plc,,united kingdom,,,,,,,2049999999,,communication services,advertising agencies,,,,,,,,,
savills plc,,united kingdom,,,,,,,2040000000,,real estate,real estate services,,,,,,,,,
asos plc,,united kingdom,,,,,,,2029999999,,consumer discretionary,internet retail,,,,,,,,,
brewin dolphin holdings plc,,united kingdom,,,,,,,2029999999,,financials,asset management,,,,,,,,,
calisen plc,,united kingdom,,,,,,,"(march 13, 2021)",,industrials,electrical equipment & parts,,,,,,,,,
jpmorgan american investment trust plc,,united kingdom,,,,,,,1980000000,,financials,asset management,,,,,,,,,
burford capital limited,,united kingdom,,,,,,,1970000000,,financials,asset management,,,,,,,,,
yougov plc,,united kingdom,,,,,,,1960000000,,communication services,advertising agencies,,,,,,,,,
capital & counties properties plc,,united kingdom,,,,,,,1950000000,,real estate,reitretail,,,,,,,,,
sanne group plc,,united kingdom,,,,,,,1940000000,,financials,asset management,,,,,,,,,
secure income reit ord,,united kingdom,,,,,,,1940000000,,real estate,reitdiversified,,,,,,,,,
national express group plc,,united kingdom,,,,,,,1920000000,,industrials,railroads,,,,,,,,,
globaldata plc,,united kingdom,,,,,,,1900000000,,industrials,consulting services,,,,,,,,,
polypipe group plc,,united kingdom,,,,,,,"(march 13, 2021)",,industrials,building products & equipment,,,,,,,,,
tr property investment trust,,united kingdom,,,,,,,1890000000,,financials,asset management,,,,,,,,,
countryside properties plc,,united kingdom,,,,,,,1870000000,,consumer discretionary,residential construction,,,,,,,,,
spirent communications plc,,united kingdom,,,,,,,1870000000,,technology,softwareinfrastructure,,,,,,,,,
rws holdings plc,,united kingdom,,,,,,,1870000000,,industrials,consulting services,,,,,,,,,
integrafin holdings plc,,united kingdom,,,,,,,1860000000,,financials,asset management,,,,,,,,,
mitchells & butlers plc,,united kingdom,,,,,,,1850000000,,consumer discretionary,restaurants,,,,,,,,,
the bankers investment trust plc,,united kingdom,,,,,,,1830000000,,financials,asset management,,,,,,,,,
ascential plc,,united kingdom,,,,,,,1830000000,,communication services,advertising agencies,,,,,,,,,
micro focus international plc,,united kingdom,,,,,,,1810000000,,technology,softwareinfrastructure,,,,,,,,,
hammerson plc,,united kingdom,,,,,,,1790000000,,real estate,reitretail,,,,,,,,,
sirius real estate limited,,united kingdom,,,,,,,1790000000,,real estate,real estate services,,,,,,,,,
marshalls plc,,united kingdom,,,,,,,1780000000,,basic materials,building materials,,,,,,,,,
jpmorgan emerging markets investment trust plc,,united kingdom,,,,,,,1780000000,,financials,asset management,,,,,,,,,
ceres power holdings plc,,united kingdom,,,,,,,1770000000,,industrials,electrical equipment & parts,,,,,,,,,
blackrock world mining trust plc,,united kingdom,,,,,,,1770000000,,financials,asset management,,,,,,,,,
impax environmental markets trust plc,,united kingdom,,,,,,,1740000000,,financials,asset management,,,,,,,,,
james halstead plc,,united kingdom,,,,,,,"(jan. 1, 2022)",,industrials,building products & equipment,,,,,,,,,
hipgnosis songs fund limited,,united kingdom,,,,,,,1710000000,,financials,asset management,,,,,,,,,
alphawave ip group plc,,united kingdom,,,,,,,1710000000,,technology,semiconductors,,,,,,,,,
impax asset management group plc,,united kingdom,,,,,,,1700000000,,financials,asset management,,,,,,,,,
paragon banking group plc,,united kingdom,,,,,,,1700000000,,financials,mortgage finance,,,,,,,,,
contourglobal plc,,united kingdom,,,,,,,1680000000,,utilities,utilitiesrenewable,,,,,,,,,
synthomer plc,,united kingdom,,,,,,,1680000000,,basic materials,specialty chemicals,,,,,,,,,
oxford instruments plc,,united kingdom,,,,,,,1670000000,,technology,semiconductor equipment & materials,,,,,,,,,
aj bell plc,,united kingdom,,,,,,,1660000000,,financials,capital markets,,,,,,,,,
gamma communications plc,,united kingdom,,,,,,,1660000000,,communication services,telecom services,,,,,,,,,
cvs group plc,,united kingdom,,,,,,,1650000000,,consumer discretionary,personal services,,,,,,,,,
workspace group plc,,united kingdom,,,,,,,1650000000,,real estate,reitoffice,,,,,,,,,
rsa insurance group plc,,united kingdom,,,,,,,1650000000,,financials,insuranceproperty & casualty,,,,,,,,,
auction technology group plc,,united kingdom,,,,,,,1640000000,,technology,softwareapplication,,,,,,,,,
daily mail and general trust plc,,united kingdom,,,,,,,"(jan. 1, 2022)",,communication services,publishing,,,,,,,,,
blue prism group plc,,united kingdom,,,,,,,"(jan. 1, 2022)",,technology,softwareinfrastructure,,,,,,,,,
fidelity european values plc,,united kingdom,,,,,,,1630000000,,financials,asset management,,,,,,,,,
helios towers plc,,united kingdom,,,,,,,1610000000,,communication services,telecom services,,,,,,,,,
next fifteen communications group plc,,united kingdom,,,,,,,1610000000,,communication services,advertising agencies,,,,,,,,,
clinigen group plc,,united kingdom,,,,,,,1610000000,,healthcare,medical distribution,,,,,,,,,
trainline plc,,united kingdom,,,,,,,1600000000,,consumer discretionary,travel services,,,,,,,,,
aberforth smaller companies trust plc,,united kingdom,,,,,,,1600000000,,financials,asset management,,,,,,,,,
fdm group holdings plc,,united kingdom,,,,,,,1600000000,,technology,information technology services,,,,,,,,,
herald investment trust,,united kingdom,,,,,,,1590000000,,financials,asset management,,,,,,,,,
learning technologies group plc,,united kingdom,,,,,,,1590000000,,consumer staples,education & training services,,,,,,,,,
bodycote plc,,united kingdom,,,,,,,1580000000,,industrials,specialty industrial machinery,,,,,,,,,
atrium european real estate ltd,,united kingdom,,,,,,,"(jan. 1, 2022)",,real estate,real estate services,,,,,,,,,
telecom plus plc,,united kingdom,,,,,,,1580000000,,utilities,utilitiesdiversified,,,,,,,,,
draper esprit plc,,united kingdom,,,,,,,1570000000,,financials,asset management,,,,,,,,,
tp icap plc,,united kingdom,,,,,,,1570000000,,financials,capital markets,,,,,,,,,
hill & smith holdings plc,,united kingdom,,,,,,,1550000000,,industrials,engineering & construction,,,,,,,,,
bytes technology group plc,,united kingdom,,,,,,,1540000000,,technology,softwareapplication,,,,,,,,,
talktalk telecom group plc,,united kingdom,,,,,,,"(march 13, 2021)",,communication services,telecom services,,,,,,,,,
globalworth real estate investments limited,,united kingdom,,,,,,,1540000000,,real estate,real estate services,,,,,,,,,
rathbone brothers plc,,united kingdom,,,,,,,1530000000,,financials,asset management,,,,,,,,,
uk commercial property reit limited,,united kingdom,,,,,,,1520000000,,financials,asset management,,,,,,,,,
bbgi global infrastructure sa,,united kingdom,,,,,,,1520000000,,financials,asset management,,,,,,,,,
jupiter fund management plc,,united kingdom,,,,,,,1500000000,,financials,asset management,,,,,,,,,
octopus titan vct plc,,united kingdom,,,,,,,"(jan. 1, 2022)",,financials,asset management,,,,,,,,,
jtc plc,,united kingdom,,,,,,,1490000000,,financials,asset management,,,,,,,,,
aston martin lagonda global holdings plc,,united kingdom,,,,,,,1490000000,,consumer discretionary,auto manufacturers,,,,,,,,,
coats group plc,,united kingdom,,,,,,,1460000000,,consumer discretionary,textile manufacturing,,,,,,,,,
john wood group plc,,united kingdom,,,,,,,1450000000,,energy,oil & gas integrated,,,,,,,,,
cairn energy plc,,united kingdom,,,,,,,1450000000,,energy,oil & gas e&p,,,,,,,,,
clarkson plc,,united kingdom,,,,,,,1440000000,,industrials,marine shipping,,,,,,,,,
edinburgh investment trust plc,,united kingdom,,,,,,,1430000000,,financials,asset management,,,,,,,,,
serica energy plc,,united kingdom,,,,,,,1430000000,,energy,oil & gas e&p,,,,,,,,,
morgan sindall group plc,,united kingdom,,,,,,,1430000000,,industrials,engineering & construction,,,,,,,,,
avi global trust plc,,united kingdom,,,,,,,1420000000,,financials,asset management,,,,,,,,,
syncona limited,,united kingdom,,,,,,,1420000000,,financials,asset management,,,,,,,,,
euromoney institutional investor plc,,united kingdom,,,,,,,1410000000,,financials,financial data & stock exchanges,,,,,,,,,
redde northgate plc,,united kingdom,,,,,,,1400000000,,industrials,rental & leasing services,,,,,,,,,
ferroglobe plc,,united kingdom,,,,,,,1380000000,,basic materials,other industrial metals & mining,,,,,,,,,
victoria plc,,united kingdom,,,,,,,1370000000,,consumer discretionary,"furnishings, fixtures & appliances",,,,,,,,,
murray income trust plc,,united kingdom,,,,,,,1360000000,,financials,asset management,,,,,,,,,
moneysupermarketcom group plc,,united kingdom,,,,,,,1360000000,,communication services,internet content & information,,,,,,,,,
centamin plc,,united kingdom,,,,,,,1360000000,,basic materials,gold,,,,,,,,,
vectura group plc,,united kingdom,,,,,,,"(oct. 1, 2021)",,healthcare,drug manufacturersgeneral,,,,,,,,,
gb group plc,,united kingdom,,,,,,,1350000000,,technology,softwareapplication,,,,,,,,,
supermarket income reit plc,,united kingdom,,,,,,,1350000000,,real estate,reitretail,,,,,,,,,
currys plc,,united kingdom,,,,,,,1340000000,,consumer discretionary,specialty retail,,,,,,,,,
immunocore holdings plc,,united kingdom,,,,,,,1340000000,,healthcare,biotechnology,,,,,,,,,
apax global alpha limited,,united kingdom,,,,,,,1330000000,,financials,asset management,,,,,,,,,
premier foods plc,,united kingdom,,,,,,,1330000000,,consumer staples,packaged foods,,,,,,,,,
thg plc,,united kingdom,,,,,,,1330000000,,consumer discretionary,specialty retail,,,,,,,,,
hilton food group plc,,united kingdom,,,,,,,1320000000,,consumer staples,packaged foods,,,,,,,,,
jd wetherspoon plc,,united kingdom,,,,,,,1310000000,,consumer discretionary,restaurants,,,,,,,,,
biffa plc,,united kingdom,,,,,,,1290000000,,industrials,waste management,,,,,,,,,
gcp student living plc,,united kingdom,,,,,,,"(dec. 1, 2021)",,financials,asset management,,,,,,,,,
gcp infrastructure investments,,united kingdom,,,,,,,1290000000,,financials,asset management,,,,,,,,,
ti fluid systeplc,,united kingdom,,,,,,,1280000000,,consumer discretionary,auto parts,,,,,,,,,
merian chrysalis investment co ltd,,united kingdom,,,,,,,1280000000,,financials,asset management,,,,,,,,,
spire healthcare group plc,,united kingdom,,,,,,,1270000000,,healthcare,medical care facilities,,,,,,,,,
essentra plc,,united kingdom,,,,,,,1260000000,,basic materials,specialty chemicals,,,,,,,,,
law debenture corporation plc,,united kingdom,,,,,,,1260000000,,financials,asset management,,,,,,,,,
clipper logistics plc,,united kingdom,,,,,,,1240000000,,industrials,integrated freight & logistics,,,,,,,,,
ip group plc,,united kingdom,,,,,,,1240000000,,financials,asset management,,,,,,,,,
vesuvius plc,,united kingdom,,,,,,,1220000000,,basic materials,steel,,,,,,,,,
st modwen properties plc,,united kingdom,,,,,,,"(march 13, 2021)",,real estate,real estatedevelopment,,,,,,,,,
stolt-nielsen ltd,,united kingdom,,,,,,,1220000000,,industrials,marine shipping,,,,,,,,,
european opportunities trust plc,,united kingdom,,,,,,,"(jan. 1, 2022)",,financials,asset management,,,,,,,,,
lxi reit,,united kingdom,,,,,,,1210000000,,real estate,reitdiversified,,,,,,,,,
bmo commercial property trust,,united kingdom,,,,,,,1210000000,,financials,asset management,,,,,,,,,
bb healthcare trust plc,,united kingdom,,,,,,,1190000000,,financials,asset management,,,,,,,,,
just group plc,,united kingdom,,,,,,,1180000000,,financials,insurancespecialty,,,,,,,,,
schroder asiapacific fund plc,,united kingdom,,,,,,,1180000000,,financials,asset management,,,,,,,,,
sumo group plc,,united kingdom,,,,,,,"(jan. 1, 2022)",,communication services,electronic gaming & multimedia,,,,,,,,,
myovant sciences ltd,,united kingdom,,,,,,,1180000000,,healthcare,biotechnology,,,,,,,,,
morgan advanced materials plc,,united kingdom,,,,,,,1180000000,,industrials,specialty industrial machinery,,,,,,,,,
smart metering systeplc,,united kingdom,,,,,,,1170000000,,industrials,electrical equipment & parts,,,,,,,,,
edinburgh worldwide investment trust plc,,united kingdom,,,,,,,1160000000,,financials,asset management,,,,,,,,,
emis group plc,,united kingdom,,,,,,,1160000000,,healthcare,health information services,,,,,,,,,
vinacapital vietnam opportunity fund limited,,united kingdom,,,,,,,1140000000,,financials,asset management,,,,,,,,,
kape technologies plc,,united kingdom,,,,,,,1140000000,,technology,softwareinfrastructure,,,,,,,,,
jpmorgan euro small co trust plc,,united kingdom,,,,,,,"(dec. 1, 2021)",,financials,asset management,,,,,,,,,
alpha fx group plc,,united kingdom,,,,,,,1130000000,,financials,capital markets,,,,,,,,,
chemring group plc,,united kingdom,,,,,,,1130000000,,industrials,aerospace & defense,,,,,,,,,
cls holdings plc,,united kingdom,,,,,,,1110000000,,real estate,real estate services,,,,,,,,,
volution group plc,,united kingdom,,,,,,,1090000000,,industrials,building products & equipment,,,,,,,,,
scottish american investment company plc,,united kingdom,,,,,,,1090000000,,financials,asset management,,,,,,,,,
pz cussons plc,,united kingdom,,,,,,,1080000000,,consumer staples,household & personal products,,,,,,,,,
blackrock smaller companies trust,,united kingdom,,,,,,,1070000000,,financials,asset management,,,,,,,,,
jpmorgan japanese investment trust plc,,united kingdom,,,,,,,1060000000,,financials,asset management,,,,,,,,,
digital 9 infrastructure plc,,united kingdom,,,,,,,1060000000,,financials,asset management,,,,,,,,,
aberdeen total dynamic dividend fund,,united kingdom,,,,,,,1060000000,,financials,asset management,,,,,,,,,
standard life private equity trust plc,,united kingdom,,,,,,,1060000000,,financials,asset management,,,,,,,,,
mitie group plc,,united kingdom,,,,,,,1050000000,,industrials,specialty business services,,,,,,,,,
icg enterprise trust plc,,united kingdom,,,,,,,1040000000,,financials,asset management,,,,,,,,,
4imprint group plc,,united kingdom,,,,,,,1040000000,,communication services,advertising agencies,,,,,,,,,
sdcl energy efficiency income trust plc,,united kingdom,,,,,,,1040000000,,financials,asset management,,,,,,,,,
caretech holdings plc,,united kingdom,,,,,,,1040000000,,healthcare,medical care facilities,,,,,,,,,
global ship lease inc,,united kingdom,,,,,,,1030000000,,industrials,marine shipping,,,,,,,,,
capital gearing trust plc,,united kingdom,,,,,,,1030000000,,financials,asset management,,,,,,,,,
liontrust asset management plc,,united kingdom,,,,,,,1020000000,,financials,asset management,,,,,,,,,
bicycle therapeutics plc,,united kingdom,,,,,,,1020000000,,healthcare,biotechnology,,,,,,,,,
stock spirits group plc,,united kingdom,,,,,,,"(nov. 1, 2021)",,consumer staples,beverageswineries & distilleries,,,,,,,,,
provident financial plc,,united kingdom,,,,,,,1010000000,,financials,credit services,,,,,,,,,
baillie gifford japan trust plc,,united kingdom,,,,,,,1010000000,,financials,asset management,,,,,,,,,
focusrite plc,,united kingdom,,,,,,,1010000000,,consumer discretionary,leisure,,,,,,,,,
temple bar investment trust plc,,united kingdom,,,,,,,998700000,,financials,asset management,,,,,,,,,
pantheon resources plc,,united kingdom,,,,,,,997000000,,energy,oil & gas e&p,,,,,,,,,
cmc markets plc,,united kingdom,,,,,,,985200000,,financials,capital markets,,,,,,,,,
tullow oil plc,,united kingdom,,,,,,,983500000,,energy,oil & gas e&p,,,,,,,,,
tr european growth trust plc,,united kingdom,,,,,,,"(jan. 1, 2022)",,financials,asset management,,,,,,,,,
henderson smaller companies investment trust,,united kingdom,,,,,,,960600000,,financials,asset management,,,,,,,,,
ienergizer limited,,united kingdom,,,,,,,957500000,,technology,information technology services,,,,,,,,,
baillie gifford us growth trust plc,,united kingdom,,,,,,,955400000,,financials,asset management,,,,,,,,,
standard life uk smaller companies trust plc,,united kingdom,,,,,,,"(dec. 1, 2021)",,financials,asset management,,,,,,,,,
warehouse reit plc,,united kingdom,,,,,,,946900000,,real estate,reitindustrial,,,,,,,,,
the merchants trust plc,,united kingdom,,,,,,,946400000,,financials,asset management,,,,,,,,,
schroder oriental income fund limited,,united kingdom,,,,,,,945600000,,financials,asset management,,,,,,,,,
nb private equity partners limited,,united kingdom,,,,,,,937200000,,financials,asset management,,,,,,,,,
jpmorgan global growth & income plc,,united kingdom,,,,,,,931600000,,financials,asset management,,,,,,,,,
elementis plc,,united kingdom,,,,,,,928500000,,basic materials,specialty chemicals,,,,,,,,,
ibstock plc,,united kingdom,,,,,,,925500000,,basic materials,building materials,,,,,,,,,
team17 group plc,,united kingdom,,,,,,,920700000,,communication services,electronic gaming & multimedia,,,,,,,,,
crest nicholson holdings plc,,united kingdom,,,,,,,915000000,,consumer discretionary,residential construction,,,,,,,,,
marlowe plc,,united kingdom,,,,,,,906300000,,industrials,security & protection services,,,,,,,,,
yellow cake plc,,united kingdom,,,,,,,905800000,,energy,uranium,,,,,,,,,
bh macro limited gbp,,united kingdom,,,,,,,904500000,,financials,asset management,,,,,,,,,
blackrock throgmorton trust plc,,united kingdom,,,,,,,904000000,,financials,asset management,,,,,,,,,
discoverie group plc,,united kingdom,,,,,,,903900000,,technology,electronic components,,,,,,,,,
treatt plc,,united kingdom,,,,,,,903400000,,basic materials,specialty chemicals,,,,,,,,,
mccarthy & stone plc,,united kingdom,,,,,,,"(march 13, 2021)",,healthcare,medical care facilities,,,,,,,,,
equiniti group plc,,united kingdom,,,,,,,"(dec. 1, 2021)",,technology,softwareinfrastructure,,,,,,,,,
young & co's brewery plc,,united kingdom,,,,,,,891400000,,consumer discretionary,restaurants,,,,,,,,,
alternative credit investments plc,,united kingdom,,,,,,,"(march 13, 2021)",,financials,asset management,,,,,,,,,
watkin jones plc,,united kingdom,,,,,,,882200000,,consumer discretionary,residential construction,,,,,,,,,
ergomed plc,,united kingdom,,,,,,,870200000,,healthcare,biotechnology,,,,,,,,,
bakkavor group plc,,united kingdom,,,,,,,867600000,,consumer staples,packaged foods,,,,,,,,,
the rank group plc,,united kingdom,,,,,,,853800000,,consumer discretionary,gambling,,,,,,,,,
hochschild mining plc,,united kingdom,,,,,,,852300000,,basic materials,gold,,,,,,,,,
third point investors limited,,united kingdom,,,,,,,836600000,,financials,asset management,,,,,,,,,
alliance pharma plc,,united kingdom,,,,,,,834500000,,healthcare,drug manufacturersspecialty & generic,,,,,,,,,
polar capital holdings plc,,united kingdom,,,,,,,830300000,,financials,asset management,,,,,,,,,
centessa pharmaceuticals ltd,,united kingdom,,,,,,,830100000,,healthcare,biotechnology,,,,,,,,,
tyman plc,,united kingdom,,,,,,,829200000,,industrials,building products & equipment,,,,,,,,,
restore plc,,united kingdom,,,,,,,828800000,,industrials,specialty business services,,,,,,,,,
ruffer investment company limited,,united kingdom,,,,,,,827800000,,financials,asset management,,,,,,,,,
pacific horizon investment trust,,united kingdom,,,,,,,823500000,,financials,asset management,,,,,,,,,
nextenergy solar ord,,united kingdom,,,,,,,817800000,,financials,asset management,,,,,,,,,
genius sports ltd,,united kingdom,,,,,,,812900000,,communication services,internet content & information,,,,,,,,,
mas real estate inc,,united kingdom,,,,,,,"(nov. 1, 2021)",,real estate,real estatediversified,,,,,,,,,
the vitec group plc,,united kingdom,,,,,,,803400000,,technology,consumer electronics,,,,,,,,,
ag barr plc,,united kingdom,,,,,,,799200000,,consumer staples,beveragesnon-alcoholic,,,,,,,,,
advanced medical solutions group plc,,united kingdom,,,,,,,793700000,,healthcare,medical instruments & supplies,,,,,,,,,
the scottish investment trust plc,,united kingdom,,,,,,,791800000,,financials,asset management,,,,,,,,,
jpmorgan indian investment trust plc,,united kingdom,,,,,,,785900000,,financials,asset management,,,,,,,,,
keller group plc,,united kingdom,,,,,,,778100000,,industrials,engineering & construction,,,,,,,,,
reach plc,,united kingdom,,,,,,,777100000,,communication services,publishing,,,,,,,,,
bank of georgia group plc,,united kingdom,,,,,,,777100000,,financials,banks,,,,,,,,,
mortgage advice bureau holdings plc,,united kingdom,,,,,,,771400000,,financials,mortgage finance,,,,,,,,,
target healthcare reit plc,,united kingdom,,,,,,,769600000,,real estate,reitdiversified,,,,,,,,,
sabre insurance group plc,,united kingdom,,,,,,,766400000,,financials,insurance brokers,,,,,,,,,
mp evans group plc,,united kingdom,,,,,,,758200000,,consumer staples,farm products,,,,,,,,,
hotel chocolat group plc,,united kingdom,,,,,,,756600000,,consumer staples,confectioners,,,,,,,,,
stagecoach group plc,,united kingdom,,,,,,,751100000,,industrials,railroads,,,,,,,,,
renew holdings plc,,united kingdom,,,,,,,744000000,,industrials,engineering & construction,,,,,,,,,
rak petroleum plc,,united kingdom,,,,,,,737400000,,energy,oil & gas e&p,,,,,,,,,
asia dragon trust plc,,united kingdom,,,,,,,737000000,,financials,asset management,,,,,,,,,
oxford biomedica plc,,united kingdom,,,,,,,734700000,,healthcare,biotechnology,,,,,,,,,
dfs furniture plc,,united kingdom,,,,,,,733000000,,consumer discretionary,"furnishings, fixtures & appliances",,,,,,,,,
civitas social housing plc,,united kingdom,,,,,,,729800000,,real estate,reitresidential,,,,,,,,,
ideagen plc,,united kingdom,,,,,,,728400000,,technology,softwareapplication,,,,,,,,,
forterra plc,,united kingdom,,,,,,,725500000,,basic materials,building materials,,,,,,,,,
harworth group plc,,united kingdom,,,,,,,723600000,,real estate,real estatedevelopment,,,,,,,,,
picton property income limited,,united kingdom,,,,,,,722200000,,real estate,reitdiversified,,,,,,,,,
empiric student property plc,,united kingdom,,,,,,,721300000,,real estate,reitresidential,,,,,,,,,
greatland gold plc,,united kingdom,,,,,,,721200000,,basic materials,gold,,,,,,,,,
goco group plc,,united kingdom,,,,,,,"(march 13, 2021)",,technology,information technology services,,,,,,,,,
stenprop ltd,,united kingdom,,,,,,,"(nov. 1, 2021)",,real estate,reitindustrial,,,,,,,,,
craneware plc,,united kingdom,,,,,,,718900000,,healthcare,health information services,,,,,,,,,
integrated diagnostics holdings plc,,united kingdom,,,,,,,718000000,,healthcare,diagnostics & research,,,,,,,,,
bluefield solar income fund limited,,united kingdom,,,,,,,717500000,,financials,asset management,,,,,,,,,
sthree plc,,united kingdom,,,,,,,717100000,,industrials,staffing & employment services,,,,,,,,,
twentyfour income ord,,united kingdom,,,,,,,716500000,,financials,asset management,,,,,,,,,
fw thorpe plc,,united kingdom,,,,,,,714900000,,industrials,electrical equipment & parts,,,,,,,,,
torm plc,,united kingdom,,,,,,,713800000,,energy,oil & gas midstream,,,,,,,,,
north atlantic smaller companies,,united kingdom,,,,,,,712900000,,financials,asset management,,,,,,,,,
the prs reit plc,,united kingdom,,,,,,,705500000,,real estate,reitresidential,,,,,,,,,
scion tech growth i,,united kingdom,,,,,,,704000000,,financials,shell companies,,,,,,,,,
boussard & gavaudan holdings eur,,united kingdom,,,,,,,695300000,,financials,asset management,,,,,,,,,
navigator holdings ltd,,united kingdom,,,,,,,691800000,,energy,oil & gas midstream,,,,,,,,,
fd technologies plc,,united kingdom,,,,,,,690500000,,technology,information technology services,,,,,,,,,
baillie gifford shin nippon plc,,united kingdom,,,,,,,690200000,,financials,asset management,,,,,,,,,
mountview estates plc,,united kingdom,,,,,,,688400000,,real estate,real estate services,,,,,,,,,
ncc group plc,,united kingdom,,,,,,,686300000,,technology,softwareapplication,,,,,,,,,
imimobile plc,,united kingdom,,,,,,,"(march 13, 2021)",,technology,softwareapplication,,,,,,,,,
john menzies plc,,united kingdom,,,,,,,682500000,,industrials,airports & air services,,,,,,,,,
johnson service group plc,,united kingdom,,,,,,,680700000,,industrials,specialty business services,,,,,,,,,
marston's plc,,united kingdom,,,,,,,671400000,,consumer discretionary,restaurants,,,,,,,,,
hunting plc,,united kingdom,,,,,,,669900000,,energy,oil & gas equipment & services,,,,,,,,,
ecclesiastical insurance office plc,,united kingdom,,,,,,,666800000,,financials,insurancelife,,,,,,,,,
senior plc,,united kingdom,,,,,,,662600000,,industrials,aerospace & defense,,,,,,,,,
enquest plc,,united kingdom,,,,,,,661500000,,energy,oil & gas e&p,,,,,,,,,
robert walters plc,,united kingdom,,,,,,,660200000,,industrials,staffing & employment services,,,,,,,,,
blackrock greater europe investment trust plc,,united kingdom,,,,,,,659800000,,financials,asset management,,,,,,,,,
nichols plc,,united kingdom,,,,,,,657000000,,consumer staples,beveragesnon-alcoholic,,,,,,,,,
arrow global group plc,,united kingdom,,,,,,,"(march 13, 2021)",,financials,asset management,,,,,,,,,
halfords group plc,,united kingdom,,,,,,,650100000,,consumer discretionary,specialty retail,,,,,,,,,
rdi reit plc,,united kingdom,,,,,,,"(march 13, 2021)",,real estate,reitdiversified,,,,,,,,,
urban logistics reit plc,,united kingdom,,,,,,,644000000,,real estate,reitindustrial,,,,,,,,,
frontier developments plc,,united kingdom,,,,,,,635600000,,communication services,electronic gaming & multimedia,,,,,,,,,
odfjell drilling ltd,,united kingdom,,,,,,,634700000,,energy,oil & gas drilling,,,,,,,,,
helical plc,,united kingdom,,,,,,,632100000,,real estate,real estate services,,,,,,,,,
genel energy plc,,united kingdom,,,,,,,631900000,,energy,oil & gas e&p,,,,,,,,,
henderson far east income ltd,,united kingdom,,,,,,,"(march 13, 2021)",,financials,asset management,,,,,,,,,
wincanton plc,,united kingdom,,,,,,,629700000,,industrials,integrated freight & logistics,,,,,,,,,
mid-wynd international investment trust plc,,united kingdom,,,,,,,625900000,,financials,asset management,,,,,,,,,
alfa financial software holdings plc,,united kingdom,,,,,,,622300000,,technology,softwareapplication,,,,,,,,,
the restaurant group plc,,united kingdom,,,,,,,616300000,,consumer discretionary,restaurants,,,,,,,,,
schroder asian total return investment company plc,,united kingdom,,,,,,,612100000,,financials,asset management,,,,,,,,,
tritax eurobox plc,,united kingdom,,,,,,,"(march 13, 2021)",,real estate,reitindustrial,,,,,,,,,
sig plc,,united kingdom,,,,,,,604700000,,industrials,industrial distribution,,,,,,,,,
chesnara plc,,united kingdom,,,,,,,599500000,,financials,insurancelife,,,,,,,,,
dunedin income growth investment trust,,united kingdom,,,,,,,592400000,,financials,asset management,,,,,,,,,
silence therapeutics plc,,united kingdom,,,,,,,"(nov. 1, 2021)",,healthcare,biotechnology,,,,,,,,,
aberdeen standard asia focus plc,,united kingdom,,,,,,,584200000,,financials,asset management,,,,,,,,,
gcp asset backed income fund limited,,united kingdom,,,,,,,580100000,,financials,asset management,,,,,,,,,
cineworld group plc,,united kingdom,,,,,,,575900000,,communication services,entertainment,,,,,,,,,
kin and carta plc,,united kingdom,,,,,,,574800000,,industrials,specialty business services,,,,,,,,,
brunner investment trust plc,,united kingdom,,,,,,,574700000,,financials,asset management,,,,,,,,,
impact healthcare reit plc,,united kingdom,,,,,,,567300000,,real estate,reitdiversified,,,,,,,,,
scapa group plc,,united kingdom,,,,,,,"(march 13, 2021)",,basic materials,specialty chemicals,,,,,,,,,
north american income trust the plc,,united kingdom,,,,,,,566700000,,financials,asset management,,,,,,,,,
european assets trust plc,,united kingdom,,,,,,,564200000,,financials,asset management,,,,,,,,,
knot offshore partners lp,,united kingdom,,,,,,,562500000,,industrials,marine shipping,,,,,,,,,
bh global limited,,united kingdom,,,,,,,"(march 13, 2021)",,financials,asset management,,,,,,,,,
jpmorgan claverhouse investment trust plc,,united kingdom,,,,,,,560900000,,financials,asset management,,,,,,,,,
aberdeen global premier properties fund,,united kingdom,,,,,,,560600000,,financials,asset management,,,,,,,,,
custodian reit ord,,united kingdom,,,,,,,559000000,,real estate,reitdiversified,,,,,,,,,
oxford immunotec global plc,,united kingdom,,,,,,,"(feb. 18, 2021)",,healthcare,diagnostics & research,,,,,,,,,
ao world plc,,united kingdom,,,,,,,556100000,,consumer discretionary,internet retail,,,,,,,,,
henry boot plc,,united kingdom,,,,,,,555300000,,real estate,real estatediversified,,,,,,,,,
coinshares international ltd,,united kingdom,,,,,,,551800000,,financials,capital markets,,,,,,,,,
volex plc,,united kingdom,,,,,,,549600000,,industrials,electrical equipment & parts,,,,,,,,,
judges scientific plc,,united kingdom,,,,,,,545000000,,technology,scientific & technical instruments,,,,,,,,,
paypoint plc,,united kingdom,,,,,,,542900000,,technology,information technology services,,,,,,,,,
brooks macdonald group plc,,united kingdom,,,,,,,539200000,,financials,asset management,,,,,,,,,
strix group plc,,united kingdom,,,,,,,537900000,,technology,electronic components,,,,,,,,,
central asia metals plc,,united kingdom,,,,,,,535200000,,basic materials,copper,,,,,,,,,
aberdeen asian income fund limited,,united kingdom,,,,,,,532400000,,financials,asset management,,,,,,,,,
