name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
apple inc,,united states,,,,,,2825000000000,,,technology,,
microsoft corporation,,united states,,,,,,2328000000000,,,technology,,
saudi arabian oil company,,saudi arabia,,,,,,2297000000000,,,energy,,
alphabet inc,,united states,,,,,,1825000000000,,,communication services,,
amazoncom inc,,united states,,,,,,1642000000000,,,consumer discretionary,,
tesla inc,,united states,,,,,,1016000000000,,,consumer discretionary,,
berkshire hathaway inc,,united states,,,,,,798470000000,,,financials,,
nvidia corporation,,united states,,,,,,660380000000,,,technology,,
meta platforinc,,united states,,,,,,617500000000,,,communication services,,
taiwan semiconductor manufacturing company limited,,taiwan,,,,,,527890000000,,,technology,,
unitedhealth group incorporated,,united states,,,,,,488520000000,,,healthcare,,
visa inc,,united states,,,,,,486770000000,,,financials,,
johnson & johnson,,united states,,,,,,475930000000,,,healthcare,,
tencent holdings ltd,,china,,,,,,441170000000,,,communication services,,
walmart inc,,united states,,,,,,429050000000,,,consumer staples,,
jpmorgan chase & co,,united states,,,,,,410840000000,,,financials,,
the procter & gamble company,,united states,,,,,,384600000000,,,consumer staples,,
samsung electronics co ltd,,south korea,,,,,,378350000000,,,technology,,
lvmh moet hennessy - louis vuitton se,,france,,,,,,359260000000,,,consumer discretionary,,
mastercard incorporated,,united states,,,,,,358600000000,,,financials,,
bank of america corporation,,united states,,,,,,350840000000,,,financials,,
roche holding ag,,switzerland,,,,,,349500000000,,,healthcare,,
exxon mobil corporation,,united states,,,,,,348720000000,,,energy,,
kweichow moutai co ltd,,china,,,,,,348220000000,,,consumer staples,,
the home depot inc,,united states,,,,,,321470000000,,,consumer discretionary,,
chevron corporation,,united states,,,,,,315130000000,,,energy,,
pfizer inc,,united states,,,,,,300790000000,,,healthcare,,
abbvie inc,,united states,,,,,,294270000000,,,healthcare,,
alibaba group holding limited,,china,,,,,,290400000000,,,consumer discretionary,,
asml holding nv,,netherlands,,,,,,274350000000,,,technology,,
the coca-cola company,,united states,,,,,,273200000000,,,consumer staples,,
eli lilly and company,,united states,,,,,,273010000000,,,healthcare,,
broadcom inc,,united states,,,,,,265270000000,,,technology,,
costco wholesale corporation,,united states,,,,,,258150000000,,,consumer staples,,
novo nordisk a/s,,denmark,,,,,,257240000000,,,healthcare,,
industrial & commercial bank of china ltd,,china,,,,,,250370000000,,,financials,,
the walt disney company,,united states,,,,,,247880000000,,,communication services,,
pepsico inc,,united states,,,,,,241050000000,,,consumer staples,,
cisco systeinc,,united states,,,,,,238450000000,,,technology,,
thermo fisher scientific inc,,united states,,,,,,236150000000,,,healthcare,,
oracle corporation,,united states,,,,,,228180000000,,,technology,,
l'oreal sa,,france,,,,,,225240000000,,,consumer staples,,
accenture plc,,ireland,,,,,,219030000000,,,technology,,
comcast corporation,,united states,,,,,,218900000000,,,communication services,,
verizon communications inc,,united states,,,,,,216680000000,,,communication services,,
abbott laboratories,,united states,,,,,,215020000000,,,healthcare,,
nike inc,,united states,,,,,,213600000000,,,consumer discretionary,,
bhp group,,australia,,,,,,211250000000,,,basic materials,,
merck & co inc,,united states,,,,,,210380000000,,,healthcare,,
danaher corporation,,united states,,,,,,208030000000,,,healthcare,,
shell plc,,united kingdom,,,,,,207680000000,,,energy,,
novartis ag,,switzerland,,,,,,204130000000,,,healthcare,,
astrazeneca plc,,united kingdom,,,,,,201750000000,,,healthcare,,
intel corporation,,united states,,,,,,201720000000,,,technology,,
wells fargo & company,,united states,,,,,,200010000000,,,financials,,
adobe inc,,united states,,,,,,199570000000,,,technology,,
salesforcecom inc,,united states,,,,,,193800000000,,,technology,,
united parcel service inc,,united states,,,,,,190500000000,,,industrials,,
china construction bank corp,,china,,,,,,189370000000,,,financials,,
mcdonald's corporation,,united states,,,,,,186570000000,,,consumer discretionary,,
china merchants bank co ltd,,china,,,,,,185980000000,,,financials,,
contemporary amperex technology co ltd,,china,,,,,,185670000000,,,industrials,,
union pacific corporation,,united states,,,,,,184190000000,,,industrials,,
at&t inc,,united states,,,,,,175880000000,,,communication services,,
qualcomm incorporated,,united states,,,,,,172250000000,,,technology,,
texas instruments incorporated,,united states,,,,,,171280000000,,,technology,,
bristol-myers squibb company,,united states,,,,,,170560000000,,,healthcare,,
prosus nv,,netherlands,,,,,,170000000000,,,communication services,,
linde plc,,united kingdom,,,,,,166070000000,,,basic materials,,
nextera energy inc,,united states,,,,,,165530000000,,,utilities,,
agricultural bank of china ltd,,china,,,,,,165000000000,,,financials,,
t-mobile us inc,,united states,,,,,,164310000000,,,communication services,,
morgan stanley,,united states,,,,,,164050000000,,,financials,,
netflix inc,,united states,,,,,,163190000000,,,communication services,,
royal bank of canada,,canada,,,,,,159740000000,,,financials,,
the charles schwab corporation,,united states,,,,,,158060000000,,,financials,,
philip morris international inc,,united states,,,,,,154710000000,,,consumer staples,,
medtronic plc,,ireland,,,,,,151060000000,,,healthcare,,
raytheon technologies corporation,,united states,,,,,,150960000000,,,industrials,,
american express company,,united states,,,,,,150760000000,,,financials,,
hermes international sca,,france,,,,,,148980000000,,,consumer discretionary,,
toronto-dominion bank,,canada,,,,,,145410000000,,,financials,,
petrochina company limited,,china,,,,,,144500000000,,,energy,,
commonwealth bank of australia,,australia,,,,,,144320000000,,,financials,,
lowe's companies inc,,united states,,,,,,143770000000,,,consumer discretionary,,
amgen inc,,united states,,,,,,141720000000,,,healthcare,,
bank of china ltd,,china,,,,,,141220000000,,,financials,,
hsbc holdings plc,,united kingdom,,,,,,140150000000,,,financials,,
china mobile ltd,,hong kong,,,,,,139300000000,,,communication services,,
totalenergies se,,france,,,,,,137500000000,,,energy,,
honeywell international inc,,united states,,,,,,136480000000,,,industrials,,
conocophillips,,united states,,,,,,136320000000,,,energy,,
cvs health corporation,,united states,,,,,,135270000000,,,healthcare,,
ping an insurance group company of china ltd,,china,,,,,,134250000000,,,financials,,
sap se,,germany,,,,,,134190000000,,,technology,,
paypal holdings inc,,united states,,,,,,133920000000,,,financials,,
sanofi,,france,,,,,,132290000000,,,healthcare,,
deere & company,,united states,,,,,,130310000000,,,industrials,,
advanced micro devices inc,,united states,,,,,,128290000000,,,technology,,
intuit inc,,united states,,,,,,126770000000,,,technology,,
sony group corporation,,japan,,,,,,126640000000,,,technology,,
rio tinto group,,united kingdom,,,,,,125840000000,,,basic materials,,
aia group ltd,,hong kong,,,,,,125160000000,,,financials,,
lockheed martin corporation,,united states,,,,,,124980000000,,,industrials,,
caterpillar inc,,united states,,,,,,124130000000,,,industrials,,
anheuser-busch inbev sa/nv,,belgium,,,,,,123590000000,,,consumer staples,,
equinor asa,,norway,,,,,,122740000000,,,energy,,
christian dior se,,france,,,,,,122110000000,,,consumer discretionary,,
prologis inc,,united states,,,,,,121200000000,,,real estate,,
applied materials inc,,united states,,,,,,121120000000,,,technology,,
anthem inc,,united states,,,,,,119800000000,,,healthcare,,
international business machines corporation,,united states,,,,,,119200000000,,,technology,,
unilever plc,,united kingdom,,,,,,117840000000,,,consumer staples,,
blackrock inc,,united states,,,,,,115980000000,,,financials,,
hdfc bank limited,,india,,,,,,115680000000,,,financials,,
diageo plc,,united kingdom,,,,,,115580000000,,,consumer staples,,
american tower corporation reit,,united states,,,,,,115110000000,,,real estate,,
siemens ag,,germany,,,,,,114660000000,,,industrials,,
meituan,,china,,,,,,114280000000,,,consumer discretionary,,
keyence corp,,japan,,,,,,113200000000,,,technology,,
the goldman sachs group inc,,united states,,,,,,112710000000,,,financials,,
transurban group,,australia,,,,,,110790000000,,,industrials,,
industria de diseno textil sa,,spain,,,,,,110650000000,,,consumer discretionary,,
the boeing company,,united states,,,,,,110460000000,,,industrials,,
glaxosmithkline plc,,united kingdom,,,,,,109980000000,,,healthcare,,
citigroup inc,,united states,,,,,,109560000000,,,financials,,
volkswagen ag,,germany,,,,,,108630000000,,,consumer discretionary,,
starbucks corporation,,united states,,,,,,108190000000,,,consumer discretionary,,
vale sa,,brazil,,,,,,107990000000,,,basic materials,,
servicenow inc,,united states,,,,,,107990000000,,,technology,,
target corporation,,united states,,,,,,106890000000,,,consumer staples,,
infosys limited,,india,,,,,,106770000000,,,technology,,
al rajhi banking and investment corp,,saudi arabia,,,,,,106370000000,,,financials,,
airbnb inc,,united states,,,,,,105070000000,,,communication services,,
charter communications inc,,united states,,,,,,104970000000,,,communication services,,
byd co ltd,,china,,,,,,104420000000,,,consumer discretionary,,
saudi basic industries corp,,saudi arabia,,,,,,104000000000,,,basic materials,,
nippon telegraph & telephone corp,,japan,,,,,,103750000000,,,communication services,,
altria group inc,,united states,,,,,,102980000000,,,consumer staples,,
british american tobacco plc,,united kingdom,,,,,,101440000000,,,consumer staples,,
stryker corporation,,united states,,,,,,101410000000,,,healthcare,,
s&p global inc,,united states,,,,,,100840000000,,,financials,,
the estee lauder companies inc,,united states,,,,,,100160000000,,,consumer staples,,
general electric company,,united states,,,,,,99220000000,,,industrials,,
daimler ag,,germany,,,,,,98790000000,,,consumer discretionary,,
chubb limited,,switzerland,,,,,,98570000000,,,financials,,
allianz se,,germany,,,,,,98470000000,,,financials,,
petroleo brasileiro sa - petrobras,,brazil,,,,,,98370000000,,,energy,,
airbus se,,netherlands,,,,,,97410000000,,,industrials,,
china life insurance company limited,,china,,,,,,97310000000,,,financials,,
automatic data processing inc,,united states,,,,,,96980000000,,,industrials,,
bp plc,,united kingdom,,,,,,96240000000,,,energy,,
china shenhua energy company ltd,,china,,,,,,95340000000,,,energy,,
booking holdings inc,,united states,,,,,,95020000000,,,consumer discretionary,,
canadian national railway company,,canada,,,,,,94960000000,,,industrials,,
enbridge inc,,canada,,,,,,94940000000,,,energy,,
schneider electric se,,france,,,,,,94340000000,,,industrials,,
