name,headquarters,country,address,founded,employees,ceo,founders,market_cap,share_price,categories,sector,link,type
apple,,usa,,,,,,2351000000000,147,"tech, software, dow jones, tech hardware, electronics",,,
bristol-myers squibb,,usa,,,,,,172490000000,81,"pharmaceuticals, biotech",,,
wells fargo,,usa,,,,,,175050000000,45,"banks, financial services",,,
nike,,usa,,,,,,175540000000,112,"sports goods, footwear, dow jones, clothing",,,
walt disney,,usa,,,,,,177080000000,99,"entertainment, dow jones",,,
abbott laboratories,,usa,,,,,,188460000000,108,medical devices,,,
accenture,,ireland,,,,,,189250000000,300,professional services,,,
t-mobile us,,usa,,,,,,189620000000,152,telecommunication,,,
novartis,,switzerland,,,,,,194410000000,89,"pharmaceuticals, biotech",,,
toyota,,japan,,,,,,199920000000,146,"automakers, manufacturing",,,
danaher,,usa,,,,,,199620000000,274,conglomerate,,,
mcdonald,,usa,,,,,,200240000000,273,"restaurant chains, dow jones, food",,,
icbc,,china,,,,,,201960000000,0,"banks, financial services",,,
l'oreal,,france,,,,,,204920000000,379,"consumer goods, cac 40, cosmetics and beauty",,,
cisco,,usa,,,,,,204170000000,49,"tech, electronics, networking hardware, dow jones, telecommunications equipment, tech hardware",,,
shell,,uk,,,,,,206970000000,57,"oil&gas, energy",,,
costco,,usa,,,,,,218880000000,494,"retail, supermarket chains",,,
astrazeneca,,uk,,,,,,213830000000,68,"pharmaceuticals, biotech",,,
thermo fisher scientific,,usa,,,,,,220800000000,563,"scientific & technical instruments, diagnostics and testing, biotech",,,
broadcom,,usa,,,,,,219020000000,540,"semiconductors, tech",,,
reliance industries,,india,,,,,,226230000000,33,conglomerate,,,
oracle,,usa,,,,,,224720000000,83,"tech, software",,,
asml,,netherlands,,,,,,247880000000,605,"semiconductors, tech, tech hardware",,,
alibaba,,china,,,,,,240690000000,90,"e-commerce, tech, internet, retail",,,
merck,,usa,,,,,,278990000000,110,"pharmaceuticals, dow jones, biotech",,,
coca-cola,,usa,,,,,,278280000000,64,"beverages, dow jones",,,
roche,,switzerland,,,,,,270730000000,329,"pharmaceuticals, biotech",,,
novo nordisk,,denmark,,,,,,285740000000,126,"pharmaceuticals, biotech",,,
abbvie,,usa,,,,,,289420000000,163,"biotech, pharmaceuticals",,,
pfizer,,usa,,,,,,285770000000,50,"pharmaceuticals, biotech",,,
kweichow moutai,,china,,,,,,292410000000,232,"alcoholic beverages, beverages",,,
bank of america,,usa,,,,,,289440000000,36,"banks, financial services",,,
nestle,,switzerland,,,,,,331820000000,120,food,,,
meta platforfacebook,,usa,,,,,,327430000000,123,"tech, internet",,,
samsung,,south korea,,,,,,312570000000,46,"tech, electronics, tech hardware, manufacturing, semiconductors",,,
home depot,,usa,,,,,,334280000000,327,"retail, dow jones",,,
chevron,,usa,,,,,,350040000000,181,"oil&gas, dow jones, energy",,,
mastercard,,usa,,,,,,346180000000,360,financial services,,,
procter & gamble,,usa,,,,,,356900000000,150,"dow jones, consumer goods",,,
eli lilly,,usa,,,,,,356080000000,374,"pharmaceuticals, biotech",,,
tencent,,china,,,,,,378340000000,39,"tech, internet, video games, esports",,,
lvmh,,france,,,,,,376990000000,753,"luxury goods, cac 40, clothing",,,
walmart,,usa,,,,,,415870000000,153,"retail, dow jones, supermarket chains",,,
jpmorgan chase,,usa,,,,,,396450000000,135,"banks, financial services, dow jones",,,
nvidia,,usa,,,,,,420540000000,168,"tech, semiconductors, electronics, tech hardware, autonomous driving",,,
tsmc,,taiwan,,,,,,422660000000,81,"semiconductors, tech, manufacturing, tech hardware",,,
exxon mobil,,usa,,,,,,452430000000,109,"oil&gas, energy",,,
visa,,usa,,,,,,460990000000,217,"financial services, dow jones",,,
johnson & johnson,,usa,,,,,,467670000000,178,"pharmaceuticals, dow jones, biotech",,,
tesla,,usa,,,,,,606200000000,194,"automakers, tech, electric vehicles, bitcoin, manufacturing, ev charging, autonomous driving",,,
unitedhealth,,usa,,,,,,500960000000,536,"healthcare, insurance, dow jones",,,
berkshire hathaway,,usa,,,,,,696530000000,316,investment,,,
amazon,,usa,,,,,,960280000000,94,"e-commerce, internet, tech, retail",,,
microsoft,,usa,,,,,,1901000000000,255,"software, tech, dow jones, video games",,,
alphabet google,,usa,,,,,,1303000000000,100,"internet, tech, software, autonomous driving",,,
saudi aramco,,saudi arabia,,,,,,1938000000000,8,"energy, oil&gas",,,
toronto dominion bank,,canada,,,,,,125250000000,68,"banks, financial services",,,
hdfc bank,,india,,,,,,126750000000,68,"banks, financial services",,,
elevance health,,usa,,,,,,125660000000,523,"healthcare, insurance",,,
goldman sachs,,usa,,,,,,128870000000,380,"banks, dow jones, financial services",,,
petrochina,,china,,,,,,129630000000,0,"oil&gas, energy",,,
lockheed martin,,usa,,,,,,130039999999,496,"aerospace, defense contractors, aircraft manufacturers, manufacturing",,,
lowe's companies,,usa,,,,,,129910000000,214,retail,,,
prosus,,netherlands,,,,,,131500000000,65,investment,,,
unilever,,uk,,,,,,131150000000,51,"food, consumer goods",,,
union pacific corporation,,usa,,,,,,132009999999,214,"railways, transportation, infrastructure",,,
ibm,,usa,,,,,,133250000000,148,"tech, software, dow jones",,,
meituan,,china,,,,,,133479999999,21,"internet, tech, e-commerce",,,
sap,,germany,,,,,,133259999999,112,"tech, software, dax",,,
cvs health,,usa,,,,,,134780000000,102,"healthcare, pharmaceuticals, drugstore, retail",,,
deere & company,,usa,,,,,,134490000000,445,"machinery manufacturing, manufacturing",,,
dior,,france,,,,,,135840000000,751,"luxury goods, clothing",,,
at&t,,usa,,,,,,135550000000,19,telecommunication,,,
royal bank of canada,,canada,,,,,,139630000000,99,"banks, financial services",,,
catl,,china,,,,,,136360000000,55,"batteries, electricity",,,
qualcomm,,usa,,,,,,140860000000,125,"tech, semiconductors, tech hardware",,,
netflix,,usa,,,,,,142580000000,320,"entertainment, internet, tech",,,
agricultural bank of china,,china,,,,,,140400000000,0,"banks, financial services",,,
salesforce,,usa,,,,,,144550000000,144,"software, dow jones, tech",,,
honeywell,,usa,,,,,,147290000000,219,"dow jones, aerospace, defense contractors",,,
raytheon technologies,,usa,,,,,,148490000000,101,"aerospace, defense contractors",,,
china mobile,,china,,,,,,149180000000,6,telecommunication,,,
totalenergies,,france,,,,,,151610000000,60,"oil&gas, energy, cac 40",,,
conocophillips,,usa,,,,,,152240000000,122,"oil&gas, energy",,,
china construction bank,,china,,,,,,153330000000,0,"banks, financial services",,,
amgen,,usa,,,,,,152340000000,285,"pharmaceuticals, dow jones, biotech",,,
tata consultancy services,,india,,,,,,154570000000,42,"it services, professional services",,,
charles schwab,,usa,,,,,,153930000000,82,"financial services, banks",,,
adobe,,usa,,,,,,158770000000,341,"software, tech",,,
comcast,,usa,,,,,,155030000000,35,"telecommunication, media/press, entertainment",,,
morgan stanley,,usa,,,,,,155650000000,92,"banks, financial services, investment",,,
bhp group,,australia,,,,,,160500000000,63,mining,,,
verizon,,usa,,,,,,160340000000,38,"telecommunication, dow jones",,,
texas instruments,,usa,,,,,,161230000000,177,"semiconductors, tech, tech hardware",,,
philip morris,,usa,,,,,,161680000000,104,tobacco,,,
linde,,uk,,,,,,166770000000,337,"dax, chemicals",,,
united parcel service,,usa,,,,,,163800000000,189,"courier, transportation",,,
hermes,,france,,,,,,167380000000,1,"luxury goods, cac 40",,,
nextera energy,,usa,,,,,,169300000000,85,"energy, electricity, utility companies, renewable energy",,,
volkswagen,,germany,,,,,,87160000000,146,"automakers, dax, manufacturing",,,
cm bank,,china,,,,,,123170000000,4,"banks, financial services",,,
glencore,,switzerland,,,,,,88100000000,6,"mining, coal mining, energy",,,
canadian national railway,,canada,,,,,,87190000000,127,"railways, transportation",,,
wuliangye yibin,,china,,,,,,90170000000,23,"beverages, alcoholic beverages",,,
chubb,,switzerland,,,,,,90960000000,219,insurance,,,
applied materials,,usa,,,,,,91800000000,106,"semiconductors, tech, tech hardware",,,
citigroup,,usa,,,,,,91490000000,47,"banks, financial services",,,
stryker corporation,,usa,,,,,,92000000000,243,medical devices,,,
mondelez,,usa,,,,,,93280000000,68,food,,,
tjx companies,,usa,,,,,,93100000000,80,"retail, clothing",,,
airbus,,netherlands,,,,,,92040000000,116,"aircraft manufacturers, aerospace, cac 40, manufacturing, dax",,,
general electric,,usa,,,,,,94930000000,86,conglomerate,,,
ntt nippon telegraph & telephone,,japan,,,,,,94570000000,27,telecommunication,,,
british american tobacco,,uk,,,,,,94990000000,42,tobacco,,,
byd,,china,,,,,,95450000000,37,"automakers, manufacturing",,,
csl,,australia,,,,,,98930000000,205,"biotech, pharmaceuticals",,,
intuitive surgical,,usa,,,,,,96200000000,272,medical devices,,,
american tower,,usa,,,,,,102130000000,219,"telecommunication, real estate, reits, infrastructure",,,
cigna,,usa,,,,,,100030000000,327,insurance,,,
porsche,,germany,,,,,,102650000000,112,"automakers, manufacturing",,,
keyence,,japan,,,,,,102680000000,423,"tech hardware, tech, scientific & technical instruments",,,
sony,,japan,,,,,,103020000000,82,"video games, electronics, tech, entertainment, tech hardware",,,
deutsche telekom,,germany,,,,,,102870000000,20,"telecommunication, dax",,,
medtronic,,ireland,,,,,,105900000000,79,medical devices,,,
lg energy solution,,south korea,,,,,,105290000000,449,"batteries, electricity, energy",,,
jingdong mall,,china,,,,,,105710000000,58,"e-commerce, internet, retail, tech",,,
bp,,uk,,,,,,107070000000,35,"oil&gas, energy",,,
diageo,,uk,,,,,,108840000000,191,"alcoholic beverages, beverages",,,
blackrock,,usa,,,,,,107080000000,712,investment,,,
prologis,,usa,,,,,,107940000000,116,"real estate, investment, reits",,,
boeing,,usa,,,,,,108980000000,182,"aircraft manufacturers, aerospace, dow jones, manufacturing",,,
pinduoduo,,china,,,,,,109160000000,86,"e-commerce, internet, tech",,,
gilead sciences,,usa,,,,,,111660000000,89,"pharmaceuticals, biotech",,,
automatic data processing,,usa,,,,,,111960000000,269,"software, it services, professional services, tech",,,
rio tinto,,uk,,,,,,113150000000,69,mining,,,
siemens,,germany,,,,,,113810000000,141,"engineering, dax",,,
sanofi,,france,,,,,,114090000000,45,"cac 40, pharmaceuticals, biotech",,,
ping an insurance,,china,,,,,,115000000000,6,insurance,,,
intuit,,usa,,,,,,114590000000,407,"software, tech",,,
china life insurance,,china,,,,,,115970000000,5,insurance,,,
equinor,,norway,,,,,,115890000000,36,"energy, oil&gas, electricity",,,
american express,,usa,,,,,,117120000000,156,"dow jones, financial services",,,
s&p global,,usa,,,,,,117220000000,359,financial services,,,
anheuser-busch inbev,,belgium,,,,,,120110000000,60,"alcoholic beverages, beverages",,,
aia,,hong kong,,,,,,120500000000,10,insurance,,,
starbucks,,usa,,,,,,120570000000,105,beverages,,,
intel,,usa,,,,,,121370000000,29,"semiconductors, tech, dow jones, tech hardware, manufacturing",,,
amd,,usa,,,,,,120890000000,74,"tech, semiconductors, electronics, tech hardware",,,
hsbc,,uk,,,,,,122120000000,30,banks,,,
caterpillar,,usa,,,,,,122880000000,236,"dow jones, machinery manufacturing, manufacturing",,,
bank of china,,china,,,,,,123070000000,0,"banks, financial services",,,
commonwealth bank,,australia,,,,,,122920000000,72,"banks, financial services",,,
target,,usa,,,,,,75560000000,164,"retail, supermarket chains",,,
duke energy,,usa,,,,,,76630000000,99,"energy, electricity, oil&gas, utility companies",,,
canadian pacific railway,,canada,,,,,,77080000000,82,"railways, transportation, infrastructure",,,
progressive,,usa,,,,,,77510000000,132,insurance,,,
vale,,brazil,,,,,,77980000000,16,mining,,,
air liquide,,france,,,,,,78780000000,147,"cac 40, chemicals",,,
china shenhua energy,,china,,,,,,79020000000,4,"mining, coal mining, energy",,,
booking holdings bookingcom,,usa,,,,,,80890000000,2,"internet, travel, online travel, tech",,,
icici bank,,india,,,,,,80890000000,23,"banks, financial services",,,
merck kgaa,,germany,,,,,,81200000000,186,"pharmaceuticals, chemicals, dax",,,
vertex pharmaceuticals,,usa,,,,,,82490000000,321,"pharmaceuticals, biotech",,,
eog resources,,usa,,,,,,81620000000,138,"energy, oil&gas",,,
inditex,,spain,,,,,,82910000000,13,"clothing, retail",,,
enbridge,,canada,,,,,,82780000000,40,"oil&gas, energy",,,
servicenow,,usa,,,,,,83390000000,412,"software, internet, tech",,,
regeneron pharmaceuticals,,usa,,,,,,83460000000,766,"biotech, pharmaceuticals",,,
northrop grumman,,usa,,,,,,83970000000,545,"aerospace, defense contractors",,,
schneider electric,,france,,,,,,84020000000,147,"cac 40, tech, professional services, software",,,
essilorluxottica,,france,,,,,,84690000000,190,"cac 40, glasses and contact lenses, luxury goods",,,
paypal,,usa,,,,,,85110000000,74,"financial services, tech, internet, bitcoin",,,
al rajhi bank,,saudi arabia,,,,,,85280000000,21,"banks, financial services",,,
estee lauder,,usa,,,,,,85280000000,239,"cosmetics and beauty, consumer goods",,,
altria group,,usa,,,,,,85360000000,47,tobacco,,,
analog devices,,usa,,,,,,85880000000,168,"semiconductors, tech, manufacturing",,,
infosys,,india,,,,,,86000000000,20,"professional services, it services",,,
allianz,,germany,,,,,,86060000000,213,"insurance, dax",,,
marsh & mclennan companies,,usa,,,,,,86260000000,173,"insurance, professional services",,,
moderna,,usa,,,,,,70050000000,182,"pharmaceuticals, mrna therapeutics, biotech",,,
illinois tool works,,usa,,,,,,70120000000,228,"tool manufacturers, manufacturing",,,
3m,,usa,,,,,,70190000000,126,"dow jones, gloves & ppe",,,
general dynamics,,usa,,,,,,70210000000,255,defense contractors,,,
air products and chemicals,,usa,,,,,,70650000000,318,chemicals,,,
bank central asia,,indonesia,,,,,,71130000000,0,"banks, financial services",,,
brookfield asset management,,canada,,,,,,71480000000,45,"investment, financial services",,,
zurich insurance group,,switzerland,,,,,,71250000000,480,insurance,,,
becton dickinson,,usa,,,,,,71510000000,252,medical devices,,,
glaxosmithkline,,uk,,,,,,71890000000,35,"biotech, pharmaceuticals",,,
kering,,france,,,,,,72180000000,589,"cac 40, luxury goods",,,
mercedes-benz,,germany,,,,,,72200000000,67,"automakers, manufacturing, dax, autonomous driving",,,
sinopec,,china,,,,,,73000000000,0,"oil&gas, energy",,,
zoetis,,usa,,,,,,73360000000,157,"pharmaceuticals, biotech",,,
southern company,,usa,,,,,,73310000000,67,"energy, oil&gas, electricity, utility companies",,,
gazprom,,russia,,,,,,73260000000,3,"oil&gas, energy",,,
petrobras,,brazil,,,,,,74350000000,11,"oil&gas, energy",,,
compagnie financiere richemont,,switzerland,,,,,,74370000000,131,luxury goods,,,
schlumberger,,usa,,,,,,74850000000,52,"oil&gas, energy",,,
hindustan unilever,,india,,,,,,75470000000,32,"consumer goods, food",,,
iberdrola,,spain,,,,,,69840000000,11,"electricity, energy",,,
waste management,,usa,,,,,,69700000000,169,waste & recycling,,,
freeport-mcmoran,,usa,,,,,,57480000000,40,mining,,,
uber,,usa,,,,,,57330000000,28,"ridesharing, internet, tech, transportation",,,
china tourism group duty free,,china,,,,,,58310000000,28,retail,,,
investor ab,,sweden,,,,,,58360000000,19,"investment, conglomerate",,,
vinci,,france,,,,,,58330000000,103,"cac 40, construction",,,
kkr & co,,usa,,,,,,58640000000,52,investment,,,
ubs,,switzerland,,,,,,58790000000,18,"banks, financial services",,,
london stock exchange,,uk,,,,,,59000000000,106,"financial services, stock exchanges, stock/crypto exchanges",,,
norfolk southern,,usa,,,,,,58820000000,254,"railways, infrastructure",,,
bmw,,germany,,,,,,59090000000,89,"automakers, dax, manufacturing",,,
activision blizzard,,usa,,,,,,59290000000,75,"video games, esports, entertainment, tech",,,
abb,,switzerland,,,,,,59690000000,31,engineering,,,
housing development finance corporation,,india,,,,,,59640000000,32,"financial services, banks",,,
micron technology,,usa,,,,,,59440000000,54,"tech, tech hardware, semiconductors",,,
truist financial,,usa,,,,,,59780000000,45,"banks, financial services",,,
the saudi national bank,,saudi arabia,,,,,,60010000000,13,"banks, financial services",,,
atlas copco,,sweden,,,,,,60530000000,11,manufacturing,,,
metlife,,usa,,,,,,60340000000,76,insurance,,,
intercontinental exchange,,usa,,,,,,61020000000,109,"stock exchanges, financial services, stock/crypto exchanges",,,
crown castle,,usa,,,,,,60700000000,140,"real estate, investment, reits, telecommunication, infrastructure",,,
charter communications,,usa,,,,,,61130000000,392,telecommunication,,,
siemens healthineers,,germany,,,,,,61190000000,54,"healthcare, dax",,,
blackstone group,,usa,,,,,,61480000000,85,investment,,,
scotiabank,,canada,,,,,,61410000000,51,"banks, financial services",,,
fast retailing,,japan,,,,,,61920000000,605,"clothing, retail",,,
bharti airtel,,india,,,,,,61780000000,10,telecommunication,,,
america movil,,mexico,,,,,,62280000000,18,telecommunication,,,
occidental petroleum,,usa,,,,,,61990000000,68,"oil&gas, energy",,,
verbund ag,,,,,,,,62700000000,90,"electricity, utility companies, energy",,,
daiichi sankyo,,japan,,,,,,62880000000,32,"pharmaceuticals, biotech",,,
lam research,,usa,,,,,,62410000000,457,"semiconductors, tech, tech hardware",,,
aon,,uk,,,,,,63450000000,306,"professional services, insurance",,,
nongfu spring,,china,,,,,,63670000000,5,beverages,,,
cnooc,,china,,,,,,63670000000,1,"oil&gas, energy",,,
cme group,,usa,,,,,,63530000000,176,"stock exchanges, financial services, stock/crypto exchanges",,,
equinix,,usa,,,,,,63980000000,691,"internet, tech, reits, real estate, investment",,,
airbnb,,usa,,,,,,63950000000,101,"travel, internet, online travel, tech",,,
eaton,,ireland,,,,,,64940000000,163,conglomerate,,,
kddi,,japan,,,,,,65190000000,29,telecommunication,,,
dbs group,,singapore,,,,,,65610000000,25,"banks, financial services",,,
colgate-palmolive,,usa,,,,,,65280000000,78,consumer goods,,,
pnc financial services,,usa,,,,,,66230000000,164,"banks, financial services",,,
walmex,,mexico,,,,,,66069999999,3,"retail, supermarket chains",,,
state bank of india,,india,,,,,,66599999999,7,"banks, financial services",,,
boston scientific,,usa,,,,,,66739999999,46,medical devices,,,
sherwin-williams,,usa,,,,,,66790000000,257,paint & coating,,,
canadian natural resources,,canada,,,,,,66790000000,59,"oil&gas, energy",,,
fiserv,,usa,,,,,,66970000000,105,"financial services, tech",,,
sabic,,saudi arabia,,,,,,67069999999,22,chemicals,,,
national australia bank,,australia,,,,,,67230000000,21,"banks, financial services",,,
csx corporation,,usa,,,,,,67379999999,32,"railways, transportation, infrastructure",,,
softbank,,japan,,,,,,67280000000,45,"investment, financial services, telecommunication, conglomerate",,,
axa,,france,,,,,,67390000000,28,"insurance, cac 40",,,
hca healthcare,,usa,,,,,,67569999999,239,healthcare,,,
mitsubishi ufj financial,,japan,,,,,,67690000000,5,"banks, financial services",,,
bank of montreal,,canada,,,,,,67769999999,99,"banks, financial services",,,
bnp paribas,,france,,,,,,68519999999,55,"banks, financial services, cac 40",,,
us bancorp,,usa,,,,,,67810000000,45,"banks, financial services",,,
humana,,usa,,,,,,69220000000,546,insurance,,,
china yangtze power,,china,,,,,,69230000000,3,"electricity, utility companies",,,
sempra energy,,usa,,,,,,52150000000,165,"energy, oil&gas, electricity, infrastructure",,,
rosneft,,russia,,,,,,52210000000,5,"oil&gas, energy",,,
palo alto networks,,usa,,,,,,52210000000,172,"tech, software, it security, networking hardware",,,
marriott international,,usa,,,,,,52420000000,165,"hotels, travel",,,
pernod ricard,,france,,,,,,52530000000,200,"alcoholic beverages, cac 40, beverages",,,
eni,,italy,,,,,,52820000000,29,"energy, oil&gas",,,
safran,,france,,,,,,52610000000,123,"cac 40, aerospace, defense contractors",,,
synopsys,,usa,,,,,,53230000000,348,"software, semiconductors, tech, electronics, tech hardware",,,
reckitt benckiser,,uk,,,,,,53130000000,74,consumer goods,,,
united heavy machinery,,russia,,,,,,53580000000,63,"machinery manufacturing, manufacturing",,,
o'reilly automotive,,usa,,,,,,53710000000,858,,,,
enterprise products,,usa,,,,,,54060000000,24,"oil&gas, energy",,,
anglo american,,uk,,,,,,54200000000,40,mining,,,
monster beverage,,usa,,,,,,54280000000,104,beverages,,,
tokyo electron,,japan,,,,,,54210000000,348,"electronics, semiconductors, tech, tech hardware",,,
shopify,,canada,,,,,,54770000000,43,"e-commerce, internet, tech",,,
mckesson,,usa,,,,,,54850000000,386,healthcare,,,
keurig pepper,,usa,,,,,,54860000000,38,beverages,,,
adani enterprises,,india,,,,,,54930000000,48,conglomerate,,,
dollar general,,usa,,,,,,55030000000,243,retail,,,
kla,,usa,,,,,,55200000000,389,"semiconductors, tech, tech hardware",,,
moody's,,usa,,,,,,55270000000,301,financial services,,,
marathon petroleum,,usa,,,,,,55400000000,118,,,,
relx,,uk,,,,,,55600000000,28,,,,
heineken,,netherlands,,,,,,55770000000,96,"alcoholic beverages, beverages",,,
ford,,usa,,,,,,55720000000,13,"automakers, manufacturing",,,
enel,,italy,,,,,,56350000000,5,"electricity, utility companies, energy",,,
westpac banking,,australia,,,,,,56450000000,16,"banks, financial services",,,
general motors,,usa,,,,,,56680000000,39,"automakers, manufacturing",,,
mindray,,china,,,,,,56650000000,46,"medical devices, manufacturing",,,
pioneer natural resources,,usa,,,,,,56880000000,239,"oil&gas, energy",,,
thomson reuters,,canada,,,,,,56890000000,117,media/press,,,
postal savings bank of china,,china,,,,,,57100000000,0,"banks, financial services",,,
bayer,,germany,,,,,,56980000000,58,"pharmaceuticals, chemicals, dax, biotech",,,
emerson,,usa,,,,,,57280000000,96,"manufacturing, engineering",,,
dassault systemes,,france,,,,,,51910000000,38,"software, cac 40, tech",,,
public storage,,usa,,,,,,52090000000,295,"real estate, investment, reits",,,
shin-etsu chemical,,japan,,,,,,52110000000,130,chemicals,,,
longi green energy technology,,china,,,,,,51820000000,6,"electricity, energy, renewable energy",,,
novatek,,russia,,,,,,46650000000,15,"oil&gas, energy",,,
american international group,,usa,,,,,,46620000000,62,insurance,,,
johnson controls,,ireland,,,,,,46770000000,68,,,,
sumitomo mitsui financial group,,japan,,,,,,46820000000,6,"banks, financial services",,,
sberbank,,russia,,,,,,46990000000,2,"banks, financial services",,,
cintas,,usa,,,,,,46960000000,462,,,,
kotak mahinbank,,india,,,,,,47090000000,23,"banks, financial services",,,
roper technologies,,usa,,,,,,47070000000,443,"scientific & technical instruments, tech",,,
cadence design systems,,usa,,,,,,47300000000,172,"software, tech, electronics, tech hardware",,,
fedex,,usa,,,,,,47200000000,181,"courier, transportation",,,
basf,,germany,,,,,,47130000000,51,"chemicals, dax",,,
oriental land,,japan,,,,,,47320000000,144,"entertainment, hotels, travel",,,
bank rakyat indonesia,,indonesia,,,,,,47440000000,0,"banks, financial services",,,
macquarie,,australia,,,,,,47350000000,122,"banks, financial services, investment",,,
edwards lifesciences,,usa,,,,,,47320000000,76,medical devices,,,
mercadolibre,,,,,,,,47530000000,945,"e-commerce, internet, tech",,,
southern copper,,usa,,,,,,47900000000,61,mining,,,
midea,,china,,,,,,47880000000,6,"home & kitchen appliances, manufacturing",,,
samsung biologics,,south korea,,,,,,47710000000,670,"biotech, manufacturing",,,
snowflake,,usa,,,,,,47910000000,149,"tech, software",,,
corteva,,usa,,,,,,48090000000,67,"agriculture, chemicals",,,
amphenol,,usa,,,,,,47970000000,80,,,,
foxconn hon hai precision industry,,taiwan,,,,,,47950000000,3,"electronics, manufacturing, tech hardware, tech",,,
constellation brands,,usa,,,,,,48150000000,261,"alcoholic beverages, beverages",,,
the hershey company,,usa,,,,,,48130000000,234,food,,,
adani total gas,,india,,,,,,48450000000,43,"energy, oil&gas, utility companies",,,
mitsubishi corporation,,japan,,,,,,48410000000,33,conglomerate,,,
centene,,usa,,,,,,48570000000,85,"healthcare, insurance",,,
kraft heinz,,usa,,,,,,48780000000,39,food,,,
american electric power,,usa,,,,,,48870000000,95,"electricity, energy",,,
daikin,,japan,,,,,,48820000000,166,manufacturing,,,
autozone,,usa,,,,,,48810000000,2,retail,,,
valero energy,,usa,,,,,,48980000000,127,"energy, oil&gas",,,
lululemon athletica,,canada,,,,,,49210000000,385,"retail, sports goods, clothing",,,
ambev,,brazil,,,,,,49130000000,3,"beverages, alcoholic beverages",,,
edf electricite de france,,france,,,,,,49100000000,12,"electricity, utility companies, energy",,,
itau unibanco,,brazil,,,,,,49390000000,5,"banks, financial services",,,
stellantis,,netherlands,,,,,,49380000000,15,"automakers, manufacturing, cac 40",,,
foshan haitian flavouring and food,,china,,,,,,49740000000,10,food,,,
bajaj finance,,india,,,,,,49640000000,82,financial services,,,
saudi telecom company,,saudi arabia,,,,,,49830000000,9,telecommunication,,,
nintendo,,japan,,,,,,49820000000,42,"video games, electronics, entertainment, tech hardware, tech",,,
santander,,spain,,,,,,49930000000,2,"banks, financial services",,,
deutsche post,,germany,,,,,,49850000000,40,"courier, dax",,,
hitachi,,japan,,,,,,50090000000,53,"engineering, conglomerate",,,
adyen,,netherlands,,,,,,50030000000,1,"financial services, tech",,,
anz bank,,australia,,,,,,50110000000,16,"banks, financial services",,,
phillips 66,,usa,,,,,,50410000000,106,"oil&gas, energy",,,
dominion energy,,usa,,,,,,50380000000,60,"electricity, energy, utility companies",,,
archer daniels midland adm,,usa,,,,,,50370000000,91,food,,,
life insurance corporation of india lic,,india,,,,,,50590000000,8,insurance,,,
general mills,,usa,,,,,,51350000000,86,food,,,
vmware,,usa,,,,,,51310000000,120,"tech, software",,,
hong kong exchanges & clearing,,hong kong,,,,,,51300000000,40,"stock exchanges, financial services, stock/crypto exchanges",,,
itc,,india,,,,,,51390000000,4,tobacco,,,
recruit,,japan,,,,,,51800000000,32,"staffing & employment services, professional services",,,
industrial bank,,china,,,,,,51520000000,2,"banks, financial services",,,
china telecom,,china,,,,,,51410000000,0,telecommunication,,,
biogen,,usa,,,,,,43040000000,298,"pharmaceuticals, biotech",,,
intesa sanpaolo,,italy,,,,,,42930000000,2,"banks, financial services",,,
hikvision,,china,,,,,,42930000000,4,electronics,,,
ecolab,,usa,,,,,,43110000000,151,,,,
sysco,,usa,,,,,,43240000000,85,,,,
bce,,canada,,,,,,43390000000,47,"telecommunication, media/press",,,
sk hynix,,south korea,,,,,,43390000000,63,"semiconductors, tech, tech hardware",,,
suncor energy,,canada,,,,,,43400000000,31,"energy, oil&gas",,,
cheniere energy,,usa,,,,,,28800000000,59,"oil&gas, energy",,,
autodesk,,usa,,,,,,43410000000,201,"software, tech",,,
tc energy,,canada,,,,,,43530000000,43,"oil&gas, transportation, energy, infrastructure",,,
chugai pharmaceutical,,japan,,,,,,43710000000,26,"pharmaceuticals, biotech",,,
workday,,usa,,,,,,43770000000,170,"software, tech",,,
universal music group,,netherlands,,,,,,43750000000,23,entertainment,,,
l3harris technologies,,usa,,,,,,43790000000,230,defense contractors,,,
infineon,,germany,,,,,,44020000000,33,"semiconductors, tech, dax, tech hardware",,,
ing,,netherlands,,,,,,44160000000,12,"banks, financial services",,,
fidelity national information services,,usa,,,,,,43940000000,74,"financial services, tech",,,
hess,,usa,,,,,,44400000000,144,"oil&gas, energy",,,
nxp semiconductors,,netherlands,,,,,,44320000000,171,"semiconductors, tech, tech hardware",,,
munich re munchener ruck,,germany,,,,,,44410000000,317,"insurance, dax",,,
republic services,,usa,,,,,,44400000000,140,waste & recycling,,,
chipotle mexican grill,,usa,,,,,,44480000000,1,"restaurant chains, food",,,
the travelers companies,,usa,,,,,,44410000000,189,"dow jones, insurance",,,
simon property group,,usa,,,,,,44660000000,119,"real estate, investment, reits",,,
aflac,,usa,,,,,,44980000000,72,,,,
mitsui bussan,,japan,,,,,,44820000000,28,,,,
devon energy,,usa,,,,,,44750000000,68,,,,
woodside energy,,australia,,,,,,45490000000,23,"energy, oil&gas",,,
paychex,,usa,,,,,,45400000000,125,professional services,,,
itochu shoji,,japan,,,,,,45600000000,31,conglomerate,,,
motorola solutions,,usa,,,,,,45590000000,272,telecommunications equipment,,,
enphase energy,,usa,,,,,,45670000000,336,"software, tech, electronics",,,
maaden,,saudi arabia,,,,,,45720000000,18,mining,,,
alimentation couche-tard,,canada,,,,,,45950000000,45,retail,,,
