name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
adani ports & sez,,india,,,,,,,20910000000.0,ports ,,,,,9.0,,,,,,
ptt exploration and production,,thailand,,,,,,,20950000000.0,oil-gas energy ,,,,,5.0,,,,,,
crrc,,china,,,,,,,20820000000.0,,,,,,0.0,,,,,,
cgi,,canada,,,,,,,20920000000.0,professional-services ,,,,,87.0,,,,,,
east japan railway,,japan,,,,,,,21250000000.0,railways transportation ,,,,,56.0,,,,,,
li auto,,china,,,,,,,21280000000.0,automakers electric-vehicles ,,,,,21.0,,,,,,
china minsheng bank,,china,,,,,,,21470000000.0,,,,,,0.0,,,,,,
quanta services,,usa,,,,,,,21450000000.0,engineering ,,,,,150.0,,,,,,
societe generale,,france,,,,,,,21280000000.0,banks financial-services cac-40 ,,,,,26.0,,,,,,
ferrovial,,spain,,,,,,,21300000000.0,construction infrastructure ,,,,,29.0,,,,,,
z holdings,,japan,,,,,,,21480000000.0,internet ,,,,,2.0,,,,,,
xylem,,usa,,,,,,,21120000000.0,,,,,,117.0,,,,,,
straumann,,switzerland,,,,,,,21500000000.0,medical-devices ,,,,,135.0,,,,,,
firstrand,,south-africa,,,,,,,21180000000.0,banks financial-services ,,,,,3.0,,,,,,
mccormick & company,,usa,,,,,,,21450000000.0,food ,,,,,80.0,,,,,,
epam systems,,usa,,,,,,,21260000000.0,professional-services it-services software tech ,,,,,369.0,,,,,,
nibe industrier,,sweden,,,,,,,21040000000.0,,,,,,10.0,,,,,,
endesa,,spain,,,,,,,21360000000.0,electricity utility-companies energy ,,,,,20.0,,,,,,
extra space storage,,usa,,,,,,,21540000000.0,real-estate ,,,,,153.0,,,,,,
ntt data,,japan,,,,,,,21110000000.0,it-services professional-services ,,,,,15.0,,,,,,
mitsubishi electric,,japan,,,,,,,21520000000.0,electronics manufacturing ,,,,,10.0,,,,,,
teck resources,,canada,,,,,,,21740000000.0,mining ,,,,,42.0,,,,,,
sany heavy industry,,china,,,,,,,21670000000.0,,,,,,2.0,,,,,,
terumo,,japan,,,,,,,21680000000.0,medical-devices ,,,,,29.0,,,,,,
old dominion freight line,,usa,,,,,,,35990000000.0,transportation ,,,,,325.0,,,,,,
ryanair,,ireland,,,,,,,21600000000.0,airlines travel transportation ,,,,,94.0,,,,,,
ganfeng lithium,,china,,,,,,,21640000000.0,mining ,,,,,11.0,,,,,,
sea garena,,singapore,,,,,,,36260000000.0,internet video-games e-commerce financial-services entertainment tech ,,,,,64.0,,,,,,
haier smart home,,china,,,,,,,36140000000.0,home-and-kitchen-appliances ,,,,,3.0,,,,,,
allstate,,usa,,,,,,,35940000000.0,insurance ,,,,,135.0,,,,,,
arista networks,,usa,,,,,,,36360000000.0,tech electronics networking-hardware tech-hardware ,,,,,118.0,,,,,,
dsv,,denmark,,,,,,,36170000000.0,transportation ,,,,,167.0,,,,,,
natwest group,,united-kingdom,,,,,,,36200000000.0,banks financial-services ,,,,,7.0,,,,,,
yum brands,,usa,,,,,,,36760000000.0,restaurant-chains ,,,,,130.0,,,,,,
l3harris technologies,,usa,,,,,,,37040000000.0,defense-contractors ,,,,,194.0,,,,,,
constellation software,,canada,,,,,,,36380000000.0,software tech ,,,,,1.0,,,,,,
haleon,,united-kingdom,,,,,,,37000000000.0,consumer-goods ,,,,,8.0,,,,,,
barclays,,united-kingdom,,,,,,,36360000000.0,banks financial-services ,,,,,9.0,,,,,,
murata manufacturing murata seisakusho,,japan,,,,,,,36480000000.0,electronics tech tech-hardware ,,,,,57.0,,,,,,
bank of china hong kong,,hong-kong,,,,,,,36420000000.0,banks financial-services ,,,,,3.0,,,,,,
lg chem,,south-korea,,,,,,,36540000000.0,chemicals ,,,,,495.0,,,,,,
alcon,,switzerland,,,,,,,37070000000.0,medical-devices ,,,,,75.0,,,,,,
transdigm,,usa,,,,,,,37180000000.0,aerospace ,,,,,683.0,,,,,,
jardine matheson,,hong-kong,,,,,,,37090000000.0,conglomerate investment ,,,,,51.0,,,,,,
aier eye hospital,,china,,,,,,,36470000000.0,healthcare medical-care-facilities ,,,,,5.0,,,,,,
mediatek,,taiwan,,,,,,,36420000000.0,semiconductors tech tech-hardware ,,,,,22.0,,,,,,
neste,,finland,,,,,,,38280000000.0,oil-gas engineering energy ,,,,,49.0,,,,,,
hoya,,japan,,,,,,,37280000000.0,glasses-and-contact-lenses manufacturing ,,,,,104.0,,,,,,
cenovus energy,,canada,,,,,,,37790000000.0,oil-gas energy ,,,,,19.0,,,,,,
hilton worldwide,,usa,,,,,,,37200000000.0,hotels travel ,,,,,137.0,,,,,,
volvo group,,sweden,,,,,,,38340000000.0,manufacturing specialty-vehicles ,,,,,18.0,,,,,,
carrier,,usa,,,,,,,37900000000.0,,,,,,45.0,,,,,,
xcel energy,,usa,,,,,,,38580000000.0,,,,,,70.0,,,,,,
adani transmission,,india,,,,,,,37270000000.0,electricity utility-companies energy ,,,,,33.0,,,,,,
halliburton,,usa,,,,,,,39070000000.0,,,,,,43.0,,,,,,
xiaomi,,china,,,,,,,37760000000.0,electronics tech tech-hardware ,,,,,1.0,,,,,,
dupont de nemours,,usa,,,,,,,37130000000.0,chemicals ,,,,,74.0,,,,,,
uob,,singapore,,,,,,,37130000000.0,banks financial-services ,,,,,22.0,,,,,,
stmicroelectronics,,switzerland,,,,,,,38910000000.0,cac-40 semiconductors tech tech-hardware manufacturing ,,,,,43.0,,,,,,
wuxi biologics,,china,,,,,,,37210000000.0,pharmaceuticals biotech ,,,,,17.0,,,,,,
prudential financial,,usa,,,,,,,37190000000.0,insurance ,,,,,101.0,,,,,,
hcl technologies,,india,,,,,,,37150000000.0,professional-services ,,,,,13.0,,,,,,
denso,,japan,,,,,,,39500000000.0,automotive-suppliers manufacturing ,,,,,52.0,,,,,,
larsen & toubro,,india,,,,,,,39200000000.0,conglomerate construction engineering ,,,,,27.0,,,,,,
jiangsu hengrui medicine,,china,,,,,,,39570000000.0,pharmaceuticals biotech ,,,,,6.0,,,,,,
wesfarmers,,australia,,,,,,,39130000000.0,chemicals retail fertilizer ,,,,,34.0,,,,,,
te connectivity,,switzerland,,,,,,,39870000000.0,tech tech-hardware electronics ,,,,,125.0,,,,,,
lonza,,switzerland,,,,,,,40050000000.0,pharmaceuticals biotech ,,,,,539.0,,,,,,
energy transfer partners,,usa,,,,,,,39780000000.0,oil-gas energy ,,,,,12.0,,,,,,
atlassian,,australia,,,,,,,39850000000.0,tech software ,,,,,155.0,,,,,,
republic services,,usa,,,,,,,39530000000.0,waste-recycling ,,,,,125.0,,,,,,
capital one,,usa,,,,,,,39840000000.0,banks financial-services ,,,,,104.0,,,,,,
fortinet,,usa,,,,,,,39960000000.0,tech software it-security networking-hardware ,,,,,51.0,,,,,,
maersk,,denmark,,,,,,,39390000000.0,transportation maritime-transportation container-shipping ,,,,,2.0,,,,,,
muyuan foods,,china,,,,,,,39650000000.0,food ,,,,,7.0,,,,,,
hapag-lloyd,,germany,,,,,,,40000000000.0,transportation container-shipping maritime-transportation ,,,,,227.0,,,,,,
williacompanies,,usa,,,,,,,39820000000.0,oil-gas energy ,,,,,32.0,,,,,,
mizuho financial group,,japan,,,,,,,39910000000.0,banks financial-services ,,,,,3.0,,,,,,
cibc,,canada,,,,,,,40160000000.0,banks financial-services ,,,,,44.0,,,,,,
sun hung kai properties,,hong-kong,,,,,,,40740000000.0,real-estate ,,,,,14.0,,,,,,
honda,,japan,,,,,,,40890000000.0,automakers manufacturing ,,,,,24.0,,,,,,
bank of new york mellon,,usa,,,,,,,40290000000.0,banks financial-services ,,,,,49.0,,,,,,
dow,,usa,,,,,,,40950000000.0,dow-jones chemicals ,,,,,58.0,,,,,,
idexx laboratories,,usa,,,,,,,40530000000.0,,,,,,489.0,,,,,,
yanghe,,china,,,,,,,41000000000.0,alcoholic-beverages beverages ,,,,,27.0,,,,,,
adani green energy,,india,,,,,,,40880000000.0,renewable-energy electricity energy ,,,,,25.0,,,,,,
nutrien,,canada,,,,,,,41020000000.0,mining fertilizer ,,,,,78.0,,,,,,
nucor,,usa,,,,,,,40550000000.0,steel-producers steel-industry ,,,,,158.0,,,,,,
parker-hannifin,,usa,,,,,,,40680000000.0,,,,,,316.0,,,,,,
lloyds banking group,,united-kingdom,,,,,,,41070000000.0,banks financial-services ,,,,,2.0,,,,,,
sysco,,usa,,,,,,,40220000000.0,food ,,,,,79.0,,,,,,
kuaishou technology,,china,,,,,,,40180000000.0,internet tech ,,,,,9.0,,,,,,
constellation brands,,usa,,,,,,,40830000000.0,alcoholic-beverages beverages ,,,,,221.0,,,,,,
anta sports,,china,,,,,,,40560000000.0,sports ,,,,,14.0,,,,,,
lululemon athletica,,canada,,,,,,,41570000000.0,retail sports clothing ,,,,,326.0,,,,,,
trane technologies,,ireland,,,,,,,41270000000.0,,,,,,179.0,,,,,,
7-eleven,,japan,,,,,,,41150000000.0,supermarkets retail ,,,,,46.0,,,,,,
iqvia,,usa,,,,,,,41620000000.0,professional-services it-services tech ,,,,,224.0,,,,,,
naspers,,south-africa,,,,,,,41610000000.0,internet media-press entertainment ,,,,,39.0,,,,,,
las vegas sands,,usa,,,,,,,41760000000.0,hotels gambling entertainment travel ,,,,,54.0,,,,,,
microchip technology,,usa,,,,,,,41670000000.0,tech tech-hardware semiconductors ,,,,,75.0,,,,,,
arthur j gallagher & co,,usa,,,,,,,41200000000.0,insurance ,,,,,195.0,,,,,,
msci,,usa,,,,,,,41570000000.0,financial-services ,,,,,519.0,,,,,,
apollo global management,,usa,,,,,,,41590000000.0,,,,,,69.0,,,,,,
ross stores,,usa,,,,,,,41220000000.0,retail clothing ,,,,,119.0,,,,,,
budweiser apac,,hong-kong,,,,,,,42050000000.0,alcoholic-beverages beverages ,,,,,3.0,,,,,,
newmont,,usa,,,,,,,41920000000.0,mining gold-mining ,,,,,52.0,,,,,,
wuxi apptec,,china,,,,,,,42030000000.0,pharmaceuticals medical-devices biotech ,,,,,13.0,,,,,,
compass group,,united-kingdom,,,,,,,41670000000.0,food ,,,,,23.0,,,,,,
biogen,,usa,,,,,,,41870000000.0,pharmaceuticals biotech ,,,,,290.0,,,,,,
kinder morgan,,usa,,,,,,,42380000000.0,oil-gas transportation infrastructure energy ,,,,,18.0,,,,,,
banco bilbao vizcaya argentaria,,spain,,,,,,,42120000000.0,banks financial-services ,,,,,6.0,,,,,,
rsted,,denmark,,,,,,,42520000000.0,electricity energy ,,,,,101.0,,,,,,
exelon corporation,,usa,,,,,,,42660000000.0,electricity ,,,,,42.0,,,,,,
fidelity national information services,,usa,,,,,,,42530000000.0,financial-services tech ,,,,,71.0,,,,,,
centene,,usa,,,,,,,42990000000.0,healthcare insurance ,,,,,75.0,,,,,,
paychex,,usa,,,,,,,42840000000.0,professional-services ,,,,,118.0,,,,,,
bce,,canada,,,,,,,42820000000.0,telecommunication media-press ,,,,,46.0,,,,,,
tokio marine,,japan,,,,,,,43000000000.0,insurance ,,,,,21.0,,,,,,
nordea bank,,finland,,,,,,,42690000000.0,banks financial-services ,,,,,11.0,,,,,,
devon energy,,usa,,,,,,,42740000000.0,oil-gas energy ,,,,,65.0,,,,,,
banco santander brasil,,brazil,,,,,,,42860000000.0,banks financial-services ,,,,,5.0,,,,,,
dexcom,,usa,,,,,,,43000000000.0,medical-devices biotech ,,,,,109.0,,,,,,
alinma bank,,saudi-arabia,,,,,,,17040000000.0,banks financial-services ,,,,,8.0,,,,,,
chugai pharmaceutical,,japan,,,,,,,43070000000.0,pharmaceuticals biotech ,,,,,26.0,,,,,,
mitsubishi estate,,japan,,,,,,,17050000000.0,real-estate ,,,,,12.0,,,,,,
rocket companies,,usa,,,,,,,17030000000.0,real-estate financial-services ,,,,,8.0,,,,,,
ems-chemie,,switzerland,,,,,,,17100000000.0,chemicals ,,,,,731.0,,,,,,
cf industries,,usa,,,,,,,17090000000.0,fertilizer ,,,,,87.0,,,,,,
publicis groupe,,france,,,,,,,17059999999.0,cac-40 advertising professional-services ,,,,,67.0,,,,,,
royalty pharma,,united-kingdom,,,,,,,17140000000.0,pharmaceuticals biotech ,,,,,38.0,,,,,,
mitsui fudosan,,japan,,,,,,,17200000000.0,real-estate ,,,,,18.0,,,,,,
abiomed,,usa,,,,,,,17180000000.0,medical-devices ,,,,,381.0,,,,,,
bollore,,france,,,,,,,17100000000.0,conglomerate ,,,,,5.0,,,,,,
chongqing changan,,china,,,,,,,17140000000.0,automakers manufacturing ,,,,,1.0,,,,,,
targa resources,,usa,,,,,,,17110000000.0,oil-gas energy ,,,,,75.0,,,,,,
cooper companies,,usa,,,,,,,17140000000.0,glasses-and-contact-lenses ,,,,,347.0,,,,,,
3i group,,united-kingdom,,,,,,,17120000000.0,investment ,,,,,17.0,,,,,,
swiss life,,switzerland,,,,,,,17250000000.0,insurance ,,,,,571.0,,,,,,
pkn orlen,,poland,,,,,,,17170000000.0,oil-gas energy ,,,,,14.0,,,,,,
ucb,,belgium,,,,,,,17260000000.0,,,,,,86.0,,,,,,
warner music group,,usa,,,,,,,17250000000.0,entertainment ,,,,,33.0,,,,,,
live nation,,usa,,,,,,,17590000000.0,entertainment ,,,,,76.0,,,,,,
broadridge financial solutions,,usa,,,,,,,17310000000.0,professional-services financial-services ,,,,,147.0,,,,,,
china merchants securities,,china,,,,,,,17280000000.0,,,,,,2.0,,,,,,
fresenius,,germany,,,,,,,17290000000.0,dax healthcare ,,,,,30.0,,,,,,
molina healthcare,,usa,,,,,,,17420000000.0,healthcare insurance ,,,,,298.0,,,,,,
brown & brown,,usa,,,,,,,17390000000.0,,,,,,61.0,,,,,,
expeditors,,usa,,,,,,,17480000000.0,transportation ,,,,,109.0,,,,,,
w p carey,,usa,,,,,,,17380000000.0,,,,,,83.0,,,,,,
saudi arabian fertilizer company,,saudi-arabia,,,,,,,17570000000.0,fertilizer ,,,,,36.0,,,,,,
ms&ad insurance,,japan,,,,,,,17410000000.0,insurance ,,,,,32.0,,,,,,
otsuka holdings,,japan,,,,,,,17520000000.0,pharmaceuticals biotech ,,,,,32.0,,,,,,
nu holdings,,brazil,,,,,,,17590000000.0,banks financial-services ,,,,,3.0,,,,,,
norsk hydro,,norway,,,,,,,17270000000.0,,,,,,8.0,,,,,,
marathon oil,,usa,,,,,,,17540000000.0,oil-gas energy ,,,,,27.0,,,,,,
power corporation of canada,,canada,,,,,,,17500000000.0,,,,,,26.0,,,,,,
ajinomoto,,japan,,,,,,,17440000000.0,food ,,,,,32.0,,,,,,
danske bank,,denmark,,,,,,,17630000000.0,banks financial-services ,,,,,20.0,,,,,,
ubiquiti,,usa,,,,,,,17630000000.0,electronics networking-hardware tech-hardware ,,,,,291.0,,,,,,
take 2 interactive,,usa,,,,,,,17620000000.0,video-games esports entertainment tech ,,,,,105.0,,,,,,
vantage towers,,germany,,,,,,,17650000000.0,telecommunication infrastructure real-estate ,,,,,34.0,,,,,,
huatai securities,,china,,,,,,,17640000000.0,,,,,,19.0,,,,,,
blue owl capital,,usa,,,,,,,17830000000.0,asset-management financial-services ,,,,,12.0,,,,,,
guotai junan securities,,china,,,,,,,17700000000.0,financial-services banks investment ,,,,,2.0,,,,,,
kubota,,japan,,,,,,,17720000000.0,,,,,,14.0,,,,,,
associated british foods,,united-kingdom,,,,,,,17660000000.0,food ,,,,,22.0,,,,,,
dollarama,,canada,,,,,,,17800000000.0,,,,,,61.0,,,,,,
zte,,china,,,,,,,17800000000.0,telecommunication ,,,,,4.0,,,,,,
spotify,,sweden,,,,,,,17890000000.0,internet tech entertainment ,,,,,92.0,,,,,,
clorox,,usa,,,,,,,18050000000.0,consumer-goods ,,,,,146.0,,,,,,
shinhan financial group,,south-korea,,,,,,,17840000000.0,,,,,,34.0,,,,,,
idex,,usa,,,,,,,18070000000.0,,,,,,239.0,,,,,,
snam,,italy,,,,,,,18090000000.0,energy infrastructure ,,,,,5.0,,,,,,
icahn enterprises,,usa,,,,,,,17940000000.0,,,,,,53.0,,,,,,
tsingtao,,china,,,,,,,18130000000.0,alcoholic-beverages beverages ,,,,,15.0,,,,,,
ball corporation,,usa,,,,,,,18020000000.0,packaging ,,,,,57.0,,,,,,
tourmaline oil,,canada,,,,,,,17890000000.0,oil-gas energy ,,,,,52.0,,,,,,
pinterest,,usa,,,,,,,18120000000.0,internet ,,,,,26.0,,,,,,
henderson land development,,hong-kong,,,,,,,18100000000.0,real-estate ,,,,,3.0,,,,,,
renesas electronics,,japan,,,,,,,17900000000.0,electronics semiconductors tech tech-hardware ,,,,,10.0,,,,,,
wharf reic,,hong-kong,,,,,,,17860000000.0,real-estate investment ,,,,,5.0,,,,,,
amcor,,switzerland,,,,,,,18090000000.0,packaging ,,,,,12.0,,,,,,
exor,,netherlands,,,,,,,18180000000.0,investment ,,,,,79.0,,,,,,
incyte,,usa,,,,,,,18180000000.0,,,,,,81.0,,,,,,
cenergy,,usa,,,,,,,18250000000.0,electricity energy utility-companies ,,,,,62.0,,,,,,
kb financial group,,south-korea,,,,,,,18220000000.0,financial-services banks ,,,,,47.0,,,,,,
rollins,,usa,,,,,,,18390000000.0,,,,,,37.0,,,,,,
solaredge,,israel,,,,,,,18280000000.0,energy electricity renewable-energy ,,,,,327.0,,,,,,
hong kong and china gas,,hong-kong,,,,,,,18200000000.0,oil-gas energy ,,,,,0.0,,,,,,
darden restaurants,,usa,,,,,,,18230000000.0,restaurant-chains food ,,,,,149.0,,,,,,
nippon steel,,japan,,,,,,,18310000000.0,steel-producers steel-industry ,,,,,19.0,,,,,,
porsche se,,germany,,,,,,,18380000000.0,investment financial-services dax ,,,,,60.0,,,,,,
lpl financial,,usa,,,,,,,18380000000.0,financial-services ,,,,,230.0,,,,,,
advanced info service ais,,thailand,,,,,,,18320000000.0,telecommunication ,,,,,6.0,,,,,,
lasertec,,japan,,,,,,,18280000000.0,semiconductors tech tech-hardware ,,,,,202.0,,,,,,
kao,,japan,,,,,,,18400000000.0,cosmetics consumer-goods ,,,,,40.0,,,,,,
kyocera,,japan,,,,,,,18280000000.0,,,,,,50.0,,,,,,
tata steel,,india,,,,,,,18400000000.0,steel-producers steel-industry ,,,,,1.0,,,,,,
eisai,,japan,,,,,,,18510000000.0,pharmaceuticals ,,,,,64.0,,,,,,
toyota industries,,japan,,,,,,,18600000000.0,,,,,,59.0,,,,,,
chewy,,usa,,,,,,,18640000000.0,internet e-commerce tech ,,,,,44.0,,,,,,
kanzhun,,china,,,,,,,18680000000.0,staffing-employment ,,,,,23.0,,,,,,
brookfield renewable partners,,,,,,,,,18700000000.0,energy renewable-energy electricity ,,,,,29.0,,,,,,
george weston,,canada,,,,,,,18520000000.0,food ,,,,,127.0,,,,,,
hindustan zinc,,india,,,,,,,18790000000.0,,,,,,4.0,,,,,,
icon plc,,ireland,,,,,,,18740000000.0,pharmaceuticals ,,,,,229.0,,,,,,
aes,,usa,,,,,,,18590000000.0,electricity energy ,,,,,27.0,,,,,,
geberit,,switzerland,,,,,,,18490000000.0,,,,,,535.0,,,,,,
cp all,,thailand,,,,,,,18770000000.0,retail supermarkets ,,,,,2.0,,,,,,
clp group,,hong-kong,,,,,,,18600000000.0,electricity energy ,,,,,7.0,,,,,,
posco,,south-korea,,,,,,,18610000000.0,steel-producers steel-industry ,,,,,61.0,,,,,,
mengniu dairy,,china,,,,,,,18660000000.0,food dairy ,,,,,4.0,,,,,,
formosa plastics,,taiwan,,,,,,,18620000000.0,chemicals ,,,,,2.0,,,,,,
vmware,,usa,,,,,,,53830000000.0,tech software ,,,,,125.0,,,,,,
magna international,,canada,,,,,,,18760000000.0,automotive-suppliers ,,,,,65.0,,,,,,
mckesson,,usa,,,,,,,54350000000.0,healthcare ,,,,,383.0,,,,,,
powergrid corporation of india,,india,,,,,,,18840000000.0,electricity infrastructure ,,,,,2.0,,,,,,
sun communities,,usa,,,,,,,18820000000.0,real-estate investment reit ,,,,,149.0,,,,,,
wabtec,,usa,,,,,,,18900000000.0,,,,,,103.0,,,,,,
garmin,,switzerland,,,,,,,18920000000.0,,,,,,98.0,,,,,,
tata motors,,india,,,,,,,18890000000.0,automakers ,,,,,24.0,,,,,,
valero energy,,usa,,,,,,,53700000000.0,energy oil-gas ,,,,,139.0,,,,,,
conagra brands,,usa,,,,,,,18820000000.0,food ,,,,,39.0,,,,,,
west pharmaceutical,,usa,,,,,,,18950000000.0,pharmaceuticals packaging ,,,,,255.0,,,,,,
pernod ricard,,france,,,,,,,53490000000.0,alcoholic-beverages cac-40 beverages ,,,,,208.0,,,,,,
united heavy machinery,,russia,,,,,,,53580000000.0,machinery-manufacturing manufacturing ,,,,,63.0,,,,,,
deutsche post,,germany,,,,,,,53980000000.0,delivery-services dax ,,,,,44.0,,,,,,
markel,,usa,,,,,,,18930000000.0,insurance investment ,,,,,1.0,,,,,,
monster beverage,,usa,,,,,,,53810000000.0,beverages ,,,,,103.0,,,,,,
life insurance corporation of india lic,,india,,,,,,,55020000000.0,insurance ,,,,,8.0,,,,,,
mercadolibre,,,,,,,,,55300000000.0,e-commerce internet tech ,,,,,1.0,,,,,,
thomson reuters,,canada,,,,,,,56860000000.0,media-press ,,,,,118.0,,,,,,
bharti airtel,,india,,,,,,,56980000000.0,telecommunication ,,,,,9.0,,,,,,
industrial bank,,china,,,,,,,55930000000.0,banks financial-services ,,,,,2.0,,,,,,
heineken,,netherlands,,,,,,,55970000000.0,alcoholic-beverages beverages ,,,,,97.0,,,,,,
eni,,italy,,,,,,,55500000000.0,energy oil-gas ,,,,,31.0,,,,,,
enterprise products,,usa,,,,,,,55980000000.0,oil-gas energy ,,,,,25.0,,,,,,
relx,,united-kingdom,,,,,,,57170000000.0,professional-services ,,,,,29.0,,,,,,
foshan haitian flavouring and food,,china,,,,,,,57440000000.0,food ,,,,,12.0,,,,,,
metlife,,usa,,,,,,,56260000000.0,insurance ,,,,,71.0,,,,,,
tokyo electron,,japan,,,,,,,55060000000.0,electronics semiconductors tech tech-hardware ,,,,,353.0,,,,,,
the saudi national bank,,saudi-arabia,,,,,,,57340000000.0,banks financial-services ,,,,,12.0,,,,,,
verbund ag,,,,,,,,,56480000000.0,electricity utility-companies energy ,,,,,81.0,,,,,,
pioneer natural resources,,usa,,,,,,,57540000000.0,oil-gas energy ,,,,,242.0,,,,,,
santander,,spain,,,,,,,56920000000.0,banks financial-services ,,,,,3.0,,,,,,
marathon petroleum,,usa,,,,,,,58350000000.0,,,,,,124.0,,,,,,
hong kong exchanges & clearing,,hong-kong,,,,,,,58220000000.0,stock-exchanges financial-services exchanges ,,,,,45.0,,,,,,
sumitomo mitsui financial group,,japan,,,,,,,58760000000.0,banks financial-services ,,,,,8.0,,,,,,
norfolk southern,,usa,,,,,,,59620000000.0,railways infrastructure ,,,,,257.0,,,,,,
netease,,china,,,,,,,58740000000.0,video-games entertainment tech ,,,,,89.0,,,,,,
westpac banking,,australia,,,,,,,58020000000.0,banks financial-services ,,,,,16.0,,,,,,
midea,,china,,,,,,,60150000000.0,home-and-kitchen-appliances manufacturing ,,,,,8.0,,,,,,
moody's,,usa,,,,,,,58070000000.0,financial-services ,,,,,317.0,,,,,,
fast retailing,,japan,,,,,,,60180000000.0,clothing retail ,,,,,588.0,,,,,,
housing development finance corporation,,india,,,,,,,60420000000.0,financial-services banks ,,,,,33.0,,,,,,
uber,,usa,,,,,,,59220000000.0,ridesharing internet tech transportation ,,,,,29.0,,,,,,
china telecom,,china,,,,,,,58210000000.0,telecommunication ,,,,,0.0,,,,,,
activision blizzard,,usa,,,,,,,58040000000.0,video-games esports entertainment tech ,,,,,74.0,,,,,,
anglo american,,united-kingdom,,,,,,,59820000000.0,mining ,,,,,44.0,,,,,,
kkr & co,,usa,,,,,,,60370000000.0,investment ,,,,,53.0,,,,,,
southern copper,,usa,,,,,,,59850000000.0,mining ,,,,,77.0,,,,,,
safran,,france,,,,,,,60510000000.0,cac-40 aerospace defense-contractors ,,,,,141.0,,,,,,
intercontinental exchange,,usa,,,,,,,60700000000.0,stock-exchanges financial-services exchanges ,,,,,108.0,,,,,,
charter communications,,usa,,,,,,,60420000000.0,telecommunication ,,,,,388.0,,,,,,
humana,,usa,,,,,,,62350000000.0,insurance ,,,,,492.0,,,,,,
pnc financial services,,usa,,,,,,,61920000000.0,banks financial-services ,,,,,153.0,,,,,,
occidental petroleum,,usa,,,,,,,60590000000.0,oil-gas energy ,,,,,66.0,,,,,,
scotiabank,,canada,,,,,,,62540000000.0,banks financial-services ,,,,,52.0,,,,,,
siemens healthineers,,germany,,,,,,,60570000000.0,healthcare dax ,,,,,54.0,,,,,,
truist financial,,usa,,,,,,,62260000000.0,banks financial-services ,,,,,46.0,,,,,,
bayer,,germany,,,,,,,60650000000.0,pharmaceuticals chemicals dax biotech ,,,,,61.0,,,,,,
emirates telecom etisalat group,,united-arab-emirates,,,,,,,61090000000.0,telecommunication ,,,,,7.0,,,,,,
kla,,usa,,,,,,,60530000000.0,semiconductors tech tech-hardware ,,,,,427.0,,,,,,
blackstone group,,usa,,,,,,,62780000000.0,investment ,,,,,86.0,,,,,,
mindray,,china,,,,,,,60990000000.0,medical-devices manufacturing ,,,,,50.0,,,,,,
atlas copco,,sweden,,,,,,,61290000000.0,manufacturing ,,,,,11.0,,,,,,
investor ab,,sweden,,,,,,,61570000000.0,investment conglomerate ,,,,,19.0,,,,,,
micron technology,,usa,,,,,,,63010000000.0,tech tech-hardware semiconductors ,,,,,57.0,,,,,,
abb,,switzerland,,,,,,,64550000000.0,engineering ,,,,,34.0,,,,,,
eaton,,ireland,,,,,,,64750000000.0,conglomerate ,,,,,162.0,,,,,,
lam research,,usa,,,,,,,65540000000.0,semiconductors tech tech-hardware ,,,,,480.0,,,,,,
colgate-palmolive,,usa,,,,,,,64780000000.0,consumer-goods ,,,,,77.0,,,,,,
airbnb,,usa,,,,,,,64950000000.0,travel internet online-travel tech ,,,,,102.0,,,,,,
cme group,,usa,,,,,,,64019999999.0,stock-exchanges financial-services exchanges ,,,,,177.0,,,,,,
sherwin-williams,,usa,,,,,,,64310000000.0,paint-and-coating ,,,,,248.0,,,,,,
nongfu spring,,china,,,,,,,63510000000.0,beverages ,,,,,5.0,,,,,,
vinci,,france,,,,,,,63790000000.0,cac-40 construction ,,,,,113.0,,,,,,
daiichi sankyo,,japan,,,,,,,63080000000.0,pharmaceuticals biotech ,,,,,32.0,,,,,,
crown castle,,usa,,,,,,,64920000000.0,real-estate investment reit telecommunication infrastructure ,,,,,149.0,,,,,,
enel,,italy,,,,,,,64440000000.0,electricity utility-companies energy ,,,,,6.0,,,,,,
freeport-mcmoran,,usa,,,,,,,65269999999.0,mining ,,,,,45.0,,,,,,
waste management,,usa,,,,,,,63170000000.0,waste-recycling ,,,,,153.0,,,,,,
state bank of india,,india,,,,,,,64959999999.0,banks financial-services ,,,,,7.0,,,,,,
kddi,,japan,,,,,,,65819999999.0,telecommunication ,,,,,30.0,,,,,,
csx corporation,,usa,,,,,,,68960000000.0,railways transportation infrastructure ,,,,,32.0,,,,,,
aon,,united-kingdom,,,,,,,65760000000.0,professional-services insurance ,,,,,317.0,,,,,,
ubs,,switzerland,,,,,,,68830000000.0,banks financial-services ,,,,,21.0,,,,,,
air products and chemicals,,usa,,,,,,,68280000000.0,chemicals ,,,,,307.0,,,,,,
america movil,,mexico,,,,,,,66120000000.0,telecommunication ,,,,,20.0,,,,,,
walmex,,mexico,,,,,,,66709999999.0,retail supermarkets ,,,,,3.0,,,,,,
bmw,,germany,,,,,,,65569999999.0,automakers dax manufacturing ,,,,,99.0,,,,,,
boston scientific,,usa,,,,,,,65750000000.0,medical-devices ,,,,,45.0,,,,,,
fiserv,,usa,,,,,,,66700000000.0,financial-services tech ,,,,,105.0,,,,,,
