name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
deutsche post ag,,germany,,,,,,,59800000000.0,,industrials,integrated freight & logistics,,,,,,,,,
netease inc,,china,,,,,,,59760000000.0,,communication services,internet content & information,,,,,,,,,
hong kong exchanges & clearing ltd,,hong kong,,,,,,,59750000000.0,,financials,financial data & stock exchanges,,,,,,,,,
capital one financial corporation,,united states,,,,,,,59670000000.0,,financials,credit services,,,,,,,,,
emerson electric co,,united states,,,,,,,59660000000.0,,industrials,specialty industrial machinery,,,,,,,,,
palo alto networks inc,,united states,,,,,,,59650000000.0,,technology,softwareinfrastructure,,,,,,,,,
australia and new zealand banking group limited,,australia,,,,,,,59550000000.0,,financials,banks,,,,,,,,,
reckitt benckiser group plc,,united kingdom,,,,,,,,,consumer staples,household & personal products,,,,,,,,,
nongfu spring co ltd,,china,,,,,,,59500000000.0,,consumer staples,beveragesnon-alcoholic,,,,,,,,,
saudi telecom company,,saudi arabia,,,,,,,59470000000.0,,communication services,telecom services,,,,,,,,,
southern copper corporation,,united states,,,,,,,59460000000.0,,basic materials,copper,,,,,,,,,
shenzhen mindray bio-medical electronics co ltd,,china,,,,,,,59260000000.0,,healthcare,medical devices,,,,,,,,,
vinci sa,,france,,,,,,,59010000000.0,,industrials,engineering & construction,,,,,,,,,
workday inc,,united states,,,,,,,58700000000.0,,technology,softwareapplication,,,,,,,,,
relx plc,,united kingdom,,,,,,,58530000000.0,,communication services,publishing,,,,,,,,,
marvell technology group ltd,,,,,,,,,58360000000.0,,,,,,,,,,,,
air products and chemicals inc,,united states,,,,,,,57820000000.0,,basic materials,chemicals,,,,,,,,,
pernod ricard sa,,france,,,,,,,57750000000.0,,consumer staples,beverageswineries & distilleries,,,,,,,,,
schlumberger limited,,united states,,,,,,,57630000000.0,,energy,oil & gas equipment & services,,,,,,,,,
marvell technology inc,,united states,,,,,,,57620000000.0,,technology,semiconductors,,,,,,,,,
itau unibanco holding sa,,brazil,,,,,,,57450000000.0,,financials,banks,,,,,,,,,
enterprise products partners lp,,united states,,,,,,,57430000000.0,,energy,oil & gas midstream,,,,,,,,,
foshan haitian flavouring and food company ltd,,china,,,,,,,57400000000.0,,consumer staples,packaged foods,,,,,,,,,
mitsubishi corp,,japan,,,,,,,57230000000.0,,industrials,conglomerates,,,,,,,,,
canadian imperial bank of commerce,,canada,,,,,,,57200000000.0,,financials,banks,,,,,,,,,
marriott international inc,,united states,,,,,,,57180000000.0,,consumer discretionary,lodging,,,,,,,,,
pinduoduo inc,,china,,,,,,,57090000000.0,,consumer discretionary,internet retail,,,,,,,,,
ihs markit ltd,,united kingdom,,,,,,,,,industrials,consulting services,,,,,,,,,
the saudi national bank,,saudi arabia,,,,,,,56890000000.0,,financials,banks,,,,,,,,,
tc energy corporation,,canada,,,,,,,56770000000.0,,energy,oil & gas midstream,,,,,,,,,
humana inc,,united states,,,,,,,56550000000.0,,healthcare,healthcare plans,,,,,,,,,
kla corporation,,united states,,,,,,,56480000000.0,,technology,semiconductor equipment & materials,,,,,,,,,
bank of communications co ltd,,china,,,,,,,56380000000.0,,financials,banks,,,,,,,,,
bayerische motoren werke ag,,germany,,,,,,,56170000000.0,,consumer discretionary,auto manufacturers,,,,,,,,,
macquarie group limited,,australia,,,,,,,55990000000.0,,financials,capital markets,,,,,,,,,
sony group corporation,,japan,,,,,,,126640000000.0,,technology,consumer electronics,,,,,,,,,
rio tinto group,,united kingdom,,,,,,,125840000000.0,,basic materials,other industrial metals & mining,,,,,,,,,
aia group ltd,,hong kong,,,,,,,125160000000.0,,financials,insurancelife,,,,,,,,,
lockheed martin corporation,,united states,,,,,,,124980000000.0,,industrials,aerospace & defense,,,,,,,,,
caterpillar inc,,united states,,,,,,,124130000000.0,,industrials,farm & heavy construction machinery,,,,,,,,,
anheuser-busch inbev sa/nv,,belgium,,,,,,,,,consumer staples,beveragesbrewers,,,,,,,,,
equinor asa,,,,,,,,,122740000000.0,,,,,,,,,,,,
christian dior se,,france,,,,,,,122110000000.0,,consumer discretionary,luxury goods,,,,,,,,,
prologis inc,,united states,,,,,,,121200000000.0,,real estate,reitindustrial,,,,,,,,,
applied materials inc,,united states,,,,,,,121120000000.0,,technology,semiconductor equipment & materials,,,,,,,,,
anthem inc,,united states,,,,,,,119800000000.0,,healthcare,healthcare plans,,,,,,,,,
international business machines corporation,,united states,,,,,,,119200000000.0,,technology,information technology services,,,,,,,,,
unilever plc,,united kingdom,,,,,,,117840000000.0,,consumer staples,household & personal products,,,,,,,,,
blackrock inc,,united states,,,,,,,115980000000.0,,financials,asset management,,,,,,,,,
hdfc bank limited,,india,,,,,,,115680000000.0,,financials,banks,,,,,,,,,
diageo plc,,united kingdom,,,,,,,115580000000.0,,consumer staples,beverageswineries & distilleries,,,,,,,,,
american tower corporation reit,,united states,,,,,,,115110000000.0,,real estate,reitspecialty,,,,,,,,,
siemens ag,,germany,,,,,,,114660000000.0,,industrials,specialty industrial machinery,,,,,,,,,
meituan,,china,,,,,,,114280000000.0,,consumer discretionary,internet retail,,,,,,,,,
keyence corp,,japan,,,,,,,113200000000.0,,technology,scientific & technical instruments,,,,,,,,,
the goldman sachs group inc,,united states,,,,,,,112710000000.0,,financials,capital markets,,,,,,,,,
transurban group,,australia,,,,,,,110790000000.0,,industrials,infrastructure operations,,,,,,,,,
industria de diseno textil sa,,spain,,,,,,,,,consumer discretionary,apparel retail,,,,,,,,,
the boeing company,,united states,,,,,,,110460000000.0,,industrials,aerospace & defense,,,,,,,,,
glaxosmithkline plc,,united kingdom,,,,,,,109980000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
citigroup inc,,united states,,,,,,,109560000000.0,,financials,banks,,,,,,,,,
volkswagen ag,,germany,,,,,,,108630000000.0,,consumer discretionary,auto manufacturers,,,,,,,,,
starbucks corporation,,united states,,,,,,,108190000000.0,,consumer discretionary,restaurants,,,,,,,,,
vale sa,,brazil,,,,,,,107990000000.0,,basic materials,other industrial metals & mining,,,,,,,,,
servicenow inc,,united states,,,,,,,107990000000.0,,technology,softwareapplication,,,,,,,,,
target corporation,,united states,,,,,,,106890000000.0,,consumer staples,discount stores,,,,,,,,,
infosys limited,,india,,,,,,,106770000000.0,,technology,information technology services,,,,,,,,,
al rajhi banking and investment corp,,saudi arabia,,,,,,,106370000000.0,,financials,banks,,,,,,,,,
airbnb inc,,united states,,,,,,,105070000000.0,,communication services,internet content & information,,,,,,,,,
charter communications inc,,united states,,,,,,,104970000000.0,,communication services,entertainment,,,,,,,,,
byd co ltd,,china,,,,,,,104420000000.0,,consumer discretionary,auto manufacturers,,,,,,,,,
saudi basic industries corp,,saudi arabia,,,,,,,104000000000.0,,basic materials,chemicals,,,,,,,,,
nippon telegraph & telephone corp,,japan,,,,,,,103750000000.0,,communication services,telecom services,,,,,,,,,
altria group inc,,united states,,,,,,,102980000000.0,,consumer staples,tobacco,,,,,,,,,
british american tobacco plc,,united kingdom,,,,,,,101440000000.0,,consumer staples,tobacco,,,,,,,,,
stryker corporation,,united states,,,,,,,101410000000.0,,healthcare,medical devices,,,,,,,,,
s&p global inc,,united states,,,,,,,100840000000.0,,financials,financial data & stock exchanges,,,,,,,,,
the estee lauder companies inc,,united states,,,,,,,100160000000.0,,consumer staples,household & personal products,,,,,,,,,
general electric company,,united states,,,,,,,99220000000.0,,industrials,specialty industrial machinery,,,,,,,,,
daimler ag,,germany,,,,,,,,,consumer discretionary,auto manufacturers,,,,,,,,,
chubb limited,,switzerland,,,,,,,98570000000.0,,financials,insuranceproperty & casualty,,,,,,,,,
allianz se,,germany,,,,,,,98470000000.0,,financials,insurancediversified,,,,,,,,,
petroleo brasileiro sa - petrobras,,brazil,,,,,,,98370000000.0,,energy,oil & gas integrated,,,,,,,,,
airbus se,,netherlands,,,,,,,97410000000.0,,industrials,aerospace & defense,,,,,,,,,
china life insurance company limited,,china,,,,,,,97310000000.0,,financials,insurancelife,,,,,,,,,
automatic data processing inc,,united states,,,,,,,96980000000.0,,industrials,staffing & employment services,,,,,,,,,
bp plc,,united kingdom,,,,,,,96240000000.0,,energy,oil & gas integrated,,,,,,,,,
china shenhua energy company ltd,,china,,,,,,,95340000000.0,,energy,thermal coal,,,,,,,,,
booking holdings inc,,united states,,,,,,,95020000000.0,,consumer discretionary,travel services,,,,,,,,,
canadian national railway company,,canada,,,,,,,94960000000.0,,industrials,railroads,,,,,,,,,
enbridge inc,,canada,,,,,,,94940000000.0,,energy,oil & gas midstream,,,,,,,,,
schneider electric se,,france,,,,,,,94340000000.0,,industrials,specialty industrial machinery,,,,,,,,,
deutsche telekom ag,,germany,,,,,,,93010000000.0,,communication services,telecom services,,,,,,,,,
merck kommanditgesellschaft auf aktien,,germany,,,,,,,90740000000.0,,healthcare,drug manufacturersspecialty & generic,,,,,,,,,
mondelez international inc,,united states,,,,,,,90670000000.0,,consumer staples,confectioners,,,,,,,,,
jdcom inc,,china,,,,,,,90460000000.0,,consumer discretionary,internet retail,,,,,,,,,
vulcan international corp,,united states,,,,,,,90340000000.0,,basic materials,chemicals,,,,,,,,,
zoetis inc,,united states,,,,,,,89820000000.0,,healthcare,drug manufacturersspecialty & generic,,,,,,,,,
csl limited,,australia,,,,,,,89690000000.0,,healthcare,biotechnology,,,,,,,,,
3m company,,united states,,,,,,,88770000000.0,,industrials,specialty industrial machinery,,,,,,,,,
duke energy corporation,,united states,,,,,,,88760000000.0,,utilities,utilitiesregulated electric,,,,,,,,,
bank of nova scotia,,canada,,,,,,,87760000000.0,,financials,banks,,,,,,,,,
the blackstone group inc,,united states,,,,,,,87640000000.0,,financials,asset management,,,,,,,,,
brookfield asset management inc,,canada,,,,,,,87460000000.0,,financials,asset management,,,,,,,,,
glencore plc,,switzerland,,,,,,,87310000000.0,,basic materials,other industrial metals & mining,,,,,,,,,
cme group inc,,united states,,,,,,,87170000000.0,,financials,financial data & stock exchanges,,,,,,,,,
marsh & mclennan companies inc,,united states,,,,,,,87160000000.0,,financials,insurance brokers,,,,,,,,,
micron technology inc,,united states,,,,,,,86490000000.0,,technology,semiconductors,,,,,,,,,
mitsubishi ufj financial group inc,,japan,,,,,,,85030000000.0,,financials,banks,,,,,,,,,
cigna corporation,,united states,,,,,,,84670000000.0,,healthcare,healthcare plans,,,,,,,,,
shopify inc,,canada,,,,,,,83800000000.0,,technology,softwareapplication,,,,,,,,,
air liquide sa,,france,,,,,,,83240000000.0,,basic materials,chemicals,,,,,,,,,
hca healthcare inc,,united states,,,,,,,82600000000.0,,healthcare,medical care facilities,,,,,,,,,
national australia bank limited,,australia,,,,,,,81030000000.0,,financials,banks,,,,,,,,,
crown castle international corp reit,,united states,,,,,,,80920000000.0,,real estate,reitspecialty,,,,,,,,,
essilorluxottica sa,,france,,,,,,,80490000000.0,,healthcare,medical instruments & supplies,,,,,,,,,
us bancorp,,united states,,,,,,,80160000000.0,,financials,banks,,,,,,,,,
tokyo electron ltd,,japan,,,,,,,79620000000.0,,technology,semiconductor equipment & materials,,,,,,,,,
bank of montreal,,canada,,,,,,,79220000000.0,,financials,banks,,,,,,,,,
kering sa,,france,,,,,,,78660000000.0,,consumer discretionary,luxury goods,,,,,,,,,
china yangtze power co ltd,,china,,,,,,,78420000000.0,,utilities,utilitiesindependent power producers,,,,,,,,,
china petroleum & chemical corporation,,china,,,,,,,78390000000.0,,energy,oil & gas integrated,,,,,,,,,
the southern company,,united states,,,,,,,78380000000.0,,utilities,utilitiesregulated electric,,,,,,,,,
lam research corporation,,united states,,,,,,,77600000000.0,,technology,semiconductor equipment & materials,,,,,,,,,
the pnc financial services group inc,,united states,,,,,,,77100000000.0,,financials,banks,,,,,,,,,
becton dickinson and company,,united states,,,,,,,76980000000.0,,healthcare,medical instruments & supplies,,,,,,,,,
gilead sciences inc,,united states,,,,,,,76150000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
regeneron pharmaceuticals inc,,united states,,,,,,,74910000000.0,,healthcare,biotechnology,,,,,,,,,
truist financial corporation,,united states,,,,,,,74790000000.0,,financials,banks,,,,,,,,,
canadian natural resources limited,,canada,,,,,,,74780000000.0,,energy,oil & gas e&p,,,,,,,,,
intercontinental exchange inc,,united states,,,,,,,74170000000.0,,financials,financial data & stock exchanges,,,,,,,,,
the tjx companies inc,,united states,,,,,,,73990000000.0,,consumer discretionary,apparel retail,,,,,,,,,
atlassian corporation plc,,australia,,,,,,,73720000000.0,,technology,softwareapplication,,,,,,,,,
zurich insurance group ag,,switzerland,,,,,,,73580000000.0,,financials,insurancediversified,,,,,,,,,
edwards lifesciences corporation,,united states,,,,,,,73380000000.0,,healthcare,medical devices,,,,,,,,,
hitachi ltd,,japan,,,,,,,48920000000.0,,industrials,conglomerates,,,,,,,,,
scentre group,,australia,,,,,,,48830000000.0,,real estate,reitretail,,,,,,,,,
mediatek inc,,taiwan,,,,,,,48740000000.0,,technology,semiconductors,,,,,,,,,
lululemon athletica inc,,canada,,,,,,,48520000000.0,,consumer discretionary,apparel retail,,,,,,,,,
dow inc,,united states,,,,,,,48500000000.0,,basic materials,chemicals,,,,,,,,,
rosneft oil co pjsc,,russia,,,,,,,48500000000.0,,energy,oil & gas integrated,,,,,,,,,
mckesson corporation,,united states,,,,,,,48460000000.0,,healthcare,medical distribution,,,,,,,,,
suncor energy inc,,canada,,,,,,,48270000000.0,,energy,oil & gas integrated,,,,,,,,,
vmware inc,,united states,,,,,,,48170000000.0,,technology,softwareinfrastructure,,,,,,,,,
johnson controls international plc,,ireland,,,,,,,48150000000.0,,industrials,engineering & construction,,,,,,,,,
o'reilly automotive inc,,united states,,,,,,,48140000000.0,,consumer discretionary,specialty retail,,,,,,,,,
grupo mexico sab de cv,,mexico,,,,,,,48000000000.0,,basic materials,other industrial metals & mining,,,,,,,,,
crowdstrike holdings inc,,united states,,,,,,,47890000000.0,,technology,softwareinfrastructure,,,,,,,,,
naspers ltd,,south africa,,,,,,,47730000000.0,,communication services,internet content & information,,,,,,,,,
autodesk inc,,united states,,,,,,,47690000000.0,,technology,softwareapplication,,,,,,,,,
prudential financial inc,,united states,,,,,,,47170000000.0,,financials,insurancelife,,,,,,,,,
open joint stock company omz,,russia,,,,,,,47150000000.0,,industrials,specialty industrial machinery,,,,,,,,,
cognizant technology solutions corporation,,united states,,,,,,,47070000000.0,,technology,information technology services,,,,,,,,,
nucor corporation,,united states,,,,,,,46860000000.0,,basic materials,steel,,,,,,,,,
dexcom inc,,united states,,,,,,,46860000000.0,,healthcare,diagnostics & research,,,,,,,,,
banco bradesco sa,,brazil,,,,,,,46710000000.0,,financials,banks,,,,,,,,,
nidec corp,,japan,,,,,,,46330000000.0,,industrials,specialty industrial machinery,,,,,,,,,
adidas ag,,germany,,,,,,,46130000000.0,,consumer discretionary,footwear & accessories,,,,,,,,,
sika ag,,switzerland,,,,,,,46010000000.0,,basic materials,specialty chemicals,,,,,,,,,
baidu inc,,china,,,,,,,45980000000.0,,communication services,internet content & information,,,,,,,,,
takeda pharmaceutical company limited,,japan,,,,,,,45890000000.0,,healthcare,drug manufacturersspecialty & generic,,,,,,,,,
the hershey company,,united states,,,,,,,45830000000.0,,consumer staples,confectioners,,,,,,,,,
amphenol corporation,,united states,,,,,,,45770000000.0,,technology,electronic components,,,,,,,,,
vanjia corp,,united states,,,,,,,,,consumer discretionary,residential construction,,,,,,,,,
vodafone group plc,,united kingdom,,,,,,,45740000000.0,,communication services,telecom services,,,,,,,,,
idexx laboratories inc,,united states,,,,,,,45640000000.0,,healthcare,diagnostics & research,,,,,,,,,
the travelers companies inc,,united states,,,,,,,45560000000.0,,financials,insuranceproperty & casualty,,,,,,,,,
infineon technologies ag,,germany,,,,,,,45350000000.0,,technology,semiconductors,,,,,,,,,
constellation brands inc,,united states,,,,,,,45210000000.0,,consumer staples,beverageswineries & distilleries,,,,,,,,,
datadog inc,,united states,,,,,,,45130000000.0,,technology,softwareapplication,,,,,,,,,
mitsui & co ltd,,japan,,,,,,,45090000000.0,,energy,oil & gas e&p,,,,,,,,,
saudi arabian mining company,,saudi arabia,,,,,,,45000000000.0,,basic materials,other industrial metals & mining,,,,,,,,,
pjsc lukoil,,russia,,,,,,,44960000000.0,,energy,oil & gas integrated,,,,,,,,,
intesa sanpaolo spa,,italy,,,,,,,44950000000.0,,financials,banks,,,,,,,,,
te connectivity ltd,,switzerland,,,,,,,44780000000.0,,technology,electronic components,,,,,,,,,
autozone inc,,united states,,,,,,,44390000000.0,,consumer discretionary,specialty retail,,,,,,,,,
iqvia holdings inc,,united states,,,,,,,44320000000.0,,healthcare,diagnostics & research,,,,,,,,,
cintas corporation,,united states,,,,,,,44320000000.0,,industrials,specialty business services,,,,,,,,,
cadence design systeinc,,united states,,,,,,,44230000000.0,,technology,softwareapplication,,,,,,,,,
chipotle mexican grill inc,,united states,,,,,,,44110000000.0,,consumer discretionary,restaurants,,,,,,,,,
sumitomo mitsui financial group inc,,japan,,,,,,,44060000000.0,,financials,banks,,,,,,,,,
samsung biologics coltd,,south korea,,,,,,,44010000000.0,,healthcare,biotechnology,,,,,,,,,
wipro limited,,india,,,,,,,43980000000.0,,technology,information technology services,,,,,,,,,
zijin mining group co ltd,,china,,,,,,,43930000000.0,,basic materials,gold,,,,,,,,,
hp inc,,united states,,,,,,,43900000000.0,,technology,computer hardware,,,,,,,,,
shell plc,,united kingdom,,,,,,,207680000000.0,,energy,oil & gas integrated,,,,,,,,,
novartis ag,,switzerland,,,,,,,204130000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
astrazeneca plc,,united kingdom,,,,,,,201750000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
intel corporation,,united states,,,,,,,201720000000.0,,technology,semiconductors,,,,,,,,,
wells fargo & company,,united states,,,,,,,200010000000.0,,financials,banks,,,,,,,,,
adobe inc,,united states,,,,,,,199570000000.0,,technology,softwareinfrastructure,,,,,,,,,
salesforcecom inc,,united states,,,,,,,193800000000.0,,technology,softwareapplication,,,,,,,,,
united parcel service inc,,united states,,,,,,,190500000000.0,,industrials,integrated freight & logistics,,,,,,,,,
china construction bank corp,,china,,,,,,,189370000000.0,,financials,banks,,,,,,,,,
mcdonald's corporation,,united states,,,,,,,186570000000.0,,consumer discretionary,restaurants,,,,,,,,,
china merchants bank co ltd,,china,,,,,,,185980000000.0,,financials,banks,,,,,,,,,
contemporary amperex technology co ltd,,china,,,,,,,185670000000.0,,industrials,electrical equipment & parts,,,,,,,,,
union pacific corporation,,united states,,,,,,,184190000000.0,,industrials,railroads,,,,,,,,,
at&t inc,,united states,,,,,,,175880000000.0,,communication services,telecom services,,,,,,,,,
qualcomm incorporated,,united states,,,,,,,172250000000.0,,technology,semiconductors,,,,,,,,,
texas instruments incorporated,,united states,,,,,,,171280000000.0,,technology,semiconductors,,,,,,,,,
bristol-myers squibb company,,united states,,,,,,,170560000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
prosus nv,,netherlands,,,,,,,170000000000.0,,communication services,internet content & information,,,,,,,,,
linde plc,,united kingdom,,,,,,,166070000000.0,,basic materials,specialty chemicals,,,,,,,,,
nextera energy inc,,united states,,,,,,,165530000000.0,,utilities,utilitiesregulated electric,,,,,,,,,
agricultural bank of china ltd,,china,,,,,,,165000000000.0,,financials,banks,,,,,,,,,
t-mobile us inc,,united states,,,,,,,164310000000.0,,communication services,telecom services,,,,,,,,,
morgan stanley,,united states,,,,,,,164050000000.0,,financials,capital markets,,,,,,,,,
netflix inc,,united states,,,,,,,163190000000.0,,communication services,entertainment,,,,,,,,,
royal bank of canada,,canada,,,,,,,159740000000.0,,financials,banks,,,,,,,,,
the charles schwab corporation,,united states,,,,,,,158060000000.0,,financials,capital markets,,,,,,,,,
philip morris international inc,,united states,,,,,,,154710000000.0,,consumer staples,tobacco,,,,,,,,,
medtronic plc,,ireland,,,,,,,151060000000.0,,healthcare,medical devices,,,,,,,,,
raytheon technologies corporation,,united states,,,,,,,150960000000.0,,industrials,aerospace & defense,,,,,,,,,
american express company,,united states,,,,,,,150760000000.0,,financials,credit services,,,,,,,,,
hermes international sca,,france,,,,,,,148980000000.0,,consumer discretionary,luxury goods,,,,,,,,,
toronto-dominion bank,,canada,,,,,,,145410000000.0,,financials,banks,,,,,,,,,
petrochina company limited,,china,,,,,,,144500000000.0,,energy,oil & gas integrated,,,,,,,,,
commonwealth bank of australia,,australia,,,,,,,144320000000.0,,financials,banks,,,,,,,,,
lowe's companies inc,,united states,,,,,,,143770000000.0,,consumer discretionary,home improvement retail,,,,,,,,,
amgen inc,,united states,,,,,,,141720000000.0,,healthcare,drug manufacturersgeneral,,,,,,,,,
bank of china ltd,,china,,,,,,,141220000000.0,,financials,banks,,,,,,,,,
hsbc holdings plc,,united kingdom,,,,,,,140150000000.0,,financials,banks,,,,,,,,,
china mobile ltd,,hong kong,,,,,,,139300000000.0,,communication services,telecom services,,,,,,,,,
totalenergies se,,france,,,,,,,137500000000.0,,energy,oil & gas integrated,,,,,,,,,
honeywell international inc,,united states,,,,,,,136479999999.0,,industrials,specialty industrial machinery,,,,,,,,,
conocophillips,,united states,,,,,,,136320000000.0,,energy,oil & gas e&p,,,,,,,,,
cvs health corporation,,united states,,,,,,,135270000000.0,,healthcare,healthcare plans,,,,,,,,,
ping an insurance group company of china ltd,,china,,,,,,,134250000000.0,,financials,insurancelife,,,,,,,,,
