name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
apple,,usa,,,,,,,2062000000000,,,,,,,,,,,,
saudi aramco,,s. arabia,,,,,,,1848000000000,,,,,,,,,,,,
microsoft,,usa,,,,,,,1676000000000,,,,,,,,,,,,
alphabet google,,usa,,,,,,,1137000000000,,,,,,,,,,,,
amazon,,usa,,,,,,,878160000000,,,,,,,,,,,,
berkshire hathaway,,usa,,,,,,,702840000000,,,,,,,,,,,,
johnson & johnson,,usa,,,,,,,471260000000,,,,,,,,,,,,
visa,,usa,,,,,,,461110000000,,,,,,,,,,,,
unitedhealth,,usa,,,,,,,457830000000,,,,,,,,,,,,
exxon mobil,,usa,,,,,,,455190000000,,,,,,,,,,,,
tencent,,china,,,,,,,436090000000,,,,,,,,,,,,
tsmc,,taiwan,,,,,,,404870000000,,,,,,,,,,,,
jpmorgan chase,,usa,,,,,,,404600000000,,,,,,,,,,,,
lvmh,,france,,,,,,,400240000000,,,,,,,,,,,,
walmart,,usa,,,,,,,395830000000,,,,,,,,,,,,
nvidia,,usa,,,,,,,370280000000,,,,,,,,,,,,
procter & gamble,,usa,,,,,,,364740000000,,,,,,,,,,,,
tesla,,usa,,,,,,,357010000000,,,,,,,,,,,,
mastercard,,usa,,,,,,,353500000000,,,,,,,,,,,,
eli lilly,,usa,,,,,,,344850000000,,,,,,,,,,,,
chevron,,usa,,,,,,,341400000000,,,,,,,,,,,,
meta platforfacebook,,usa,,,,,,,340930000000,,,,,,,,,,,,
kweichow moutai,,china,,,,,,,329340000000,,,,,,,,,,,,
nestle,,switzerland,,,,,,,326280000000,,,,,,,,,,,,
home depot,,usa,,,,,,,323620000000,,,,,,,,,,,,
novo nordisk,,denmark,,,,,,,311970000000,,,,,,,,,,,,
samsung,,s. korea,,,,,,,311550000000,,,,,,,,,,,,
abbvie,,usa,,,,,,,294540000000,,,,,,,,,,,,
merck,,usa,,,,,,,291160000000,,,,,,,,,,,,
pfizer,,usa,,,,,,,285820000000,,,,,,,,,,,,
alibaba,,china,,,,,,,284340000000,,,,,,,,,,,,
bank of america,,usa,,,,,,,276050000000,,,,,,,,,,,,
coca-cola,,usa,,,,,,,274170000000,,,,,,,,,,,,
roche,,switzerland,,,,,,,258320000000,,,,,,,,,,,,
pepsico,,usa,,,,,,,249500000000,,,,,,,,,,,,
broadcom,,usa,,,,,,,245890000000,,,,,,,,,,,,
asml,,netherlands,,,,,,,240640000000,,,,,,,,,,,,
oracle,,usa,,,,,,,230960000000,,,,,,,,,,,,
astrazeneca,,uk,,,,,,,219450000000,,,,,,,,,,,,
icbc,,china,,,,,,,214970000000,,,,,,,,,,,,
costco,,usa,,,,,,,214260000000,,,,,,,,,,,,
thermo fisher scientific,,usa,,,,,,,209820000000,,,,,,,,,,,,
reliance industries,,india,,,,,,,207930000000,,,,,,,,,,,,
shell,,uk,,,,,,,206370000000,,,,,,,,,,,,
l'oreal,,france,,,,,,,203250000000,,,,,,,,,,,,
novartis,,switzerland,,,,,,,199600000000,,,,,,,,,,,,
cisco,,usa,,,,,,,198500000000,,,,,,,,,,,,
mcdonald,,usa,,,,,,,197360000000,,,,,,,,,,,,
abbott laboratories,,usa,,,,,,,195850000000,,,,,,,,,,,,
nike,,usa,,,,,,,194830000000,,,,,,,,,,,,
toyota,,japan,,,,,,,191820000000,,,,,,,,,,,,
t-mobile us,,usa,,,,,,,184840000000,,,,,,,,,,,,
danaher,,usa,,,,,,,183800000000,,,,,,,,,,,,
verizon,,usa,,,,,,,177190000000,,,,,,,,,,,,
hermes,,france,,,,,,,175670000000,,,,,,,,,,,,
walt disney,,usa,,,,,,,171270000000,,,,,,,,,,,,
accenture,,ireland,,,,,,,169660000000,,,,,,,,,,,,
bhp group,,australia,,,,,,,167110000000,,,,,,,,,,,,
nextera energy,,usa,,,,,,,166220000000,,,,,,,,,,,,
comcast,,usa,,,,,,,163810000000,,,,,,,,,,,,
wells fargo,,usa,,,,,,,163080000000,,,,,,,,,,,,
china construction bank,,china,,,,,,,161340000000,,,,,,,,,,,,
philip morris,,usa,,,,,,,160430000000,,,,,,,,,,,,
texas instruments,,usa,,,,,,,158970000000,,,,,,,,,,,,
charles schwab,,usa,,,,,,,157810000000,,,,,,,,,,,,
linde,,uk,,,,,,,155720000000,,,,,,,,,,,,
bristol-myers squibb,,usa,,,,,,,155200000000,,,,,,,,,,,,
united parcel service,,usa,,,,,,,154770000000,,,,,,,,,,,,
adobe,,usa,,,,,,,154690000000,,,,,,,,,,,,
prosus,,netherlands,,,,,,,153640000000,,,,,,,,,,,,
totalenergies,,france,,,,,,,153350000000,,,,,,,,,,,,
raytheon technologies,,usa,,,,,,,150620000000,,,,,,,,,,,,
catl,,china,,,,,,,150080000000,,,,,,,,,,,,
china mobile,,china,,,,,,,149060000000,,,,,,,,,,,,
morgan stanley,,usa,,,,,,,147980000000,,,,,,,,,,,,
conocophillips,,usa,,,,,,,147320000000,,,,,,,,,,,,
amgen,,usa,,,,,,,146840000000,,,,,,,,,,,,
agricultural bank of china,,china,,,,,,,146200000000,,,,,,,,,,,,
meituan,,china,,,,,,,144720000000,,,,,,,,,,,,
tata consultancy services,,india,,,,,,,142350000000,,,,,,,,,,,,
cm bank,,china,,,,,,,142160000000,,,,,,,,,,,,
dior,,france,,,,,,,142000000000,,,,,,,,,,,,
honeywell,,usa,,,,,,,141360000000,,,,,,,,,,,,
salesforce,,usa,,,,,,,140500000000,,,,,,,,,,,,
netflix,,usa,,,,,,,140420000000,,,,,,,,,,,,
at&t,,usa,,,,,,,139190000000,,,,,,,,,,,,
hsbc,,uk,,,,,,,137020000000,,,,,,,,,,,,
royal bank of canada,,canada,,,,,,,135090000000,,,,,,,,,,,,
aia,,hong kong,,,,,,,132370000000,,,,,,,,,,,,
ping an insurance,,china,,,,,,,132050000000,,,,,,,,,,,,
union pacific corporation,,usa,,,,,,,130340000000,,,,,,,,,,,,
unilever,,uk,,,,,,,129930000000,,,,,,,,,,,,
caterpillar,,usa,,,,,,,129500000000,,,,,,,,,,,,
qualcomm,,usa,,,,,,,129290000000,,,,,,,,,,,,
bank of china,,china,,,,,,,129290000000,,,,,,,,,,,,
ibm,,usa,,,,,,,128800000000,,,,,,,,,,,,
sap,,germany,,,,,,,127660000000,,,,,,,,,,,,
deere & company,,usa,,,,,,,127180000000,,,,,,,,,,,,
boeing,,usa,,,,,,,126940000000,,,,,,,,,,,,
petrochina,,china,,,,,,,126620000000,,,,,,,,,,,,
china life insurance,,china,,,,,,,125360000000,,,,,,,,,,,,
anheuser-busch inbev,,belgium,,,,,,,125300000000,,,,,,,,,,,,
hdfc bank,,india,,,,,,,125290000000,,,,,,,,,,,,
lockheed martin,,usa,,,,,,,124020000000,,,,,,,,,,,,
sanofi,,france,,,,,,,123030000000,,,,,,,,,,,,
starbucks,,usa,,,,,,,122450000000,,,,,,,,,,,,
lowe's companies,,usa,,,,,,,121520000000,,,,,,,,,,,,
pinduoduo,,china,,,,,,,121330000000,,,,,,,,,,,,
cvs health,,usa,,,,,,,120350000000,,,,,,,,,,,,
rio tinto,,uk,,,,,,,120050000000,,,,,,,,,,,,
intel,,usa,,,,,,,118560000000,,,,,,,,,,,,
goldman sachs,,usa,,,,,,,117870000000,,,,,,,,,,,,
toronto dominion bank,,canada,,,,,,,117800000000,,,,,,,,,,,,
commonwealth bank,,australia,,,,,,,117650000000,,,,,,,,,,,,
siemens,,germany,,,,,,,113590000000,,,,,,,,,,,,
elevance health,,usa,,,,,,,113550000000,,,,,,,,,,,,
s&p global,,usa,,,,,,,113320000000,,,,,,,,,,,,
american express,,usa,,,,,,,112210000000,,,,,,,,,,,,
blackrock,,usa,,,,,,,110840000000,,,,,,,,,,,,
gilead sciences,,usa,,,,,,,110470000000,,,,,,,,,,,,
jingdong mall,,china,,,,,,,109910000000,,,,,,,,,,,,
intuit,,usa,,,,,,,108580000000,,,,,,,,,,,,
prologis,,usa,,,,,,,107670000000,,,,,,,,,,,,
medtronic,,ireland,,,,,,,107550000000,,,,,,,,,,,,
wuliangye yibin,,china,,,,,,,107450000000,,,,,,,,,,,,
bp,,uk,,,,,,,104370000000,,,,,,,,,,,,
deutsche telekom,,germany,,,,,,,103540000000,,,,,,,,,,,,
amd,,usa,,,,,,,103120000000,,,,,,,,,,,,
sony,,japan,,,,,,,101890000000,,,,,,,,,,,,
american tower,,usa,,,,,,,101730000000,,,,,,,,,,,,
diageo,,uk,,,,,,,101530000000,,,,,,,,,,,,
automatic data processing,,usa,,,,,,,99620000000,,,,,,,,,,,,
equinor,,norway,,,,,,,99460000000,,,,,,,,,,,,
ntt nippon telegraph & telephone,,japan,,,,,,,98830000000,,,,,,,,,,,,
byd,,china,,,,,,,98610000000,,,,,,,,,,,,
stryker corporation,,usa,,,,,,,96970000000,,,,,,,,,,,,
airbus,,netherlands,,,,,,,96780000000,,,,,,,,,,,,
tjx companies,,usa,,,,,,,95580000000,,,,,,,,,,,,
intuitive surgical,,usa,,,,,,,95550000000,,,,,,,,,,,,
chubb,,switzerland,,,,,,,94980000000,,,,,,,,,,,,
estee lauder,,usa,,,,,,,94130000000,,,,,,,,,,,,
keyence,,japan,,,,,,,93710000000,,,,,,,,,,,,
mondelez,,usa,,,,,,,92880000000,,,,,,,,,,,,
cigna,,usa,,,,,,,92540000000,,,,,,,,,,,,
porsche,,germany,,,,,,,91830000000,,,,,,,,,,,,
citigroup,,usa,,,,,,,91630000000,,,,,,,,,,,,
british american tobacco,,uk,,,,,,,90970000000,,,,,,,,,,,,
csl,,australia,,,,,,,90620000000,,,,,,,,,,,,
allianz,,germany,,,,,,,89930000000,,,,,,,,,,,,
mitsubishi ufj financial,,japan,,,,,,,89730000000,,,,,,,,,,,,
inditex,,spain,,,,,,,89720000000,,,,,,,,,,,,
applied materials,,usa,,,,,,,88010000000,,,,,,,,,,,,
paypal,,usa,,,,,,,87180000000,,,,,,,,,,,,
merck kgaa,,germany,,,,,,,85660000000,,,,,,,,,,,,
marsh & mclennan companies,,usa,,,,,,,84790000000,,,,,,,,,,,,
booking holdings bookingcom,,usa,,,,,,,84530000000,,,,,,,,,,,,
analog devices,,usa,,,,,,,84290000000,,,,,,,,,,,,
schneider electric,,france,,,,,,,83630000000,,,,,,,,,,,,
glencore,,switzerland,,,,,,,83550000000,,,,,,,,,,,,
canadian national railway,,canada,,,,,,,83530000000,,,,,,,,,,,,
altria group,,usa,,,,,,,83240000000,,,,,,,,,,,,
enbridge,,canada,,,,,,,82670000000,,,,,,,,,,,,
essilorluxottica,,france,,,,,,,82470000000,,,,,,,,,,,,
vale,,brazil,,,,,,,82360000000,,,,,,,,,,,,
lg energy solution,,s. korea,,,,,,,81540000000,,,,,,,,,,,,
duke energy,,usa,,,,,,,80990000000,,,,,,,,,,,,
compagnie financiere richemont,,switzerland,,,,,,,80710000000,,,,,,,,,,,,
al rajhi bank,,s. arabia,,,,,,,80610000000,,,,,,,,,,,,
regeneron pharmaceuticals,,usa,,,,,,,80270000000,,,,,,,,,,,,
northrop grumman,,usa,,,,,,,80250000000,,,,,,,,,,,,
progressive,,usa,,,,,,,78740000000,,,,,,,,,,,,
general electric,,usa,,,,,,,78600000000,,,,,,,,,,,,
air liquide,,france,,,,,,,78060000000,,,,,,,,,,,,
southern company,,usa,,,,,,,77980000000,,,,,,,,,,,,
volkswagen,,germany,,,,,,,77720000000,,,,,,,,,,,,
schlumberger,,usa,,,,,,,77280000000,,,,,,,,,,,,
bnp paribas,,france,,,,,,,76770000000,,,,,,,,,,,,
china shenhua energy,,china,,,,,,,76120000000,,,,,,,,,,,,
infosys,,india,,,,,,,75410000000,,,,,,,,,,,,
eog resources,,usa,,,,,,,74870000000,,,,,,,,,,,,
mercedes-benz,,germany,,,,,,,74850000000,,,,,,,,,,,,
vertex pharmaceuticals,,usa,,,,,,,74490000000,,,,,,,,,,,,
icici bank,,india,,,,,,,74440000000,,,,,,,,,,,,
servicenow,,usa,,,,,,,74030000000,,,,,,,,,,,,
becton dickinson,,usa,,,,,,,73720000000,,,,,,,,,,,,
target,,usa,,,,,,,73710000000,,,,,,,,,,,,
hindustan unilever,,india,,,,,,,73330000000,,,,,,,,,,,,
sinopec,,china,,,,,,,72940000000,,,,,,,,,,,,
canadian pacific railway,,canada,,,,,,,72110000000,,,,,,,,,,,,
sabic,,s. arabia,,,,,,,72040000000,,,,,,,,,,,,
hca healthcare,,usa,,,,,,,71950000000,,,,,,,,,,,,
glaxosmithkline,,uk,,,,,,,71840000000,,,,,,,,,,,,
us bancorp,,usa,,,,,,,70860000000,,,,,,,,,,,,
zurich insurance group,,switzerland,,,,,,,70360000000,,,,,,,,,,,,
iberdrola,,spain,,,,,,,70180000000,,,,,,,,,,,,
3m,,usa,,,,,,,70040000000,,,,,,,,,,,,
illinois tool works,,usa,,,,,,,69710000000,,,,,,,,,,,,
moderna,,usa,,,,,,,69280000000,,,,,,,,,,,,
china yangtze power,,china,,,,,,,69050000000,,,,,,,,,,,,
air products and chemicals,,usa,,,,,,,68850000000,,,,,,,,,,,,
zoetis,,usa,,,,,,,68810000000,,,,,,,,,,,,
axa,,france,,,,,,,68460000000,,,,,,,,,,,,
general dynamics,,usa,,,,,,,68150000000,,,,,,,,,,,,
kering,,france,,,,,,,67890000000,,,,,,,,,,,,
csx corporation,,usa,,,,,,,67690000000,,,,,,,,,,,,
bank of montreal,,canada,,,,,,,67440000000,,,,,,,,,,,,
china tourism group duty free,,china,,,,,,,67360000000,,,,,,,,,,,,
petrobras,,brazil,,,,,,,67040000000,,,,,,,,,,,,
colgate-palmolive,,usa,,,,,,,66800000000,,,,,,,,,,,,
boston scientific,,usa,,,,,,,66350000000,,,,,,,,,,,,
pnc financial services,,usa,,,,,,,66220000000,,,,,,,,,,,,
dbs group,,singapore,,,,,,,65960000000,,,,,,,,,,,,
bank central asia,,indonesia,,,,,,,65570000000,,,,,,,,,,,,
waste management,,usa,,,,,,,65460000000,,,,,,,,,,,,
kddi,,japan,,,,,,,65020000000,,,,,,,,,,,,
state bank of india,,india,,,,,,,64930000000,,,,,,,,,,,,
fiserv,,usa,,,,,,,64880000000,,,,,,,,,,,,
walmex,,mexico,,,,,,,64770000000,,,,,,,,,,,,
eaton,,ireland,,,,,,,64060000000,,,,,,,,,,,,
softbank,,japan,,,,,,,63790000000,,,,,,,,,,,,
cnooc,,china,,,,,,,63700000000,,,,,,,,,,,,
aon,,uk,,,,,,,63570000000,,,,,,,,,,,,
ubs,,switzerland,,,,,,,63420000000,,,,,,,,,,,,
national australia bank,,australia,,,,,,,63360000000,,,,,,,,,,,,
nongfu spring,,china,,,,,,,63190000000,,,,,,,,,,,,
postal savings bank of china,,china,,,,,,,63120000000,,,,,,,,,,,,
crown castle,,usa,,,,,,,63090000000,,,,,,,,,,,,
cme group,,usa,,,,,,,62980000000,,,,,,,,,,,,
equinix,,usa,,,,,,,62360000000,,,,,,,,,,,,
humana,,usa,,,,,,,62350000000,,,,,,,,,,,,
bmw,,germany,,,,,,,62000000000,,,,,,,,,,,,
micron technology,,usa,,,,,,,61940000000,,,,,,,,,,,,
america movil,,mexico,,,,,,,61210000000,,,,,,,,,,,,
sherwin-williams,,usa,,,,,,,61100000000,,,,,,,,,,,,
fast retailing,,japan,,,,,,,60960000000,,,,,,,,,,,,
abb,,switzerland,,,,,,,60960000000,,,,,,,,,,,,
truist financial,,usa,,,,,,,60840000000,,,,,,,,,,,,
canadian natural resources,,canada,,,,,,,60780000000,,,,,,,,,,,,
lam research,,usa,,,,,,,60720000000,,,,,,,,,,,,
activision blizzard,,usa,,,,,,,60720000000,,,,,,,,,,,,
freeport-mcmoran,,usa,,,,,,,60430000000,,,,,,,,,,,,
scotiabank,,canada,,,,,,,60040000000,,,,,,,,,,,,
enel,,italy,,,,,,,60000000000,,,,,,,,,,,,
norfolk southern,,usa,,,,,,,59210000000,,,,,,,,,,,,
hong kong exchanges & clearing,,hong kong,,,,,,,58800000000,,,,,,,,,,,,
the saudi national bank,,s. arabia,,,,,,,58720000000,,,,,,,,,,,,
intercontinental exchange,,usa,,,,,,,58590000000,,,,,,,,,,,,
daiichi sankyo,,japan,,,,,,,58440000000,,,,,,,,,,,,
vinci,,france,,,,,,,58430000000,,,,,,,,,,,,
occidental petroleum,,usa,,,,,,,57940000000,,,,,,,,,,,,
metlife,,usa,,,,,,,57730000000,,,,,,,,,,,,
bharti airtel,,india,,,,,,,57490000000,,,,,,,,,,,,
housing development finance corporation,,india,,,,,,,57440000000,,,,,,,,,,,,
charter communications,,usa,,,,,,,57240000000,,,,,,,,,,,,
blackstone group,,usa,,,,,,,57190000000,,,,,,,,,,,,
emerson,,usa,,,,,,,57030000000,,,,,,,,,,,,
kla,,usa,,,,,,,56890000000,,,,,,,,,,,,
atlas copco,,sweden,,,,,,,56740000000,,,,,,,,,,,,
investor ab,,sweden,,,,,,,56500000000,,,,,,,,,,,,
thomson reuters,,canada,,,,,,,56320000000,,,,,,,,,,,,
heineken,,netherlands,,,,,,,56150000000,,,,,,,,,,,,
mindray,,china,,,,,,,56050000000,,,,,,,,,,,,
airbnb,,usa,,,,,,,56040000000,,,,,,,,,,,,
anglo american,,uk,,,,,,,55910000000,,,,,,,,,,,,
kkr & co,,usa,,,,,,,55710000000,,,,,,,,,,,,
siemens healthineers,,germany,,,,,,,55640000000,,,,,,,,,,,,
relx,,uk,,,,,,,55620000000,,,,,,,,,,,,
dollar general,,usa,,,,,,,55570000000,,,,,,,,,,,,
pioneer natural resources,,usa,,,,,,,55460000000,,,,,,,,,,,,
sumitomo mitsui financial group,,japan,,,,,,,55320000000,,,,,,,,,,,,
westpac banking,,australia,,,,,,,55250000000,,,,,,,,,,,,
verbund ag,,austria,,,,,,,55080000000,,,,,,,,,,,,
safran,,france,,,,,,,55050000000,,,,,,,,,,,,
china telecom,,china,,,,,,,55010000000,,,,,,,,,,,,
midea,,china,,,,,,,54920000000,,,,,,,,,,,,
marathon petroleum,,usa,,,,,,,54740000000,,,,,,,,,,,,
mckesson,,usa,,,,,,,54730000000,,,,,,,,,,,,
industrial bank,,china,,,,,,,54650000000,,,,,,,,,,,,
santander,,spain,,,,,,,54500000000,,,,,,,,,,,,
enterprise products,,usa,,,,,,,54380000000,,,,,,,,,,,,
life insurance corporation of india lic,,india,,,,,,,54200000000,,,,,,,,,,,,
vmware,,usa,,,,,,,53660000000,,,,,,,,,,,,
united heavy machinery,,russia,,,,,,,53580000000,,,,,,,,,,,,
netease,,china,,,,,,,53530000000,,,,,,,,,,,,
monster beverage,,usa,,,,,,,53480000000,,,,,,,,,,,,
foshan haitian flavouring and food,,china,,,,,,,53410000000,,,,,,,,,,,,
moody's,,usa,,,,,,,53070000000,,,,,,,,,,,,
adani enterprises,,india,,,,,,,52810000000,,,,,,,,,,,,
o'reilly automotive,,usa,,,,,,,52720000000,,,,,,,,,,,,
uber,,usa,,,,,,,52650000000,,,,,,,,,,,,
recruit,,japan,,,,,,,52200000000,,,,,,,,,,,,
